"gene","logFC_baseline","FDR_baseline","logFC_adjusted","FDR_adjusted","sig_baseline","sig_adjusted"
"KCNJ2-AS1",0.538929134358089,6.027979321877e-08,0.453849660920181,3.03450575439559e-05,FALSE,FALSE
"RTP4",0.6086901392849,6.36136898030122e-08,0.544408293291675,1.26901997452422e-05,FALSE,FALSE
"H4C9",0.452243819623941,6.4670659095022e-08,0.439294673436758,2.09204686713959e-06,FALSE,FALSE
"RRP8",-0.112585078463459,6.62015771528303e-08,-0.0951606374477269,2.99650094332051e-05,FALSE,FALSE
"SDR39U1",-0.253201472205418,7.02194084194697e-08,-0.245838287088533,2.94923404515345e-06,FALSE,FALSE
"PGRMC1",0.28821518460439,7.02194084194697e-08,0.254653859497568,2.12221823481678e-05,FALSE,FALSE
"P4HTM",-0.155696094732741,7.74216228544126e-08,-0.142953820009744,8.60461275572547e-06,FALSE,FALSE
"MYL9",0.910465958958344,7.85811191642128e-08,0.855799166060876,6.86654288987318e-06,FALSE,FALSE
"SDC3",0.685285361385621,7.96719850142746e-08,0.691921249564512,1.26940640944579e-06,FALSE,FALSE
"ANKZF1",-0.150825253907827,8.03394043231189e-08,-0.143590713537164,4.18120041699653e-06,FALSE,FALSE
"RNF217",0.387747684941816,8.06125919974703e-08,0.303295064035045,0.000126909380696007,FALSE,FALSE
"CNIH4",0.274110477692844,8.42100936156156e-08,0.253946031475059,8.83861623544308e-06,FALSE,FALSE
"CCDC71L",0.37649054685893,8.63311681807889e-08,0.354560749882158,5.35146123179551e-06,FALSE,FALSE
"RIPK2",0.204612069598806,8.63311681807889e-08,0.180978679841833,1.90128439679375e-05,FALSE,FALSE
"ST8SIA4",0.288259588657682,8.63311681807889e-08,0.234216018155379,7.07544116323887e-05,FALSE,FALSE
"ZNF211",-0.145093694729877,8.63311681807889e-08,-0.146691356028924,7.27622289283999e-07,FALSE,FALSE
"RNF144A-AS1",0.532183477220597,8.73432426130608e-08,0.502810637253501,5.59317235658152e-06,FALSE,FALSE
"ZNF76",-0.161460938483774,8.84415310027835e-08,-0.155152688195234,3.63749277162698e-06,FALSE,FALSE
"TLR5",0.556900258667471,8.89371493042522e-08,0.487557853433919,1.80054405816848e-05,FALSE,FALSE
"EAF1",0.114809863291722,8.89371493042522e-08,0.10054297892984,1.94379678684542e-05,FALSE,FALSE
"ACAD9",-0.280732469079597,8.89371493042522e-08,-0.264679735207726,7.23507531598121e-06,FALSE,FALSE
"ADAM9",0.329852617384463,8.92982872225202e-08,0.314414301354751,1.5730328460194e-06,FALSE,FALSE
"DESI1",0.148585253736536,9.54201625187182e-08,0.136685453567005,7.23507531598121e-06,FALSE,FALSE
"H2BC12",0.475736253724363,9.54354470923931e-08,0.471491103119941,1.95758173285921e-06,FALSE,FALSE
"CSNK1A1",0.143100765331805,9.92537915140765e-08,0.128079128203877,1.66396069014647e-05,FALSE,FALSE
"GNB4",0.321826321897929,9.98543308351849e-08,0.270284991449382,2.77812330811928e-05,FALSE,FALSE
"KAT2A",-0.170786473337972,1.00910209584735e-07,-0.158771513084992,6.25513231989918e-06,FALSE,FALSE
"AP003068.2",0.511170147880316,1.01623333310197e-07,0.450173651730719,2.77812330811928e-05,FALSE,FALSE
"IL11RA",-0.231932107225607,1.01867407337013e-07,-0.224896861730821,2.8534586546427e-06,FALSE,FALSE
"AKIRIN2",0.243437512085561,1.05466400591975e-07,0.239720539075356,3.33658844207757e-06,FALSE,FALSE
"RALB",0.37702575768034,1.05772461764683e-07,0.358939876803041,5.51168153709812e-06,FALSE,FALSE
"ARSD",0.302278513483387,1.06540529520251e-07,0.283759517311024,2.94675742377853e-06,FALSE,FALSE
"ITGA2B",0.744098707956639,1.13318434989693e-07,0.711716386154121,8.87461504338138e-06,FALSE,FALSE
"WDR27",-0.225913732816627,1.16117843214349e-07,-0.227593716944316,1.78520871442705e-06,FALSE,FALSE
"TGM2",0.670603688647019,1.17604995217562e-07,0.575117294016351,2.11929128076391e-05,FALSE,FALSE
"LINC01232",0.32624854579631,1.18337982843835e-07,0.310793899396592,5.51168153709812e-06,FALSE,FALSE
"PPP1R2P1",0.37886109000806,1.23511870371758e-07,0.348427857943893,5.97002878701096e-06,FALSE,FALSE
"COL5A3",-0.589400554736777,1.31255170864538e-07,-0.618395983719962,4.4140672106782e-07,FALSE,FALSE
"MCM7",-0.185985877031766,1.34597155586475e-07,-0.14845073813189,9.96538241799561e-05,FALSE,FALSE
"KCTD12",0.309122124635285,1.37362057013506e-07,0.248322467127694,9.18060196152435e-05,FALSE,FALSE
"SUSD6",0.248490873270886,1.38218224304192e-07,0.235173267663962,8.83861623544308e-06,FALSE,FALSE
"RASGRP2",-0.151310781439838,1.39978480194753e-07,-0.138034219364594,1.21100218335736e-05,FALSE,FALSE
"IFI16",0.347005220488845,1.410768355823e-07,0.311431949009106,1.63639983438183e-05,FALSE,FALSE
"MMS19",-0.127679173466718,1.4541875455035e-07,-0.122217828399527,3.98988946385898e-06,FALSE,FALSE
"LYRM1",0.257620894029379,1.46977610046388e-07,0.234841390123259,1.61345649507823e-05,FALSE,FALSE
"HFE",0.261497023223044,1.46977610046388e-07,0.236779794504315,1.21199343271993e-05,FALSE,FALSE
"GNA15",0.310799073300741,1.49716067210059e-07,0.327799779416021,5.52230466072553e-07,FALSE,FALSE
"IL15",0.334685137512713,1.51857928985121e-07,0.320539839363912,6.53336162674063e-06,FALSE,FALSE
"SOCS1",0.506535354047177,1.52420425325023e-07,0.520172392857893,1.60326967637304e-06,FALSE,FALSE
"FCGBP",-0.466662300686233,1.52420425325023e-07,-0.45831463266033,2.94923404515345e-06,FALSE,FALSE
"TRIM25",0.373500203304427,1.59966428698111e-07,0.323221773250414,3.13178481240475e-05,FALSE,FALSE
"MILR1",0.380459820645583,1.64403373736353e-07,0.366712017614286,2.2682762371363e-06,FALSE,FALSE
"TESK2",0.219320470750888,1.70855914843287e-07,0.196246853408443,2.64993244415822e-05,FALSE,FALSE
"SNHG12",-0.204791960403141,1.72210498828944e-07,-0.18070257505075,3.25000076968131e-05,FALSE,FALSE
"TUT7",0.297574820203622,1.74007119811496e-07,0.266675702921685,2.89739121662248e-05,FALSE,FALSE
"STAT5A",0.222907174966597,1.87976525284672e-07,0.230447890252102,1.76784924493126e-06,FALSE,FALSE
"GSEC",0.590699427218431,1.88551442623069e-07,0.541318821682442,1.75930416183159e-05,FALSE,FALSE
"RSAD1",-0.147258500904885,1.92563299600771e-07,-0.138012362727368,8.73018006398888e-06,FALSE,FALSE
"SGSM3",-0.227306302410478,1.98034824345685e-07,-0.220519089241633,3.51366710229284e-06,FALSE,FALSE
"TUBGCP6",-0.199109121325992,2.03701614672657e-07,-0.179787258907945,2.30987932629143e-05,FALSE,FALSE
"STAT2",0.418080235603049,2.04941837696221e-07,0.366164664553746,3.57781087166679e-05,FALSE,FALSE
"FUT4",0.17328488590466,2.06821174259565e-07,0.143203723723118,0.00011841264848037,FALSE,FALSE
"TMEM140",0.420799603867377,2.09623582576937e-07,0.374656385856305,2.99650094332051e-05,FALSE,FALSE
"MTF1",0.225382195748108,2.19504992401727e-07,0.211564012709378,1.43823794357054e-05,FALSE,FALSE
"AC022239.1",-0.390696620399959,2.25720107270827e-07,-0.375113647313971,7.83493762688383e-06,FALSE,FALSE
"GLYCTK",-0.162037759702863,2.27037222814328e-07,-0.139556597918706,5.5618484126811e-05,FALSE,FALSE
"FAM8A1",0.324230307149713,2.40072477125754e-07,0.240486945313373,0.000412194549709733,FALSE,FALSE
"CYP4F29P",-1.28920664012173,2.4500007150316e-07,-0.79778252055156,0.00252834979090708,TRUE,FALSE
"CPT1A",0.351063095995572,2.4500007150316e-07,0.351728523640429,4.09397635177023e-06,FALSE,FALSE
"MRPS25",-0.170129571047803,2.45188235663747e-07,-0.150907963836878,4.80710193963007e-05,FALSE,FALSE
"DEGS1",0.191951608207433,2.47087504553821e-07,0.165418170611214,4.80710193963007e-05,FALSE,FALSE
"NRG1",0.760279455526466,2.54959103752411e-07,0.61835375130198,0.000237145041842274,FALSE,FALSE
"GASK1B",0.395739638418954,2.55880323004152e-07,0.291997366684035,0.000626576095099483,FALSE,FALSE
"CTSS",0.271469662903981,2.63420205872069e-07,0.228725472905935,0.00010072865225549,FALSE,FALSE
"TMEM106A",0.203227226656645,2.66039739130743e-07,0.18175225527396,3.43866366823127e-05,FALSE,FALSE
"MED12L",0.424154246835515,2.69432505810507e-07,0.29872021786866,0.000977402447534216,FALSE,FALSE
"PML",0.406692774692578,2.77324721978573e-07,0.361332500873963,3.20252277625269e-05,FALSE,FALSE
"SIAH2",0.393083123540872,2.78494508958552e-07,0.304783101046678,0.000248791907951386,FALSE,FALSE
"FP565260.1",-0.288656927415762,2.90131411408151e-07,-0.256500785998814,4.12367014291126e-05,FALSE,FALSE
"C5",0.283753312468798,2.91059383319112e-07,0.270028721610402,1.13128520071037e-05,FALSE,FALSE
"PRKAR2B",0.527834599095606,2.93450250307267e-07,0.404000297092271,0.000419742523059017,FALSE,FALSE
"RAB10",0.162134857447132,3.01903411561803e-07,0.144007401402364,2.28315865462754e-05,FALSE,FALSE
"SLC40A1",0.362608027898271,3.09807010613291e-07,0.30246756122631,0.000100735421678855,FALSE,FALSE
"CCDC130",-0.139145974426362,3.11388493724194e-07,-0.128753778076855,1.92974993203924e-05,FALSE,FALSE
"ZNF692",-0.15034752540679,3.12576841550228e-07,-0.145520158750986,5.49006784366231e-06,FALSE,FALSE
"DRAM1",0.339045421031932,3.12576841550228e-07,0.306871155065534,3.4407022251898e-05,FALSE,FALSE
"ZSCAN18",-0.282059375184295,3.25449869259876e-07,-0.307346649309494,4.73206529591261e-07,FALSE,FALSE
"PSMB9",0.325459707260326,3.29375721662557e-07,0.328760693464135,3.7270270088328e-06,FALSE,FALSE
"MIGA2",-0.145933198257198,3.35567266796974e-07,-0.129894187797145,4.59760073304229e-05,FALSE,FALSE
"NPRL2",-0.147031375003643,3.36297005861538e-07,-0.134570176513275,1.90128439679375e-05,FALSE,FALSE
"TBC1D10C",-0.172976895112252,3.43850713142357e-07,-0.149954755761974,6.03087076258901e-05,FALSE,FALSE
"KLHDC4",-0.206661311638272,3.46316683616611e-07,-0.201848907930288,7.70398153316663e-06,FALSE,FALSE
"AC005229.4",0.333426578688235,3.46869636675478e-07,0.324945848311138,7.3533035976128e-06,FALSE,FALSE
"TLR1",0.359202477697261,3.47165604250295e-07,0.299648771007157,0.000131300170509829,FALSE,FALSE
"VSIG10",0.45626756294997,3.53801557606282e-07,0.471392314414687,2.07404667487204e-06,FALSE,FALSE
"ATP1B1",0.337936251622331,3.54710628448226e-07,0.368814297653732,7.31076886162548e-07,FALSE,FALSE
"BLOC1S6",0.197631811498613,3.55559723621218e-07,0.161360804154051,0.000186645766100705,FALSE,FALSE
"CD59",0.331178669432454,3.71715813142233e-07,0.326007752588146,7.23507531598121e-06,FALSE,FALSE
"CYP1B1-AS1",0.434444304177656,3.73885659021655e-07,0.450222205127247,1.60326967637304e-06,FALSE,FALSE
"STOM",0.261243973027972,3.77702370194516e-07,0.231881232688196,6.07892888260666e-05,FALSE,FALSE
"CARNS1",-0.32513014939067,3.9273836082834e-07,-0.302573872907101,1.86422530010144e-05,FALSE,FALSE
"AC004706.1",-0.498277491777742,4.03016877385044e-07,-0.507028080692902,4.12509382654595e-06,FALSE,FALSE
"TRBJ2-2P",-0.515613891910665,4.03016877385044e-07,-0.41140095782874,0.000196079559708932,FALSE,FALSE
"SLC1A3",0.585360122867335,4.03016877385044e-07,0.568264940457104,6.53336162674063e-06,FALSE,FALSE
"KIAA0040",0.266089627154752,4.03016877385044e-07,0.245593858810295,2.76855367017331e-05,FALSE,FALSE
"SNTB1",0.204793235674854,4.09637523588816e-07,0.167148680895638,0.00019953888401456,FALSE,FALSE
"FRMD3",0.597401866998398,4.10846055659601e-07,0.511894215213863,5.88936975582403e-05,FALSE,FALSE
"SLC17A9",-0.26322536578911,4.13233591134545e-07,-0.224757355087443,8.82930155141816e-05,FALSE,FALSE
"EXT1",0.255553205955355,4.15424595396857e-07,0.268642890124206,1.17991742859823e-06,FALSE,FALSE
"JAK3",0.269096891952864,4.15424595396857e-07,0.233796684974595,5.5158096721613e-05,FALSE,FALSE
"BAIAP3",-0.475732045404984,4.1557581442147e-07,-0.463447185460487,1.02323341912897e-05,FALSE,FALSE
"LTK",-0.41743381508713,4.1557581442147e-07,-0.425089189593908,1.57950255607238e-06,FALSE,FALSE
"CXorf38",0.159338535988659,4.1566936836647e-07,0.115803341431985,0.000166582175684693,FALSE,FALSE
"CSF2RB",0.354489422769245,4.27775494928621e-07,0.308894272585569,8.38676911727177e-05,FALSE,FALSE
"RERE-AS1",0.360003976198522,4.33173098630252e-07,0.321806145192397,4.49276002637088e-05,FALSE,FALSE
"TMEM167B",0.179829918095249,4.37834329234913e-07,0.155104673965078,7.72545500149787e-05,FALSE,FALSE
"TMEM33",0.203592553221985,4.38879381951805e-07,0.164438279256255,0.000188358685483449,FALSE,FALSE
"ATXN7",0.224043752593258,4.38879381951805e-07,0.190941549258076,7.43030379446236e-05,FALSE,FALSE
"SAMD9L",0.49352042064694,4.42983751185472e-07,0.407711351690957,0.000115800807366758,FALSE,FALSE
"ACP2",0.21083843151157,4.45251732772417e-07,0.208505358221005,8.00377048460255e-06,FALSE,FALSE
"IFIH1",0.473503528706761,4.54525958108943e-07,0.402121584564685,7.20119464656595e-05,FALSE,FALSE
"LMNB1",0.436418026975134,4.91671438266418e-07,0.418261845787434,1.56839349059257e-05,FALSE,FALSE
"SAMHD1",0.213654261848159,4.99055699407683e-07,0.208069107573792,1.29660941494777e-05,FALSE,FALSE
"CASP4",0.337194049302531,5.03600509510853e-07,0.312358110748864,2.15152609026599e-05,FALSE,FALSE
"ACVRL1",0.456479293410771,5.06885552556881e-07,0.45666096766842,7.23507531598121e-06,FALSE,FALSE
"MCMBP",0.150090083502675,5.10094149058914e-07,0.151024424749063,5.51168153709812e-06,FALSE,FALSE
"SHISA5",0.303343031882466,5.23149884365778e-07,0.287624156169177,2.12221823481678e-05,FALSE,FALSE
"SCN1B",0.492285942273079,5.23149884365778e-07,0.492292725509862,4.67204830612491e-06,FALSE,FALSE
"DDX55",-0.154625343114144,5.26740454492379e-07,-0.163101171995005,1.98265658486995e-06,FALSE,FALSE
"AC116347.1",0.319908437483503,5.44751247771323e-07,0.337607438987972,1.61450618936355e-06,FALSE,FALSE
"H2BC11",0.480794962454019,5.48532264417645e-07,0.463816933890696,1.50829332733771e-05,FALSE,FALSE
"TOR1AIP2",0.15837609116344,5.60327451598533e-07,0.120723493637854,0.0003133575094543,FALSE,FALSE
"NPTN",0.17146947571401,5.60744266699482e-07,0.144992963804628,0.000125381031677988,FALSE,FALSE
"CTSB",0.24863534705598,5.68205103713688e-07,0.239157576981986,1.45449938223594e-05,FALSE,FALSE
"GADD45G",0.504509315236939,5.68678282014062e-07,0.487723936824617,2.02974933581082e-05,FALSE,FALSE
"AC073869.1",-0.211286867191902,5.72269994352291e-07,-0.222133918153067,2.09204686713959e-06,FALSE,FALSE
"CEP95",-0.150118568811982,5.7319255600319e-07,-0.152217301716808,5.49370659717122e-06,FALSE,FALSE
"RNF13",0.266827092663636,5.7319255600319e-07,0.22443180739163,0.000159428862988259,FALSE,FALSE
"PLCL2",0.124177777295541,5.7621647884493e-07,0.109171906335217,9.18481338215941e-05,FALSE,FALSE
"SP110",0.284731813345526,5.88127974222844e-07,0.24220278650563,0.00010086397641892,FALSE,FALSE
"C17orf100",-0.257927344737428,6.01953292045899e-07,-0.25437757266789,1.04955217126991e-05,FALSE,FALSE
"SLC25A45",-0.184985072195001,6.13499604863111e-07,-0.188492570749138,3.41149814100827e-06,FALSE,FALSE
"XRN1",0.302058149880959,6.23392418476948e-07,0.249928243940387,0.000144098043828584,FALSE,FALSE
"ANXA5",0.2528026432608,6.25654287576487e-07,0.26111880004306,4.39332264696224e-06,FALSE,FALSE
"GSR",0.152148748211826,6.31414777937694e-07,0.14061782574811,2.77812330811928e-05,FALSE,FALSE
"PFKFB3",0.454005856591303,6.31414777937694e-07,0.456408242915149,6.1657462551721e-06,FALSE,FALSE
"PLP2",0.238725962950509,6.5073444548537e-07,0.242991386577861,5.35031215864772e-06,FALSE,FALSE
"HS2ST1",0.186797092170178,6.55028346711352e-07,0.145520343189656,0.000505950555038077,FALSE,FALSE
"METTL3",-0.12357978703382,6.63477699687281e-07,-0.122320632287054,1.15263124486318e-05,FALSE,FALSE
"ACBD4",-0.177675131784727,6.64826947321468e-07,-0.167977379276636,2.10352792680059e-05,FALSE,FALSE
"TMEM147-AS1",-0.190867439037994,6.85299661833887e-07,-0.189151242667683,1.02904532610698e-05,FALSE,FALSE
"VRK2",0.269883834404258,6.97036053810232e-07,0.234029562700788,0.000120622074262213,FALSE,FALSE
"NDUFA10",-0.0977037109514033,6.97036053810232e-07,-0.0709138682823343,0.000940542744085966,FALSE,FALSE
"NSUN5P1",-0.249647381944893,7.00878537552699e-07,-0.248378416735212,5.04997933229457e-06,FALSE,FALSE
"H4C8",0.480002226963096,7.11643693981122e-07,0.41826375576849,0.000107008638927456,FALSE,FALSE
"RNASEL",0.221664259342619,7.13102808654961e-07,0.189587363375419,0.000143708504444059,FALSE,FALSE
"VILL",-0.165244036428918,7.17662759825734e-07,-0.15211864342607,4.26986928292419e-05,FALSE,FALSE
"WBP1",-0.159735738542897,7.2239124365543e-07,-0.15852065943154,1.11240379865032e-05,FALSE,FALSE
"ZNF528-AS1",-0.342354292690916,7.29822370081746e-07,-0.325721137082514,2.35447930876488e-05,FALSE,FALSE
"FBF1",-0.214134664690456,7.34377669137895e-07,-0.208677262615431,9.44352738880545e-06,FALSE,FALSE
"AC107464.3",-0.347695151064131,7.43959911912105e-07,-0.336845759718066,1.665209455145e-05,FALSE,FALSE
"PELO",0.247697040702627,7.43959911912105e-07,0.26003445255866,2.71683389778028e-06,FALSE,FALSE
"TSPYL2",-0.209243881416663,7.47003543334227e-07,-0.208017895631745,8.12263176782747e-06,FALSE,FALSE
"SLC2A11",-0.195052846322851,7.71752592226073e-07,-0.196288374920798,8.18191874706194e-06,FALSE,FALSE
"STX12",0.145863073283136,7.75040193942491e-07,0.135676976820035,2.39274616710306e-05,FALSE,FALSE
"POLB",0.267188849754983,7.75176331502809e-07,0.25870918394778,2.10352792680059e-05,FALSE,FALSE
"DMXL2",0.315105922634614,7.80864573821682e-07,0.277044954417173,9.15112458469391e-05,FALSE,FALSE
"AC048341.2",-0.31524601702381,7.89858401815954e-07,-0.286027303844166,6.96603715597906e-05,FALSE,FALSE
"PTGES3P1",0.186275153858327,7.9491024137765e-07,0.161815238403915,0.000102417841552697,FALSE,FALSE
"SPARC",0.625985822040866,7.9825991030398e-07,0.584357840013672,5.70418968010273e-05,FALSE,FALSE
"USP25",0.194876256036293,8.01150870088388e-07,0.160692320977011,0.000226686488265027,FALSE,FALSE
"IFNAR2",0.167136658821704,8.14742373871976e-07,0.140985712129753,0.000151674836052209,FALSE,FALSE
"PSME2P6",0.369999410035815,8.48982333373341e-07,0.383943004718546,6.25073109245782e-06,FALSE,FALSE
"PROS1",0.645672474101759,8.56666852447608e-07,0.534507262095949,0.000224975947941304,FALSE,FALSE
"TAPBPL",0.191351199217705,8.68535740917648e-07,0.195025284612509,7.90445050324402e-06,FALSE,FALSE
"SFI1",-0.186828966320463,8.78648322344859e-07,-0.179481740422108,2.12221823481678e-05,FALSE,FALSE
"RPL10P12",-0.722288461259443,8.7916075988152e-07,-0.524538728399967,0.000536926808814089,FALSE,FALSE
"DNAH17",0.402974096961365,8.90358808324181e-07,0.341605084303576,0.000125381031677988,FALSE,FALSE
"FAM114A1",0.313099702083878,8.90358808324181e-07,0.278480336954927,0.00010086397641892,FALSE,FALSE
"TRMT1",-0.148793469950513,8.92694172890583e-07,-0.129851213070747,0.000104666609246539,FALSE,FALSE
"TIMM10",0.582964063694114,9.13524253260262e-07,0.581578546496971,1.24671077778027e-05,FALSE,FALSE
"AC040162.1",0.182518052536858,9.13524253260262e-07,0.144479717643623,0.000270929337434634,FALSE,FALSE
"AC068722.2",0.708471447599353,9.17255227545069e-07,0.518342029413015,0.00119747603560159,FALSE,FALSE
"SOD2",0.386946767920099,9.41255535452102e-07,0.351348022257465,8.26394688643042e-05,FALSE,FALSE
"SEPHS2",0.160682522603362,9.63895465699186e-07,0.167861384511208,4.18120041699653e-06,FALSE,FALSE
"PPOX",-0.173997962715831,9.67029230972452e-07,-0.176919605851576,4.18120041699653e-06,FALSE,FALSE
"RAB5A",0.180190399428133,9.68350679759682e-07,0.145143491187819,0.000226473371091885,FALSE,FALSE
"NOP56",-0.153570416508532,1.0057292821287e-06,-0.125361050817812,0.000306688890956626,FALSE,FALSE
"HAUS5",-0.18776634664399,1.03190419087916e-06,-0.168500540221317,5.88027447526821e-05,FALSE,FALSE
"CRYGS",-0.190513338886251,1.0492230210686e-06,-0.197735117138105,5.19310963794694e-06,FALSE,FALSE
"TMEM134",-0.178887585306583,1.06430766381871e-06,-0.160235748221746,6.52225925118745e-05,FALSE,FALSE
"HAGHL",-0.310957864507456,1.06430766381871e-06,-0.276731919892356,8.19022274413253e-05,FALSE,FALSE
"IL17RC",0.324583276652504,1.06756205843589e-06,0.31869003135756,2.05544959944115e-05,FALSE,FALSE
"F2RL1",0.400309758599345,1.0830854218193e-06,0.334890976733477,0.000350604252752744,FALSE,FALSE
"NEURL4",-0.14669912850722,1.10428314790001e-06,-0.128837035971141,9.82368061884062e-05,FALSE,FALSE
"ZNF875",-0.153042153956871,1.10428314790001e-06,-0.166399266201724,1.30386121291987e-06,FALSE,FALSE
"MARCO",0.689938918279307,1.12509329625869e-06,0.611329561058308,0.000161694275640046,FALSE,FALSE
"TNFSF10",0.478430306222422,1.13119947635116e-06,0.400434673966157,0.000163385658512862,FALSE,FALSE
"IDH1",0.177929355346759,1.15196537426229e-06,0.172736620553295,2.39028772354122e-05,FALSE,FALSE
"DUX4L50",0.424268149358262,1.18043658648537e-06,0.315586414237807,0.000301789910948951,FALSE,FALSE
"TMEM158",0.730230657610869,1.18043658648537e-06,0.566504531145572,0.000711316154187224,FALSE,FALSE
"MCEMP1",0.711965352107773,1.18411120022884e-06,0.727483828874496,5.0327655601285e-06,FALSE,FALSE
"IFITM3",0.804827363729529,1.19633446919865e-06,0.746702408784533,3.26389658759221e-05,FALSE,FALSE
"MOAP1",-0.111036333524872,1.20507751601916e-06,-0.0941388114349041,0.000162770072863843,FALSE,FALSE
