"gene","logFC","logCPM","F","PValue","FDR","sig"
"FGL2",0.368461776831168,9.33885201606333,40.2674083129958,6.7145096427688e-10,4.59333500562138e-08,FALSE
"SNHG11",-0.205628186374134,3.04434328734696,40.1919695688802,6.95908926672427e-10,4.74105855187738e-08,FALSE
"LIMK2",0.42484204059074,8.39345775289974,40.1524709639671,7.07909369218033e-10,4.80304901942809e-08,FALSE
"AL390719.1",-0.355475181694779,1.54030149577677,40.0557199656362,7.37959606690864e-10,4.98649848521112e-08,FALSE
"CDCP1",0.682329302442859,0.344466259216175,39.9690784538898,7.49879716342647e-10,5.04644662766362e-08,FALSE
"CASP7",0.27344245382187,4.64976349802842,39.9712276316424,7.6958044150264e-10,5.15805838424138e-08,FALSE
"CXCR2P1",0.552750309249106,4.42908982442019,39.9065082344113,7.92900738556338e-10,5.29293214790329e-08,FALSE
"SELP",0.431702879327924,2.8964692768932,39.8454199750666,8.16460864751113e-10,5.42831711484123e-08,FALSE
"BACH1",0.338605907552623,7.66052875028809,39.6970208959931,8.73075794986832e-10,5.7815079144028e-08,FALSE
"METTL17",-0.169048659512256,5.48511789696658,39.5953606780402,9.14979103491983e-10,6.027979321877e-08,FALSE
"CIRBP",-0.147229391040424,8.79419294085536,39.5841777969658,9.19676634142175e-10,6.027979321877e-08,FALSE
"KCNJ2-AS1",0.538929134358089,1.83932848993001,39.5804288428237,9.21219431250306e-10,6.027979321877e-08,FALSE
"RTP4",0.6086901392849,4.14507985406068,39.4557746746094,9.76011912411061e-10,6.36136898030122e-08,FALSE
"H4C9",0.452243819623941,3.58180185738241,39.4122067342481,9.96135189926343e-10,6.4670659095022e-08,FALSE
"RRP8",-0.112585078463459,4.69769492749838,39.3519760508644,1.023715116347e-09,6.62015771528303e-08,FALSE
"SDR39U1",-0.253201472205418,3.98531550187591,39.2139851996221,1.09125268477749e-09,7.02194084194697e-08,FALSE
"PGRMC1",0.28821518460439,5.09134005530308,39.2072786784854,1.09432844290083e-09,7.02194084194697e-08,FALSE
"P4HTM",-0.155696094732741,5.17117310931682,38.9873679429355,1.21124737658066e-09,7.74216228544126e-08,FALSE
"MYL9",0.910465958958344,4.56393834419317,38.947047970492,1.23413415781911e-09,7.85811191642128e-08,FALSE
"SDC3",0.685285361385621,2.36349468527442,38.9115809467806,1.25607901472218e-09,7.96719850142746e-08,FALSE
"ANKZF1",-0.150825253907827,6.8220152268139,38.8822362167726,1.27145417895845e-09,8.03394043231189e-08,FALSE
"RNF217",0.387747684941816,2.26246017499374,38.8695374771908,1.28064703686709e-09,8.06125919974703e-08,FALSE
"CNIH4",0.274110477692844,5.23786254818339,38.7640058085985,1.34288521380384e-09,8.42100936156156e-08,FALSE
"CCDC71L",0.37649054685893,4.91857180104953,38.686829498261,1.39168438188747e-09,8.63311681807889e-08,FALSE
"RIPK2",0.204612069598806,4.6238077464249,38.6848266538593,1.39303335906746e-09,8.63311681807889e-08,FALSE
"ST8SIA4",0.288259588657682,7.24944830788126,38.6842858551095,1.39322829661081e-09,8.63311681807889e-08,FALSE
"ZNF211",-0.145093694729877,4.89149815887884,38.6777131958732,1.39756889594995e-09,8.63311681807889e-08,FALSE
"RNF144A-AS1",0.532183477220597,0.306344193293453,38.5882682786068,1.41922876852391e-09,8.73432426130608e-08,FALSE
"ZNF76",-0.161460938483774,5.73558828655329,38.6092693566744,1.44241699611909e-09,8.84415310027835e-08,FALSE
"TLR5",0.556900258667471,5.27700369271559,38.5879248295979,1.45674804555194e-09,8.89371493042522e-08,FALSE
"EAF1",0.114809863291722,4.96904763593883,38.5772879327756,1.46396257071665e-09,8.89371493042522e-08,FALSE
"ACAD9",-0.280732469079597,4.84667128385713,38.5734206429279,1.46661683842107e-09,8.89371493042522e-08,FALSE
"ADAM9",0.329852617384463,4.0070206263782,38.557196047988,1.47796621558264e-09,8.92982872225202e-08,FALSE
"DESI1",0.148585253736536,5.89227941682427,38.4053546185277,1.58505253353353e-09,9.54201625187182e-08,FALSE
"H2BC12",0.475736253724363,4.71165080210574,38.397337988199,1.59107118076113e-09,9.54354470923931e-08,FALSE
"CSNK1A1",0.143100765331805,5.79398729543451,38.304563275074,1.6607248716037e-09,9.92537915140765e-08,FALSE
"GNB4",0.321826321897929,5.29698299475527,38.2837792790252,1.67680483069655e-09,9.98543308351849e-08,FALSE
"KAT2A",-0.170786473337972,5.78577445067258,38.2532561609565,1.70063113706681e-09,1.00910209584735e-07,FALSE
"AP003068.2",0.511170147880316,2.73799360860136,38.2332042340767,1.71878787839656e-09,1.01623333310197e-07,FALSE
"IL11RA",-0.231932107225607,5.63662628469899,38.2174372420593,1.72906925168834e-09,1.01867407337013e-07,FALSE
"AKIRIN2",0.243437512085561,6.15646579296179,38.1347358811416,1.79652823720549e-09,1.05466400591975e-07,FALSE
"RALB",0.37702575768034,7.55077842898548,38.1208106538822,1.80813087764454e-09,1.05772461764683e-07,FALSE
"ARSD",0.302278513483387,4.47306665122993,38.0978664237418,1.82769618748121e-09,1.06540529520251e-07,FALSE
"ITGA2B",0.744098707956639,5.09000110538543,37.9569287985345,1.95081570353746e-09,1.13318434989693e-07,FALSE
"WDR27",-0.225913732816627,3.74460017669028,37.8975123283894,2.00602254058011e-09,1.16117843214349e-07,FALSE
"TGM2",0.670603688647019,2.58831208959945,37.8646041647381,2.03881809890911e-09,1.17604995217562e-07,FALSE
"LINC01232",0.32624854579631,3.02114623906166,37.8429430723021,2.05867345569462e-09,1.18337982843835e-07,FALSE
"PPP1R2P1",0.37886109000806,-0.0188724455618579,37.6703913726314,2.15614198353598e-09,1.23511870371758e-07,FALSE
"COL5A3",-0.589400554736777,3.60747907468402,37.6034566605699,2.29924491396654e-09,1.31255170864538e-07,FALSE
"MCM7",-0.185985877031766,6.63059535381026,37.5406583623852,2.3659179870531e-09,1.34597155586475e-07,FALSE
"KCTD12",0.309122124635285,7.26747315095826,37.4894224197962,2.42281610679214e-09,1.37362057013506e-07,FALSE
"SUSD6",0.248490873270886,8.09958898353422,37.4686566990523,2.44626636793285e-09,1.38218224304192e-07,FALSE
"RASGRP2",-0.151310781439838,8.97917717365549,37.4340375609363,2.48587575821549e-09,1.39978480194753e-07,FALSE
"IFI16",0.347005220488845,8.43142950952466,37.4098777708487,2.51390314085041e-09,1.410768355823e-07,FALSE
"MMS19",-0.127679173466718,6.47628154356549,37.3372907721112,2.60005746583531e-09,1.4541875455035e-07,FALSE
"LYRM1",0.257620894029379,4.70504316162686,37.3031515745163,2.64180786848633e-09,1.46977610046388e-07,FALSE
"HFE",0.261497023223044,3.09568207862575,37.3018313616411,2.64568576223639e-09,1.46977610046388e-07,FALSE
"GNA15",0.310799073300741,4.63284043873439,37.2530400010567,2.70402320119648e-09,1.49716067210059e-07,FALSE
"IL15",0.334685137512713,3.30000829219313,37.2166416485907,2.75188031987535e-09,1.51857928985121e-07,FALSE
"SOCS1",0.506535354047177,3.00792798316702,37.1974134100792,2.77743678750897e-09,1.52420425325023e-07,FALSE
"FCGBP",-0.466662300686233,4.38041791592487,37.1931658601803,2.78048737228372e-09,1.52420425325023e-07,FALSE
"TRIM25",0.373500203304427,8.71388254346943,37.0816057329498,2.92780597375582e-09,1.59966428698111e-07,FALSE
"MILR1",0.380459820645583,4.10028967502894,37.016134446149,3.01894446486569e-09,1.64403373736353e-07,FALSE
"TESK2",0.219320470750888,4.06717541447041,36.9262468107444,3.1477531879917e-09,1.70855914843287e-07,FALSE
"SNHG12",-0.204791960403141,4.50547165528624,36.9019782516437,3.18311160626137e-09,1.72210498828944e-07,FALSE
"TUT7",0.297574820203622,7.02420457855317,36.8723461355689,3.2268309140519e-09,1.74007119811496e-07,FALSE
"STAT5A",0.222907174966597,7.55489613012644,36.6992742506572,3.49723767971484e-09,1.87976525284672e-07,FALSE
"GSEC",0.590699427218431,3.60894043766249,36.6868132260892,3.51932321175043e-09,1.88551442623069e-07,FALSE
"RSAD1",-0.147258500904885,5.69073541419138,36.6335740641815,3.60583647697003e-09,1.92563299600771e-07,FALSE
"SGSM3",-0.227306302410478,3.36895426202737,36.5677885133031,3.72025553437077e-09,1.98034824345685e-07,FALSE
"TUBGCP6",-0.199109121325992,7.402345530966,36.4988649777669,3.83901563140253e-09,2.03701614672657e-07,FALSE
"STAT2",0.418080235603049,8.36841876967991,36.4789422103853,3.87476866197023e-09,2.04941837696221e-07,FALSE
"FUT4",0.17328488590466,3.84771742616412,36.4531945889385,3.92279364044115e-09,2.06821174259565e-07,FALSE
"TMEM140",0.420799603867377,7.42302796839993,36.4167394608567,3.9886093936415e-09,2.09623582576937e-07,FALSE
"MTF1",0.225382195748108,5.64044827705463,36.3110462923995,4.18988689815439e-09,2.19504992401727e-07,FALSE
"AC022239.1",-0.390696620399959,2.96662664945047,36.2462095026509,4.32215487797355e-09,2.25720107270827e-07,FALSE
"GLYCTK",-0.162037759702863,4.52860908472491,36.2252830557087,4.36108951102122e-09,2.27037222814328e-07,FALSE
"FAM8A1",0.324230307149713,7.50032946896436,36.098456553093,4.62598128680856e-09,2.40072477125754e-07,FALSE
"CYP4F29P",-1.28920664012173,2.3538052365676,36.0398602935276,4.74874742456604e-09,2.4500007150316e-07,TRUE
"CPT1A",0.351063095995572,5.96876878494078,36.0414763798333,4.75052992766623e-09,2.4500007150316e-07,FALSE
"MRPS25",-0.170129571047803,5.62174772472656,36.0331744335403,4.76898893891432e-09,2.45188235663747e-07,FALSE
"DEGS1",0.191951608207433,6.11903940971307,36.0099441157451,4.8208555705759e-09,2.47087504553821e-07,FALSE
"NRG1",0.760279455526466,2.85336408230885,35.9384893127049,4.98983688407013e-09,2.54959103752411e-07,FALSE
"GASK1B",0.395739638418954,5.35502668882853,35.9217405052587,5.02332255973117e-09,2.55880323004152e-07,FALSE
"CTSS",0.271469662903981,10.95899506195,35.8528090328423,5.18725382750194e-09,2.63420205872069e-07,FALSE
"TMEM106A",0.203227226656645,3.81565831420899,35.8257525423025,5.25490756241334e-09,2.66039739130743e-07,FALSE
"MED12L",0.424154246835515,0.576738037888372,35.7569103726414,5.33819763852893e-09,2.69432505810507e-07,FALSE
"PML",0.406692774692578,7.00918572199859,35.7229098887529,5.511315827904e-09,2.77324721978573e-07,FALSE
"SIAH2",0.393083123540872,6.17937645895686,35.7073975583387,5.55138556063559e-09,2.78494508958552e-07,FALSE
"FP565260.1",-0.288656927415762,2.25604314960804,35.6149064408393,5.80087569774073e-09,2.90131411408151e-07,FALSE
"C5",0.283753312468798,2.1235241080697,35.6018388502088,5.83701088867081e-09,2.91059383319112e-07,FALSE
"PRKAR2B",0.527834599095606,4.65740807598922,35.5761041149309,5.90268398383087e-09,2.93450250307267e-07,FALSE
"RAB10",0.162134857447132,7.23232234676548,35.5086490598753,6.0909537578763e-09,3.01903411561803e-07,FALSE
"SLC40A1",0.362608027898271,6.6892696004162,35.4469086564316,6.2691240444248e-09,3.09807010613291e-07,FALSE
"CCDC130",-0.139145974426362,6.05739173471235,35.4296387021137,6.31993560201325e-09,3.11388493724194e-07,FALSE
"ZNF692",-0.15034752540679,5.52282537649701,35.4092805448174,6.38039310699965e-09,3.12576841550228e-07,FALSE
"DRAM1",0.339045421031932,4.57472519163615,35.4089726563415,6.38181651730455e-09,3.12576841550228e-07,FALSE
"ZSCAN18",-0.282059375184295,4.49145751287436,35.3163098779046,6.66430115850788e-09,3.25449869259876e-07,FALSE
"PSMB9",0.325459707260326,8.07125325279524,35.2840588279189,6.76458745788398e-09,3.29375721662557e-07,FALSE
"MIGA2",-0.145933198257198,5.97971318928817,35.2379453260744,6.91201679116691e-09,3.35567266796974e-07,FALSE
"NPRL2",-0.147031375003643,5.59577912089358,35.2270499255478,6.94736188490763e-09,3.36297005861538e-07,FALSE
"TBC1D10C",-0.172976895112252,8.70646459042484,35.1732259102286,7.12417968032791e-09,3.43850713142357e-07,FALSE
"KLHDC4",-0.206661311638272,6.24193444496464,35.1517325703695,7.19619082839711e-09,3.46316683616611e-07,FALSE
"AC005229.4",0.333426578688235,0.501725867238924,35.1059377739377,7.22863332244276e-09,3.46869636675478e-07,FALSE
"TLR1",0.359202477697261,7.12818811112954,35.1340772914609,7.25577161405026e-09,3.47165604250295e-07,FALSE
"VSIG10",0.45626756294997,1.85239461776914,35.0875111147733,7.41583452065116e-09,3.53801557606282e-07,FALSE
"ATP1B1",0.337936251622331,1.52000664658516,35.0718196369116,7.45631523406721e-09,3.54710628448226e-07,FALSE
"BLOC1S6",0.197631811498613,5.7195122946218,35.0645417162368,7.49564141007581e-09,3.55559723621218e-07,FALSE
"CD59",0.331178669432454,5.97516328413705,34.9633912583052,7.85868526727764e-09,3.71715813142233e-07,FALSE
"CYP1B1-AS1",0.434444304177656,1.01626225622697,34.9289228699183,7.92714384274244e-09,3.73885659021655e-07,FALSE
"STOM",0.261243973027972,6.99293894720796,34.9170336289121,8.03088096094653e-09,3.77702370194516e-07,FALSE
"CARNS1",-0.32513014939067,4.26371462223226,34.8279225662344,8.37430633478732e-09,3.9273836082834e-07,FALSE
"AC004706.1",-0.498277491777742,0.381651260732815,34.7194364602348,8.64516783053575e-09,4.03016877385044e-07,FALSE
"TRBJ2-2P",-0.515613891910665,0.438053883203671,34.7217004882413,8.64602891277005e-09,4.03016877385044e-07,FALSE
"SLC1A3",0.585360122867335,0.102039090827086,34.6983888195302,8.6685143727919e-09,4.03016877385044e-07,FALSE
"KIAA0040",0.266089627154752,7.90692132579784,34.7482471882918,8.69085020999461e-09,4.03016877385044e-07,FALSE
"SNTB1",0.204793235674854,4.96030557270113,34.7075703523722,8.85836505253979e-09,4.09637523588816e-07,FALSE
"FRMD3",0.597401866998398,2.53808123440433,34.6977833137104,8.90931645918434e-09,4.10846055659601e-07,FALSE
"SLC17A9",-0.26322536578911,4.74126427836267,34.6770682339613,8.98605211769472e-09,4.13233591134545e-07,FALSE
"EXT1",0.255553205955355,3.89116225775142,34.6596919392595,9.06126720722964e-09,4.15424595396857e-07,FALSE
"JAK3",0.269096891952864,8.57749545218324,34.6537590478106,9.08388423640363e-09,4.15424595396857e-07,FALSE
"BAIAP3",-0.475732045404984,5.2174890884993,34.646111007975,9.11687263634913e-09,4.1557581442147e-07,FALSE
"LTK",-0.41743381508713,4.37268532063942,34.6415620867785,9.13739634245937e-09,4.1557581442147e-07,FALSE
"CXorf38",0.159338535988659,6.3715188062906,34.6348921159419,9.1645617308222e-09,4.1566936836647e-07,FALSE
"CSF2RB",0.354489422769245,9.86880057108273,34.567725017013,9.45731387157206e-09,4.27775494928621e-07,FALSE
"RERE-AS1",0.360003976198522,3.14453647205879,34.5368076902443,9.6028104619331e-09,4.33173098630252e-07,FALSE
"TMEM167B",0.179829918095249,6.50684469974276,34.5064828011403,9.73259034481715e-09,4.37834329234913e-07,FALSE
"TMEM33",0.203592553221985,6.3200401457577,34.4918949594477,9.79934438458008e-09,4.38879381951805e-07,FALSE
"ATXN7",0.224043752593258,6.47610969626155,34.4898239171459,9.80884151749731e-09,4.38879381951805e-07,FALSE
"SAMD9L",0.49352042064694,7.75973809913572,34.4641802052305,9.92733142191544e-09,4.42983751185472e-07,FALSE
"ACP2",0.21083843151157,4.45436434708959,34.4477904134265,1.0005052527414e-08,4.45251732772417e-07,FALSE
"IFIH1",0.473503528706761,5.96086238606422,34.3978340255536,1.02409050060185e-08,4.54525958108943e-07,FALSE
"LMNB1",0.436418026975134,6.4606209178581,34.2245152827263,1.11075275090088e-08,4.91671438266418e-07,FALSE
"SAMHD1",0.213654261848159,9.00516353808018,34.1870116855025,1.13044933420647e-08,4.99055699407683e-07,FALSE
"CASP4",0.337194049302531,8.07050991367917,34.1620031835479,1.14378611643661e-08,5.03600509510853e-07,FALSE
"ACVRL1",0.456479293410771,0.816216627629378,34.1204235457672,1.15430899011745e-08,5.06885552556881e-07,FALSE
"MCMBP",0.150090083502675,6.61451317453623,34.1233832966026,1.16469699996538e-08,5.10094149058914e-07,FALSE
"SHISA5",0.303343031882466,9.16998560770868,34.060302330241,1.19966710280869e-08,5.23149884365778e-07,FALSE
"SCN1B",0.492285942273079,2.46896123281684,34.0607297169936,1.2008272791241e-08,5.23149884365778e-07,FALSE
"DDX55",-0.154625343114144,4.50420900414831,34.0383084793348,1.21225075905525e-08,5.26740454492379e-07,FALSE
"AC116347.1",0.319908437483503,4.08505445909652,33.9612581829834,1.25699170431076e-08,5.44751247771323e-07,FALSE
"H2BC11",0.480794962454019,2.18867678478816,33.9425230168141,1.26902964223472e-08,5.48532264417645e-07,FALSE
"TOR1AIP2",0.15837609116344,5.79791159448984,33.8896567056811,1.29970245493106e-08,5.60327451598533e-07,FALSE
"NPTN",0.17146947571401,6.74104211039742,33.8825086298207,1.30405643418484e-08,5.60744266699482e-07,FALSE
"CTSB",0.24863534705598,8.98386358983451,33.8488143399512,1.32483944447891e-08,5.68205103713688e-07,FALSE
"GADD45G",0.504509315236939,0.956902997849359,33.8244544084779,1.3293778021108e-08,5.68678282014062e-07,FALSE
"AC073869.1",-0.211286867191902,5.05639504541086,33.8227221783241,1.34123079316635e-08,5.72269994352291e-07,FALSE
"CEP95",-0.150118568811982,5.09410877910991,33.8110587872745,1.34859086134728e-08,5.7319255600319e-07,FALSE
"RNF13",0.266827092663636,6.96377499331396,33.8082489481702,1.35031770970247e-08,5.7319255600319e-07,FALSE
"PLCL2",0.124177777295541,6.4454477176832,33.7915952950228,1.36092203701823e-08,5.7621647884493e-07,FALSE
"SP110",0.284731813345526,7.42209130873548,33.742570974538,1.39260746539024e-08,5.88127974222844e-07,FALSE
"C17orf100",-0.257927344737428,1.78551319292512,33.686510995356,1.42898002883744e-08,6.01953292045899e-07,FALSE
"SLC25A45",-0.184985072195001,5.59922494698095,33.6418549489815,1.46009570713419e-08,6.13499604863111e-07,FALSE
"XRN1",0.302058149880959,6.68139730354189,33.6023758607441,1.48740564964298e-08,6.23392418476948e-07,FALSE
"ANXA5",0.2528026432608,7.70880434750311,33.5892783361065,1.49658168456834e-08,6.25654287576487e-07,FALSE
"GSR",0.152148748211826,6.22792708097747,33.5591934499151,1.51789924737467e-08,6.31414777937694e-07,FALSE
"PFKFB3",0.454005856591303,6.66042029820177,33.5590593062222,1.51798901612324e-08,6.31414777937694e-07,FALSE
"PLP2",0.238725962950509,7.27869058400369,33.4895819189028,1.56836631681463e-08,6.5073444548537e-07,FALSE
"HS2ST1",0.186797092170178,4.63666339017923,33.4704393822643,1.58267193406548e-08,6.55028346711352e-07,FALSE
"METTL3",-0.12357978703382,5.79353798690789,33.4377144677243,1.60709488115131e-08,6.63477699687281e-07,FALSE
"ACBD4",-0.177675131784727,4.25992593816954,33.4284136942548,1.6143789358093e-08,6.64826947321468e-07,FALSE
"TMEM147-AS1",-0.190867439037994,3.70157099285263,33.3590382154484,1.66823173493843e-08,6.85299661833887e-07,FALSE
"VRK2",0.269883834404258,3.5935374773025,33.3155490866124,1.70277756575163e-08,6.97036053810232e-07,FALSE
"NDUFA10",-0.0977037109514033,6.36093574976955,33.3116475447375,1.70522260219356e-08,6.97036053810232e-07,FALSE
"NSUN5P1",-0.249647381944893,5.33142720131489,33.2947631375002,1.71885645573178e-08,7.00878537552699e-07,FALSE
"H4C8",0.480002226963096,3.17309990434598,33.2585905484775,1.74955592540209e-08,7.11643693981122e-07,FALSE
"RNASEL",0.221664259342619,6.15059057265207,33.2475086309961,1.75745059457097e-08,7.13102808654961e-07,FALSE
"VILL",-0.165244036428918,5.20619820960512,33.2288093316168,1.77302367120946e-08,7.17662759825734e-07,FALSE
"WBP1",-0.159735738542897,4.14244978401252,33.2099907811383,1.78906922318772e-08,7.2239124365543e-07,FALSE
"ZNF528-AS1",-0.342354292690916,2.16485001638823,33.1837457821166,1.81188157114828e-08,7.29822370081746e-07,FALSE
"FBF1",-0.214134664690456,2.96436213264492,33.1659769823563,1.82762669697863e-08,7.34377669137895e-07,FALSE
"AC107464.3",-0.347695151064131,1.32832485132045,33.1219075980799,1.85741285023118e-08,7.43959911912105e-07,FALSE
"PELO",0.247697040702627,4.33030443818415,33.1267102577329,1.86046151332897e-08,7.43959911912105e-07,FALSE
"TSPYL2",-0.209243881416663,5.46943630869918,33.1126704572312,1.87258514336275e-08,7.47003543334227e-07,FALSE
"SLC2A11",-0.195052846322851,3.42037993295888,33.0393360704128,1.93928769777135e-08,7.71752592226073e-07,FALSE
