"gene","logFC_baseline","FDR_baseline","logFC_adjusted","FDR_adjusted","sig_baseline","sig_adjusted"
"LYZ",0.374605843843187,1.54127911659663e-07,0.36174781218256,3.59179004270847e-07,FALSE,FALSE
"CEACAM1",0.56549258753682,1.56152921929197e-07,0.559814923302613,8.52123449186642e-08,FALSE,FALSE
"IFI30",0.372024125476735,1.58146748304251e-07,0.367538538388011,8.24486735387226e-08,FALSE,FALSE
"LTA4H",0.313950733176684,1.63283265082857e-07,0.307597130688102,2.85081906359588e-07,FALSE,FALSE
"DESI1",0.181133366297006,1.66562905294469e-07,0.189043373030576,1.22928558499624e-08,FALSE,FALSE
"MIR4477B",0.617112735975556,1.69729078034441e-07,0.599416161080927,1.56031755821278e-07,FALSE,FALSE
"CLEC2B",0.528574276057996,1.70978416695684e-07,0.357796386845308,0.000158777449837542,FALSE,FALSE
"RAB33B-AS1",0.390519041064581,1.81163413902362e-07,0.350207884383982,9.43694669092181e-07,FALSE,FALSE
"MRPL44",0.194145648702753,1.82073198604602e-07,0.179454639166899,3.19352324787133e-07,FALSE,FALSE
"DHX58",0.519310359664188,1.83921672705219e-07,0.503820968622996,2.77257447496081e-07,FALSE,FALSE
"RAB24",0.362173217586633,1.84905551725179e-07,0.341700251335561,4.90375807616466e-07,FALSE,FALSE
"IGFBP2",1.34059806777427,1.87663758214795e-07,1.13633900304013,3.12282764517066e-06,TRUE,TRUE
"EMC7",0.173149751061992,2.13507682611862e-07,0.152863575545183,1.67880176197133e-06,FALSE,FALSE
"CTSL",0.462145250668044,2.16818853362942e-07,0.444190697338793,2.49668765352215e-07,FALSE,FALSE
"MGST1",0.344184505493352,2.18977715336427e-07,0.350418244472156,1.2512173055157e-07,FALSE,FALSE
"LGALS9",0.430267732068447,2.23577862678949e-07,0.438741426258472,1.24963051166089e-07,FALSE,FALSE
"HBD",1.04761084020907,2.24728406499987e-07,0.808971036751729,8.08889341185145e-05,TRUE,FALSE
"RNF135",0.277875602429715,2.28410555987311e-07,0.277310367103385,4.59890845724236e-08,FALSE,FALSE
"BRI3",0.352609080178715,2.35971719844304e-07,0.350763757161658,2.86306749208376e-07,FALSE,FALSE
"GK3P",0.510273117394088,2.42324190656294e-07,0.513797662985615,5.75885405575498e-08,FALSE,FALSE
"PARP10",0.362948882229323,2.48277636509773e-07,0.365895488977259,1.24963051166089e-07,FALSE,FALSE
"FAM151B",0.408059756900219,2.49667498138299e-07,0.368968370833982,2.37641599734574e-06,FALSE,FALSE
"IFIH1",0.529916744050749,2.55743775893229e-07,0.522252206375226,1.29615647627501e-07,FALSE,FALSE
"LYSMD1",0.402919294210165,2.6552910738599e-07,0.337093389292974,4.95390348432113e-06,FALSE,FALSE
"MX1",0.872954414243277,2.67571665358058e-07,0.820374237659763,6.90493763232343e-07,FALSE,FALSE
"PLA2G4A",0.358703247101416,2.69852090161822e-07,0.341429429796546,1.12906995708914e-06,FALSE,FALSE
"DDX60",0.589125718846479,2.71571740479086e-07,0.589877054476486,1.67677455354193e-07,FALSE,FALSE
"GLRX",0.348236389966358,2.71571740479086e-07,0.291913534285768,7.90374369665167e-06,FALSE,FALSE
"EPB41L3",0.398610928520259,2.71571740479086e-07,0.403663536998527,6.87008630445037e-08,FALSE,FALSE
"USF1",0.234701825345065,2.75401218735833e-07,0.22847238819826,5.54614791244058e-07,FALSE,FALSE
"TLR5",0.497494855041492,2.99933474221273e-07,0.516915213640155,4.66795212994077e-08,FALSE,FALSE
"MTMR11",0.28393885150769,3.12209679297711e-07,0.291658006763831,9.32513245571773e-08,FALSE,FALSE
"EGR2",0.650028443753713,3.27484713647034e-07,0.565238098394731,4.73304407460036e-06,FALSE,FALSE
"KLHDC8B",0.465087723052386,3.27484713647034e-07,0.461156188639416,3.68916964302538e-07,FALSE,FALSE
"TMEM268",0.248752200733848,3.45061952330468e-07,0.25522676632055,1.69638882844452e-07,FALSE,FALSE
"IFI44",0.941219684951777,3.7054064376786e-07,0.904228377628709,1.26515229901224e-06,FALSE,FALSE
"GCH1",0.366531817925546,3.72467239596662e-07,0.324563197662737,5.28696443609832e-06,FALSE,FALSE
"SLC7A7",0.287471258365458,3.763265680235e-07,0.297548339159788,1.13752390083594e-07,FALSE,FALSE
"SAP30",0.261020021264238,3.83631089994142e-07,0.224404061066396,4.8698522059822e-06,FALSE,FALSE
"C19orf38",0.360656576725917,3.89346925552971e-07,0.370777494726446,1.92310123046808e-07,FALSE,FALSE
"NETO2",0.267466517624618,3.95764834662898e-07,0.258405739299132,8.10981814027377e-07,FALSE,FALSE
"HCCS",0.130228125559325,4.04670597139191e-07,0.117959569249867,2.63802146714619e-06,FALSE,FALSE
"SP110",0.329197085197705,4.26818026987252e-07,0.328333431182666,5.96941782876864e-08,FALSE,FALSE
"KPTN",0.342444322222226,4.28534285784465e-07,0.353968203192202,1.25019968763487e-07,FALSE,FALSE
"EIF2AK2",0.544384715834524,4.29218787794674e-07,0.541580152300641,1.72881075019764e-07,FALSE,FALSE
"HPSE",0.389190560873805,4.67515036877982e-07,0.394021941526727,1.16726767306479e-07,FALSE,FALSE
"PSMB10",0.289768903638153,4.67546967798846e-07,0.294804064245379,2.70252388540864e-07,FALSE,FALSE
"ZNF860",-0.632927200876696,4.84109444485853e-07,-0.627480332933864,5.22714064061715e-07,FALSE,FALSE
"HERC5",0.845018150664657,4.88902371213494e-07,0.817121972015342,6.46184594285165e-07,FALSE,FALSE
"FCN1",0.367919096572847,5.03657446924266e-07,0.388787302405016,4.52990576693843e-08,FALSE,FALSE
"PSME2P6",0.39108353791402,5.19406513008685e-07,0.362539954647783,2.44289454317332e-06,FALSE,FALSE
"DCUN1D3",0.179287357615561,5.19406513008685e-07,0.182811093611436,1.09265610625022e-07,FALSE,FALSE
"RBCK1",0.30564881555039,5.36960937635805e-07,0.311933061782097,1.56031755821278e-07,FALSE,FALSE
"XRN1",0.392383785763241,5.39307503269224e-07,0.35689589786027,4.01803887960099e-06,FALSE,FALSE
"CCDC71L",0.385046245441507,5.53934238455431e-07,0.392567422319185,9.99358803082179e-08,FALSE,FALSE
"RIGI",0.540160859482249,5.73320166100169e-07,0.531619991260421,2.1238487255418e-07,FALSE,FALSE
"PSENEN",0.3451680857539,5.8963475811771e-07,0.342470982761579,7.43936332194909e-07,FALSE,FALSE
"LBH",-0.212480225905822,5.91566103628541e-07,-0.196697784322037,1.21491837169581e-06,FALSE,FALSE
"CETP",0.371442085769367,6.09555929582518e-07,0.375324286837685,2.29438849163464e-07,FALSE,FALSE
"HCAR3",0.543256487751619,6.14450701454618e-07,0.579061276136399,8.81655846774064e-09,FALSE,FALSE
"TYROBP",0.390205121760763,6.15160635754176e-07,0.382836022220845,1.22066530949158e-06,FALSE,FALSE
"KIAA0930",0.282465371288018,6.16841392059174e-07,0.299640930884828,4.66795212994077e-08,FALSE,FALSE
"POLR3E",-0.148676652602748,6.36653582602662e-07,-0.141098576148663,1.97478918458034e-06,FALSE,FALSE
"NRP1",0.498916928291592,6.36653582602662e-07,0.48081046207861,1.30768194076534e-06,FALSE,FALSE
"FOS",0.516415811054788,6.36653582602662e-07,0.540297306394638,1.55886060277428e-07,FALSE,FALSE
"TMEM140",0.445554700713042,6.36653582602662e-07,0.449042168727316,7.05746217376583e-08,FALSE,FALSE
"IFI44L",1.070942052437,6.4873854465333e-07,1.02251494863404,3.20946614228622e-06,TRUE,TRUE
"CD209",0.413421393592596,6.57693810918654e-07,0.421769201027299,9.99358803082179e-08,FALSE,FALSE
"ITFG1",0.153561122711573,6.58796574987848e-07,0.147730143524636,3.35399919425939e-07,FALSE,FALSE
"TMEM106A",0.226260046350964,6.6625043081319e-07,0.237765250353105,6.37200949417081e-08,FALSE,FALSE
"ERI1",0.247145136024067,6.67291937478625e-07,0.219657138454624,6.5720144504826e-06,FALSE,FALSE
"ID3",-0.326510232748311,6.91075899373573e-07,-0.292105919822437,1.50769344453045e-06,FALSE,FALSE
"IFIT2",0.765845095106701,6.91075899373573e-07,0.759713507860193,2.72925612473758e-07,FALSE,FALSE
"ISG20",0.329898011750582,6.95005757457073e-07,0.328123290807826,8.84341748233709e-07,FALSE,FALSE
"SOCS3",0.555404831846884,6.95005757457073e-07,0.580531486312025,1.07599472876942e-07,FALSE,FALSE
"PLEKHO1",0.264706288163164,7.14571315224306e-07,0.256608166306157,1.82683240073022e-06,FALSE,FALSE
"TOR1A",0.164595364667586,7.56296596036258e-07,0.161636475887336,9.08857990299291e-07,FALSE,FALSE
"AIF1",0.4818369162935,7.57347812141373e-07,0.37053088203197,8.89261277754803e-05,FALSE,FALSE
"TDRD7",0.338801282280291,7.74051899035694e-07,0.336744604119833,2.4685937571845e-07,FALSE,FALSE
"RSAD2",1.18896036242805,8.09507965603929e-07,1.1525285457469,1.7851129035131e-06,TRUE,TRUE
"ZNF438",0.426740219258372,8.10591118725403e-07,0.436004567232576,1.03413170099936e-07,FALSE,FALSE
"CATSPER1",0.364890791756455,8.80230648376005e-07,0.366021502173936,3.66497586272825e-07,FALSE,FALSE
"PLAUR",0.405835060656634,8.80230648376005e-07,0.40527030097587,2.76473148049005e-07,FALSE,FALSE
"MCTP1",0.354231899197817,8.80230648376005e-07,0.345868691925956,1.00934499087152e-06,FALSE,FALSE
"RERE-AS1",0.377750665621623,9.10481774980252e-07,0.370211918134404,5.11948934225994e-07,FALSE,FALSE
"MOB1A",0.200455009341667,9.14052607782479e-07,0.182186956621846,6.34245001243295e-06,FALSE,FALSE
"P2RY6",0.482010069055164,9.3591758017368e-07,0.489691816476496,1.35766994614389e-07,FALSE,FALSE
"TLR2",0.373444862983271,9.37748261467316e-07,0.391616613910304,2.08734690539958e-08,FALSE,FALSE
"IRF9",0.288300359975844,9.43906486434681e-07,0.292761611138198,4.65355573978831e-07,FALSE,FALSE
"DNAJC1",0.224766447272965,9.75783711454863e-07,0.196793149046718,9.01690878075412e-06,FALSE,FALSE
"SIL1",0.29045250071373,9.76328298764123e-07,0.305235978355216,1.56031755821278e-07,FALSE,FALSE
"STX12",0.18290989623114,1.0114658334418e-06,0.174041904054439,4.89599247705801e-07,FALSE,FALSE
"C4orf3",0.314175684411473,1.0114658334418e-06,0.251220378654254,2.40800856329599e-05,FALSE,FALSE
"WDFY1",0.387018028034624,1.02666189174235e-06,0.32864076257492,3.09705257526747e-05,FALSE,FALSE
"SH3GLB1",0.27136742826905,1.03216760257815e-06,0.258427805475843,5.40916909961191e-07,FALSE,FALSE
"LINC01232",0.276893289742763,1.036992395665e-06,0.267631070832431,2.26177920855006e-06,FALSE,FALSE
"TRIM5",0.329248706033375,1.09649425694673e-06,0.335719450518811,1.17242075410188e-07,FALSE,FALSE
"HLA-E",0.253616420627895,1.11359493286083e-06,0.260003569153691,1.08316478039125e-07,FALSE,FALSE
"CD300A",0.302275828412369,1.11524831257631e-06,0.29981720390456,1.04309086869275e-06,FALSE,FALSE
"SPPL2A",0.225537994596855,1.12411566443383e-06,0.193686288088192,1.29259807463636e-05,FALSE,FALSE
"HLA-A",0.272255047760196,1.1268518295137e-06,0.265089666386591,1.44009219182299e-06,FALSE,FALSE
"CD44",0.193058789693609,1.13276085943419e-06,0.204936837279998,6.71790582318672e-08,FALSE,FALSE
"CDC42",0.154102371036017,1.15026909879001e-06,0.143752582663522,3.27336697105498e-06,FALSE,FALSE
"DNAJA3",-0.122478264285091,1.18895801976146e-06,-0.110593749464117,6.62577359712127e-06,FALSE,FALSE
"LEPROT",0.23358450763678,1.22131671994069e-06,0.227208576832186,1.52175039407834e-06,FALSE,FALSE
"CTSZ",0.264217277718203,1.27004556313039e-06,0.264198757927326,1.21399008633131e-06,FALSE,FALSE
"DRAP1",0.319837860272367,1.27763708866846e-06,0.316883210658712,1.85025892122894e-06,FALSE,FALSE
"HEXB",0.175839549762023,1.31966340977464e-06,0.172397026491263,1.59074773210042e-06,FALSE,FALSE
"OAS2",0.60492960607389,1.36622753014543e-06,0.593596941304162,1.20036852668399e-06,FALSE,FALSE
"NAPA",0.328755079972516,1.47362246205872e-06,0.342355196782327,2.76473148049005e-07,FALSE,FALSE
"GNB4",0.410589919059234,1.48309068796741e-06,0.371072195804846,6.38553655937355e-06,FALSE,FALSE
"SERPINB1",0.306990567164856,1.50305038401737e-06,0.301673914136911,2.20474690134584e-06,FALSE,FALSE
"ETV6",0.246406913892214,1.52481893651937e-06,0.253507522529636,7.4087852884472e-08,FALSE,FALSE
"C5",0.267463417808044,1.59102093971461e-06,0.264262099917203,2.06751097895392e-06,FALSE,FALSE
"SLC26A8",0.67704099811732,1.59674930535832e-06,0.703380262757234,1.09265610625022e-07,FALSE,FALSE
"SLC25A42",-0.191208359501861,1.60002774069933e-06,-0.168413742375599,8.61132951785291e-06,FALSE,FALSE
"BICDL1",-0.220839162621864,1.62915607326812e-06,-0.213626672740089,1.7048763220894e-06,FALSE,FALSE
"KIAA1958",0.423018107810064,1.6320287379968e-06,0.437266127510014,1.56031755821278e-07,FALSE,FALSE
"TP53I3",0.278842524669443,1.68927718563235e-06,0.268317054229253,2.74463684795639e-06,FALSE,FALSE
"RPAP3-DT",0.344840547516473,1.70975067406335e-06,0.303849306988247,1.75309063671783e-05,FALSE,FALSE
"POMP",0.330786854799169,1.71784490471914e-06,0.277288508307842,7.04370405533666e-06,FALSE,FALSE
"RNF114",0.122955648519055,1.72834555142884e-06,0.114981283347673,2.96937709098504e-06,FALSE,FALSE
"PRRG4",0.529711439709253,1.8097027833106e-06,0.512138248055612,2.61248262435685e-07,FALSE,FALSE
"RNF213",0.332684617467462,1.82399367138413e-06,0.332458968287188,8.30570885022039e-07,FALSE,FALSE
"IL17RC",0.295952737269095,1.83029371260132e-06,0.319116040728009,5.00924643882472e-08,FALSE,FALSE
"ATOX1",0.253456042009685,1.86339337099396e-06,0.242156459546621,3.06640423390933e-06,FALSE,FALSE
"SFRP5",-0.747776693827888,1.86339337099396e-06,-0.639640548355255,2.37718029220513e-05,FALSE,FALSE
"KCTD7",-0.189997778737685,1.8895886702442e-06,-0.194101845008523,6.6940479588889e-07,FALSE,FALSE
"FAM114A1",0.320212195999646,1.89934451599488e-06,0.341982835806176,5.1014486100117e-08,FALSE,FALSE
"TLR7",0.328899091750942,2.01110793997249e-06,0.321935514751279,3.37919062578292e-06,FALSE,FALSE
"MILR1",0.344612200065936,2.10218257599678e-06,0.361758565984972,3.866270168126e-07,FALSE,FALSE
"GM2A",0.320719071374176,2.15408794169501e-06,0.333896688556503,5.11902364163055e-07,FALSE,FALSE
"C17orf100",-0.262464565677993,2.18340742812079e-06,-0.250462707002634,9.43422687646703e-07,FALSE,FALSE
"IFIT5",0.5289293260973,2.20211911926069e-06,0.515110749381918,3.30485422214031e-06,FALSE,FALSE
"FUT2",-0.341443901803935,2.22407722061934e-06,-0.330511707491614,3.96096684953013e-06,FALSE,FALSE
"PANK2",0.193416175274538,2.2782110543573e-06,0.179594021002488,8.98889786872899e-07,FALSE,FALSE
"ING5",-0.13455204357602,2.278511298334e-06,-0.135254611312712,1.29934653019251e-06,FALSE,FALSE
"STOM",0.29931592806271,2.48245734893139e-06,0.257158442520339,2.50108990343658e-05,FALSE,FALSE
"CD59",0.332599886525591,2.50946099260789e-06,0.320026552814807,4.66956848089601e-06,FALSE,FALSE
"GBGT1",0.342035188668887,2.54029329084535e-06,0.368932403391716,2.15111719889216e-07,FALSE,FALSE
"NT5C3AP1",0.360181747214892,2.58171934480553e-06,0.325392626108929,1.73248988999463e-05,FALSE,FALSE
"BTN3A1",0.198854148127154,2.58171934480553e-06,0.185810496066608,9.31910884865875e-06,FALSE,FALSE
"MICB",0.235213769540141,2.65028421841061e-06,0.233255705964629,8.29563794910623e-07,FALSE,FALSE
"DERL2",0.16155162587866,2.69462594049097e-06,0.124982448769195,1.73734938253815e-05,FALSE,FALSE
"TGM2",0.620991689343738,2.72101081519928e-06,0.630656675964836,7.90025926918547e-07,FALSE,FALSE
"HTATIP2",0.240080935514337,2.82626057264153e-06,0.201311242017282,2.46964711513944e-05,FALSE,FALSE
"ARF4",0.150332463374199,2.93877577976677e-06,0.128811231432969,2.33055351280167e-05,FALSE,FALSE
"SP140",0.2643282724487,2.96954973816939e-06,0.25043287789217,7.44179029492392e-06,FALSE,FALSE
"RNF181",0.278429846584385,2.97143378887171e-06,0.255376323098337,1.29852772147849e-05,FALSE,FALSE
"LAMP3",0.840687864658771,2.99289455853401e-06,0.779714415624951,1.44212372462767e-05,FALSE,FALSE
"TPMT",0.234519142142154,3.02460039970189e-06,0.18532400137185,4.54023176575613e-05,FALSE,FALSE
"HAUS5",-0.170978087099734,3.04886702151247e-06,-0.163933990054696,6.39579186531053e-06,FALSE,FALSE
"FGL2",0.38964126545598,3.10022850928503e-06,0.321925750381122,2.40108643961409e-05,FALSE,FALSE
"MTHFD2",0.331954809479121,3.10022850928503e-06,0.29315765830891,1.87282184762055e-05,FALSE,FALSE
"MPRIP",-0.192422134485232,3.10022850928503e-06,-0.189520814001599,4.95390348432113e-06,FALSE,FALSE
"SLC6A12",0.602991836127252,3.10057012108328e-06,0.612647941075294,1.44009219182299e-06,FALSE,FALSE
"FUCA2",0.207516184525427,3.16431859441158e-06,0.209111583554215,2.20474690134584e-06,FALSE,FALSE
"NBN",0.320135093267754,3.20114498699271e-06,0.294381947448559,4.10052295668279e-06,FALSE,FALSE
"APOBEC3A",0.431075135626094,3.20114498699271e-06,0.436057966441092,1.20036852668399e-06,FALSE,FALSE
"FANCA",0.320035992180924,3.32410428528004e-06,0.335887188678999,2.71246156365141e-07,FALSE,FALSE
"STX11",0.388952874952176,3.39229450252463e-06,0.400160988947236,1.20162845367068e-07,FALSE,FALSE
"SMIM27",0.282784967508369,3.39402979826732e-06,0.228907819726059,0.000104182910593413,FALSE,FALSE
"CCDC149",0.310379679885437,3.39788087355912e-06,0.330499716975407,3.1434127207529e-07,FALSE,FALSE
"FFAR2",0.50237159298896,3.39788087355912e-06,0.528938523511511,1.06335428192811e-07,FALSE,FALSE
"ALDH1A1",0.367593276543186,3.62070114017659e-06,0.360370209400581,3.8086804526477e-06,FALSE,FALSE
"SHISA5",0.322533973554592,3.90378415053215e-06,0.33662255733445,2.40848247191819e-07,FALSE,FALSE
"OSM",0.539179628232505,3.97992083043855e-06,0.537666408637835,2.58042362196223e-06,FALSE,FALSE
"SAMHD1",0.207267152499207,4.22515267206714e-06,0.221599881763702,1.06335428192811e-07,FALSE,FALSE
"GRASLND",0.485640746495162,4.23142505536249e-06,0.494657565345089,1.7048763220894e-06,FALSE,FALSE
"HSBP1",0.251058831061502,4.24208800389502e-06,0.18957920593292,6.12262957261352e-05,FALSE,FALSE
"LINC02724",0.276566212400218,4.25923610843069e-06,0.278794796988186,2.96511221633394e-06,FALSE,FALSE
"KCNJ2",0.505551560654791,4.35466661378697e-06,0.507399594467555,1.44698924242203e-06,FALSE,FALSE
"ALPK1",0.372368841619112,4.35466661378697e-06,0.3834914999493,1.67677455354193e-07,FALSE,FALSE
"LINC02723",0.385428614349034,4.41745568717505e-06,0.369431766901589,7.72678101057297e-06,FALSE,FALSE
"PROS1",0.620228839430284,4.54305233543466e-06,0.512852752175471,0.000214228040847572,FALSE,FALSE
"PRR13",0.267413630749454,4.56425410877781e-06,0.24710933412557,8.9795672099338e-06,FALSE,FALSE
"CD1D",0.229671253619314,4.5810736749797e-06,0.240896412533458,7.88955801682763e-07,FALSE,FALSE
"GRINA",0.403073976242404,4.58849513693826e-06,0.437310307556607,2.70252388540864e-07,FALSE,FALSE
"ZMYND15",0.385639943987745,4.68392089086105e-06,0.40348209883228,1.13607574047464e-06,FALSE,FALSE
"MFSD13A",0.24558458474678,4.69634597884598e-06,0.257862325809168,8.55309627048911e-07,FALSE,FALSE
"ASGR2",0.432659979315284,4.80714896092309e-06,0.47367445005158,5.18415848484401e-08,FALSE,FALSE
"ATF6",0.245130890889429,4.9597449995079e-06,0.254908720154847,3.52485365886516e-07,FALSE,FALSE
"KREMEN1",0.692628457820445,4.97390395555149e-06,0.731984507733542,3.906274000508e-07,FALSE,FALSE
"CBR1",0.255259138085419,4.99573813428109e-06,0.251213057173117,6.34245001243295e-06,FALSE,FALSE
"RAC1",0.207497972322571,5.0423921221461e-06,0.194364303687444,1.73164174967452e-06,FALSE,FALSE
"DAPP1",0.358970576262718,5.26018179717347e-06,0.340197047259981,8.68808778833959e-06,FALSE,FALSE
"IL12RB1",0.199697999302983,5.26512207872943e-06,0.197483311724245,3.62783896989477e-06,FALSE,FALSE
"TBC1D8",0.294858037134094,5.39592807522204e-06,0.309594346927437,1.10895835483581e-06,FALSE,FALSE
"WNT16",-0.461800428785009,5.412727948262e-06,-0.456606496857812,2.76929048313236e-06,FALSE,FALSE
"HBB",0.972680681900604,5.4158797989107e-06,0.590780891177852,0.00452348460445355,FALSE,FALSE
"STX18-AS1",-0.203939125708118,5.44810587594809e-06,-0.208446070946231,2.20474690134584e-06,FALSE,FALSE
"GBP3",0.38164794241351,5.52523279544245e-06,0.324179435665132,0.000101696186288932,FALSE,FALSE
"MAX",0.160300870034581,5.52523279544245e-06,0.151409140146155,9.03123681715759e-06,FALSE,FALSE
"GK-AS1",0.494182938851003,5.53064448518192e-06,0.507018330734537,7.26853181538834e-07,FALSE,FALSE
"CLEC1A",0.369865399170405,5.68021718034997e-06,0.35899627188116,7.93328719011259e-06,FALSE,FALSE
"NELL2",-0.344974489373738,5.71510719255004e-06,-0.344118978130518,6.10648108352215e-06,FALSE,FALSE
"BATF3",0.401291525071908,5.81933368808661e-06,0.384782993164198,1.39503876758033e-06,FALSE,FALSE
"RNASE1",0.785227384786765,5.83328216180468e-06,0.707226482070985,3.26667229740877e-05,FALSE,FALSE
"S100A6",0.361432440029885,5.86627096900347e-06,0.317476901006376,4.54642845356697e-05,FALSE,FALSE
"C1orf43",0.15163760098827,5.90585820830252e-06,0.14284484273257,4.74568505028726e-06,FALSE,FALSE
"CHMP5",0.483891825705198,6.19524771881348e-06,0.343701986369343,0.00080890171238517,FALSE,FALSE
"AGTRAP",0.314036851901811,6.32759662778704e-06,0.33549975835285,9.60618665432582e-07,FALSE,FALSE
"PEX11G",0.399832133572098,6.37049413711552e-06,0.398591041441068,6.92068982912847e-06,FALSE,FALSE
"OAS3",0.79040768431483,6.38283978700355e-06,0.775160862249192,5.34846016226054e-06,FALSE,FALSE
"TMEM63A",-0.175794879691102,6.38283978700355e-06,-0.1605107374331,1.03585633157085e-05,FALSE,FALSE
"GABARAP",0.299786851237939,6.38283978700355e-06,0.301493519643794,5.21017668021177e-06,FALSE,FALSE
"CARS2",0.20491312020815,6.63431905691278e-06,0.198306808305701,1.33594884051912e-05,FALSE,FALSE
