"gene","logFC","logCPM","F","PValue","FDR","sig"
"BTF3L4P2",0.0657094320383749,1.91306955716873,1.28523409070483,0.257560110768763,0.404937830827183,FALSE
"RNF39",0.0599386312216832,0.296199995903909,1.28472587048368,0.25765586356995,0.405045925314512,FALSE
"UBE2D2",0.0204832171118682,6.74766077841211,1.28382239812708,0.257821066870857,0.40526316483619,FALSE
"GZMM",-0.0721850411118838,6.91702286632307,1.28303152839561,0.257967504298815,0.405433467603314,FALSE
"PCED1B-AS1",-0.054302425742883,6.94622710894048,1.28294538414235,0.25798346098795,0.405433467603314,FALSE
"RNF121",0.025744919468533,3.88915203251021,1.28255834169631,0.25805517782438,0.40550369516302,FALSE
"IRAG2",0.0553753678173125,6.66311643308945,1.2822682796117,0.258108925163441,0.405545673994757,FALSE
"MRPL57",0.0498376135526523,4.39141598053489,1.28167875677623,0.258218225158537,0.405674920287818,FALSE
"GAPT",0.074332068721222,6.00845614847674,1.28080541796648,0.258380244533569,0.40586560757689,FALSE
"LINC02288",0.116137382625631,1.21857250044875,1.28073548794862,0.258393708703298,0.40586560757689,FALSE
"GIMAP6",-0.0300350158000545,7.70998848515983,1.28034719721782,0.258465303998265,0.405935562246857,FALSE
"TSNAX",0.0829182368130456,3.8114963693448,1.28000677560746,0.25852853004137,0.405972630116218,FALSE
"PGAP3",-0.0451961048853474,5.44557580161198,1.27992865816107,0.258543028138272,0.405972630116218,FALSE
"SLFN5",-0.0635078573001006,6.64241910285021,1.27961335855237,0.258601598963098,0.406022102317572,FALSE
"TCN1",0.105127099083674,3.41032956759547,1.27927005474314,0.258665420268088,0.406079806913128,FALSE
"RFLNB",-0.0754593986706316,7.24924244586166,1.27788548614774,0.258922866427117,0.406407676714206,FALSE
"NUDCP2",0.0523173408327486,2.29633114570513,1.2778144180417,0.258936198676175,0.406407676714206,FALSE
"DDX46",-0.0370532904778202,5.69106765279101,1.27770991850956,0.258955538042334,0.406407676714206,FALSE
"TMEM18",0.0538254611383982,4.4824083661692,1.2772666613892,0.259038048576638,0.406494644847983,FALSE
"ENTR1P2",-0.049754199617127,0.0289719151972857,1.27673535955813,0.259139952452731,0.40661202454721,FALSE
"FAM229A",-0.0543563215978047,4.53489008056914,1.27637416409935,0.259204278110426,0.406670422527987,FALSE
"POLR2D",-0.0195442914319415,4.67133789527115,1.27577344600156,0.259316236859126,0.406803532924877,FALSE
"RNF215",0.0344664810806176,2.85693010774138,1.27510098774783,0.25944169492332,0.406924579491311,FALSE
"BMP1",0.0487979333245667,3.08530877860918,1.27506618925792,0.259448177028102,0.406924579491311,FALSE
"UBE2I",-0.0255704314369709,7.1020996203832,1.2749233708077,0.259474771858011,0.406924579491311,FALSE
"FAU",0.085340705958432,7.67789234868358,1.27427507540139,0.259595757679718,0.40707176300942,FALSE
"ZNF24",0.0537835896331976,6.09325619071499,1.27369404534193,0.259704249957215,0.407161969218505,FALSE
"IGHV1OR15-2",0.149147594068994,0.620224080887424,1.27368267003026,0.259707564554851,0.407161969218505,FALSE
"ATP8A1",-0.103258571152194,4.87774282257991,1.27340693129936,0.259757882724453,0.407188858875237,FALSE
"ORMDL3",-0.0414734013962741,6.91433379466919,1.27329389226998,0.259779000686234,0.407188858875237,FALSE
"PUSL1",0.0457791943378675,3.83973058377779,1.27278427312125,0.259874249199499,0.407295600343804,FALSE
"MIR30DHG",-0.0656628351126989,1.85840162901273,1.27231684686961,0.25996182243464,0.40739029146187,FALSE
"TSC22D1-AS1",-0.0700887000393138,0.362882135203487,1.27212182184585,0.259999851370678,0.407407329252446,FALSE
"KIF19",-0.146995625568387,2.49894799612613,1.27194317384516,0.260031604049193,0.407414529916031,FALSE
"SPP1",-0.16819435895952,0.586547776398014,1.27145519158314,0.260124089044133,0.407475834433544,FALSE
"IGKV2D-28",-0.141505083960972,2.950088822632,1.27144355752476,0.260125054417415,0.407475834433544,FALSE
"CHPF",0.0725638941788188,3.86878854188618,1.27035430815762,0.260328960251799,0.407752668792805,FALSE
"EOGT-DT",0.0947791675073038,0.290898167468917,1.26956917763107,0.26047802340443,0.407901449955046,FALSE
"PDK1-AS1",0.0523582974695826,1.50889152653074,1.26955886398039,0.260478328927432,0.407901449955046,FALSE
"TRBV24-1",-0.0919437082138154,2.34787314605689,1.26903593704317,0.260576167167786,0.40801207179325,FALSE
"CFAP298-TCP10L",-0.0699388143772903,-0.164522037366983,1.26845003459708,0.26068994222812,0.408147621927183,FALSE
"BRF2",-0.0258439364949216,2.86090960010554,1.26626662655794,0.261096153718194,0.408740947310898,FALSE
"CWC27",-0.0481195808353879,3.2182294369943,1.26609586017022,0.261128247647246,0.408748536227461,FALSE
"ATP2A3",-0.0417871944906306,9.43757451045859,1.26548511496029,0.261243083960548,0.408877192464829,FALSE
"POLA2",0.0373866091348162,2.99892539215885,1.26536201679966,0.261266297174008,0.408877192464829,FALSE
"DACH1",0.109623874882708,1.0561422601487,1.26510653664209,0.261314936038117,0.408877192464829,FALSE
"RNF141",0.0663583383326251,5.56247322236264,1.26507925873767,0.261319458829008,0.408877192464829,FALSE
"KATNAL1",-0.0559972463937542,1.99020499249706,1.26472072895036,0.261387110456132,0.408940393269673,FALSE
"RPL19P5",0.0756681740314471,3.14448262720736,1.26406612988044,0.261510277860566,0.409077909129286,FALSE
"CYP4F12",-0.128606019640343,2.55666672997598,1.26396403411938,0.261529544491333,0.409077909129286,FALSE
"GCSAML",0.111206011147929,0.80564204893923,1.26309564608141,0.261694018005859,0.409292499804409,FALSE
"LNCATV",0.0990381841165115,1.64332117589823,1.26139069538985,0.262015111295041,0.409751975362057,FALSE
"GALT",-0.035089383591627,5.35886266793665,1.26115294646921,0.262059752369418,0.409763747408867,FALSE
"MRGBP",-0.0306927874208166,3.83426923617453,1.26106027376299,0.2620772667903,0.409763747408867,FALSE
"SLC25A19",0.0416361216351722,3.35336995167186,1.26012559696234,0.262253918935069,0.4099972167428,FALSE
"TOMM40P4",-0.0386665500022584,1.9343443725029,1.25969728050053,0.262335047896204,0.41008131588401,FALSE
"ELF1",0.0599863374387355,6.86094910226386,1.25913129618644,0.262441944515389,0.410205673225658,FALSE
"COQ5",0.055686888282342,3.64640835413058,1.25887602486601,0.262490269468643,0.410238464690966,FALSE
"ISL2",0.11480074582145,2.25951613507941,1.25870909390008,0.262521962791257,0.41024525893692,FALSE
"VASN",-0.0453287747983288,1.3280300932204,1.2584674513404,0.26256800362908,0.410274470413859,FALSE
"RSL24D1",0.14926776464445,3.3972356704982,1.25781723536016,0.262690769054884,0.410391086601345,FALSE
"KDM7A",0.0614353404873059,5.70198833212496,1.2577823552056,0.262697347329204,0.410391086601345,FALSE
"ZFYVE27",0.0291015233079871,6.4789601118284,1.25705335685533,0.262835501262528,0.410505657213076,FALSE
"POMZP3",0.0883537876360614,2.32792992956898,1.25701390670113,0.262843082394545,0.410505657213076,FALSE
"PCED1A",-0.041734813471301,5.96309607986707,1.25696223798024,0.262852775842475,0.410505657213076,FALSE
"MAD1L1",-0.0715959362203115,4.21668274253949,1.25657431651885,0.262926339164398,0.41054774751842,FALSE
"UBXN10",0.0817062687755322,1.41866757387861,1.25653335628568,0.262934459282561,0.41054774751842,FALSE
"PAXX",0.0582909947848769,6.46166045879212,1.25464097476428,0.263293322244011,0.411005202289998,FALSE
"AARSD1",-0.0487431224268762,1.60103303780775,1.25455841452893,0.263309282346293,0.411005202289998,FALSE
"PSTK",-0.0453037126315507,1.52239515913114,1.25455677886323,0.263309625330567,0.411005202289998,FALSE
"POGLUT3",-0.0638328192826514,2.87796737643512,1.25416079950025,0.263384624795149,0.411079498665921,FALSE
"MRPL36",0.0611238755715551,3.01161682473515,1.25336318751649,0.263536273089399,0.411273397366812,FALSE
"TCEA3",-0.0681766880823316,3.18553770244573,1.25304601677006,0.263596602008587,0.411286125142353,FALSE
"HNRNPA1P21",0.103887421275194,0.262525603932678,1.25304254275083,0.263599259648295,0.411286125142353,FALSE
"YTHDF1",0.020787106384831,5.74667708969804,1.25215451021996,0.263766242062585,0.411472933335459,FALSE
"SLC48A1",0.0629306060944134,5.13497153242156,1.25211459124124,0.26377384348001,0.411472933335459,FALSE
"EIF1AX",0.0854023929157176,4.05358440990878,1.25123625562021,0.26394116520524,0.411691137493139,FALSE
"TRAPPC6B",-0.0876097159925006,1.18919473344868,1.25093418910513,0.263999229077341,0.411722767282541,FALSE
"SMIM4",0.0577372805747661,1.80262371204574,1.25084292711029,0.26401633257286,0.411722767282541,FALSE
"ACTN1",0.091916489612709,8.70222100871255,1.25013447257273,0.264151227239659,0.411872399071402,FALSE
"FBXL20",-0.0431556201247254,5.1428277770379,1.24990907717274,0.264194227743501,0.411872399071402,FALSE
"SCML1",-0.122680237976658,2.26396816425654,1.24987177279784,0.26420145506945,0.411872399071402,FALSE
"LINC02979",0.102639734472916,0.188999786025465,1.24977506619621,0.264222101630661,0.411872399071402,FALSE
"MGAM",0.129950812449873,6.59786149475599,1.24947191519251,0.26427765208939,0.411916190820263,FALSE
"CZIB",0.0299868806455823,5.24797062411577,1.24912659513158,0.264343574025637,0.411976137287826,FALSE
"SLC6A6",0.0742297101440376,8.6412409498609,1.24794024193143,0.264570204446225,0.412286507437652,FALSE
"PTPN11",-0.0571478850570883,4.96512919011936,1.24767125946831,0.264621622992233,0.41232380433418,FALSE
"SRSF11",-0.0778736200994854,6.58970251207295,1.24677690985551,0.264792672814328,0.412515306027706,FALSE
"ABHD17AP5",-0.0596544489984542,3.08488853657515,1.2466817365236,0.264810931681157,0.412515306027706,FALSE
"ZNF688",0.0522826933760714,4.67538052597698,1.24659743113308,0.264827017221226,0.412515306027706,FALSE
"MAK",0.105063238956825,3.24765144462393,1.24637781738968,0.264869087076375,0.412538002940177,FALSE
"BTN2A3P",0.0629527093200011,1.46944127990458,1.24501169809734,0.265131015530667,0.412903093012672,FALSE
"EIF5A2",-0.0729403731058326,1.92185713122492,1.2433889837955,0.265442062199054,0.413344593845776,FALSE
"AKAP5",-0.080947523735809,1.74246696874091,1.24243126409376,0.265625993694196,0.413588080685037,FALSE
"CLASP2",-0.0532356875333935,4.43688488451378,1.24185804008646,0.265735911322014,0.413716287012541,FALSE
"MCM6",-0.0415154662655469,4.82298423225483,1.24081398979285,0.265936654310938,0.413985855346341,FALSE
"RUNDC3A",0.178963435326781,6.26622958609946,1.23989151195487,0.266114180039083,0.414219228983848,FALSE
"SLC44A1",0.0511055411167104,4.47908387752568,1.23900931802855,0.266284094876336,0.414436165521363,FALSE
"NR2C1",-0.0512859143395936,3.83887597935299,1.23888114008952,0.266308801201569,0.414436165521363,FALSE
"SLC26A6",0.0409217028807338,4.94592214684343,1.23871197428749,0.266341393206929,0.414443893879302,FALSE
"SSPOP",0.0749076873375489,2.51974181639672,1.23833025873777,0.266415052786307,0.414515517724557,FALSE
"RBM15",-0.0383819231542582,3.72518870441453,1.23805085883068,0.266468861233935,0.414541180299853,FALSE
"RBM34",0.0614701010218762,-0.149971551475237,1.23775464013356,0.266529796597567,0.414541180299853,FALSE
"ERCC4",-0.0579129276714,2.34133530866633,1.23766032526599,0.26654427349781,0.414541180299853,FALSE
"GPBP1L1",0.0292393338597669,6.84489497618525,1.23756077590922,0.266563379282736,0.414541180299853,FALSE
"ADH5",-0.0462640579506975,4.86474534751531,1.23752797655797,0.266569708462384,0.414541180299853,FALSE
"JOSD1",-0.027313631105102,5.95250159198203,1.23669504161491,0.266730472194022,0.414748190698043,FALSE
"SELENOO",0.0450011178231363,6.18272467567336,1.2365302514633,0.266762292620306,0.414754680680882,FALSE
"BCL2L12",0.0430576786735389,3.98247416068652,1.23618404013332,0.266829167205812,0.414815664914155,FALSE
"TTC31",-0.0296980008092985,5.72021141446328,1.23597222529698,0.266870081084976,0.414824366231448,FALSE
"KLHDC3",0.0358865767324634,6.88780480633058,1.23586878789054,0.266890066848816,0.414824366231448,FALSE
"SRP9P1",-0.0695541471993652,3.24590750475559,1.23502503547805,0.267053205088248,0.415020869036173,FALSE
"REEP6",-0.0715180251675432,2.46641087645818,1.23492900286071,0.26707182173545,0.415020869036173,FALSE
"TG",0.0807994127858227,0.78416450385669,1.23437167782286,0.267180456798323,0.415146681811335,FALSE
"HDAC2",-0.0311506235065726,5.20338919328692,1.23274669082063,0.26749419298403,0.415566431242848,FALSE
"ZNF490",-0.0296579250286168,1.99783958704314,1.23268656257939,0.26750600096735,0.415566431242848,FALSE
"ARID3A",0.0645708105744782,6.03272998641521,1.23246942014425,0.267547927105378,0.415588527897585,FALSE
"CUL3",0.04452177139953,5.89716897387867,1.23218271761839,0.267603503640096,0.415631821266044,FALSE
"CLN8-AS1",0.106729962618065,4.69582224410548,1.2320318208154,0.267632761493211,0.415634232704053,FALSE
"ERG28",-0.0324655260126893,4.57913137562844,1.23160710939983,0.267715128677384,0.415719114006636,FALSE
"MED13",0.069634600386455,5.26682662113226,1.23127482130298,0.267779592345701,0.41575397083657,FALSE
"UFSP2",-0.0362175503271661,3.63843888848315,1.23120579674268,0.267793002279281,0.41575397083657,FALSE
"RPL11",0.0972348902025222,8.35476939374302,1.23082796592095,0.267866313677455,0.415824755565933,FALSE
"HNRNPDP1",0.0454922602743334,1.15062485101809,1.23041417521615,0.267947174548322,0.415907243929015,FALSE
"GSS",0.0385224099719917,5.11957866085477,1.23022846612263,0.267982715002259,0.415919376211866,FALSE
"ZNF620",-0.0554442073791657,0.68355862071426,1.22924739289542,0.268174393167052,0.416173812588406,FALSE
"ARHGAP25",0.0556263867441427,8.72586773441416,1.22882003838049,0.268256428257587,0.416258061307439,FALSE
"NEK8",-0.0427276514270418,3.37370634073098,1.22864226726989,0.268291032912126,0.416268701597654,FALSE
"RPL21P28",-0.167446724322519,0.605709011576563,1.22790390472629,0.26843585806304,0.416450335332134,FALSE
"CYB5B",0.0216672704966269,5.6920115631921,1.22763010320577,0.268487952973548,0.41648808504903,FALSE
"DENND4A",-0.045715030635571,5.17662629379366,1.2270926381172,0.268592609206172,0.416607353526777,FALSE
"ANKRD42-DT",-0.0621272483907258,0.450372652103823,1.22675301990486,0.268660270313269,0.416669221052379,FALSE
"SLC4A8",-0.04621129355329,2.53841234601322,1.22649937654886,0.268708266065003,0.416700579647217,FALSE
"EEF1B2P2",0.120492499631517,-0.219162735364985,1.22626041418136,0.268758970925376,0.416729664238287,FALSE
"TSPAN13",-0.0921627378455252,3.08187822094311,1.22600170600164,0.268805241280006,0.416729664238287,FALSE
"PRRT2",-0.0635949051698333,0.318025950044558,1.22598478320753,0.268810356008126,0.416729664238287,FALSE
"SCAMP4",0.0427394194164783,5.99905141273486,1.22519062518156,0.268963381754645,0.416923812056539,FALSE
"MRPL47",0.113102746730333,2.65349191997046,1.22474901738729,0.269049628213505,0.417014414966319,FALSE
"BORCS6",0.0437278003257876,5.01197713271257,1.22402113787905,0.269191676696412,0.41717932080846,FALSE
"MAP3K2",0.0790235054878356,6.17147352633779,1.22388971657609,0.269217345988139,0.41717932080846,FALSE
"S100PBP",-0.0325380803689704,4.94749878775096,1.22377658202935,0.269239447011566,0.41717932080846,FALSE
"HDDC2",-0.0527056304122664,3.47519762008975,1.22333926827775,0.269324921491126,0.41722709763863,FALSE
"ZNF808",-0.0292919436305654,3.23346982221146,1.22333431442426,0.269325904114951,0.41722709763863,FALSE
"GOLGA8B",-0.0964141342043873,5.02457452072555,1.22189381921364,0.269607570805389,0.417620317730764,FALSE
"IL2RA",-0.0538590438341618,3.45670099949571,1.22171550406544,0.269642494621057,0.41762352026153,FALSE
"LINC01619",-0.0623071610874156,1.08275510021722,1.22160173823304,0.269665314009695,0.41762352026153,FALSE
"EEF2",-0.0432502587639554,11.7935581232955,1.22108575035295,0.269765759759687,0.417735954574198,FALSE
"PRKCZ-AS1",-0.0467830926830182,3.03614105347125,1.22063206079885,0.269854675420212,0.417830513020334,FALSE
"MFFP2",0.039069720300601,1.39811380460857,1.21981476524673,0.270015168864258,0.418035868245779,FALSE
"NR1D2",-0.0729253035702942,4.18974425152447,1.2185058034584,0.270271600261721,0.418389696329207,FALSE
"SHMT2",-0.0396108226982071,6.40568941917785,1.21648252264323,0.270669120323381,0.418961838948758,FALSE
"TMEM267",-0.0969447621203777,1.99423047043206,1.21625177306173,0.270714660216695,0.418989098583603,FALSE
"PEMT",0.0499204902927401,3.67794109070536,1.21599504808339,0.270765021559611,0.419013612242234,FALSE
"MYO1C",-0.0561512604415954,4.56423895384389,1.21576667285498,0.270809944357397,0.419013612242234,FALSE
"ANAPC2",-0.0344586641169353,6.33205937278125,1.21574457953521,0.270814290381329,0.419013612242234,FALSE
"IKZF1",-0.0340104555731809,8.46260712134744,1.21520956399179,0.270919600953013,0.419100956313816,FALSE
"XRCC6P4",0.0638558688040598,0.706829550296509,1.21517910661981,0.270926614740127,0.419100956313816,FALSE
"DLGAP3",-0.110089779377526,1.80386600029337,1.21450553951877,0.271058460704254,0.419261679295311,FALSE
"LIAS",-0.0296750214497321,3.28537704444696,1.21393877688522,0.271169982457762,0.419390935755809,FALSE
"ETAA1",-0.0884935677813345,2.35806797575464,1.21350872512626,0.271254826672428,0.419441094890453,FALSE
"LGR6",0.0971192856060318,4.0867561560424,1.21341983438522,0.271272264389126,0.419441094890453,FALSE
"WASHC4",0.0978353352219024,5.51344948984618,1.21334868082447,0.271286291409283,0.419441094890453,FALSE
"TVP23C",-0.0536471258052234,1.3543565472805,1.21298415529775,0.271358581383274,0.41947743213402,FALSE
"ACACA",-0.0333187907214654,3.69834203257077,1.21294151539104,0.271366621019764,0.41947743213402,FALSE
"TCEAL1",-0.0728638478657233,1.42165641098522,1.21271808873534,0.271411042187601,0.41947743213402,FALSE
"URM1",0.0402026286073642,6.28916736880437,1.21265889460433,0.271422372862631,0.41947743213402,FALSE
"BTF3P4",0.07787974067242,0.270514646310026,1.21253099417775,0.271449600797032,0.41947743213402,FALSE
"MT-ND2",0.0841655511592957,11.4955164116167,1.21155644146896,0.271640043567766,0.419728492491876,FALSE
"TBC1D22A",0.0390728610923003,6.3660868434476,1.21059127237255,0.271830788642043,0.41997996819855,FALSE
"CTU2",-0.0407152664037911,3.96291483254132,1.20950042200115,0.272046581486041,0.420270087061434,FALSE
"IGLV7-46",0.145540525939829,3.64573041801022,1.20920971442752,0.272104132936605,0.420315712758953,FALSE
"RBAK",-0.0791103464439604,3.34689650054464,1.20854427418447,0.272235923221987,0.420457657955285,FALSE
"MYEOV",-0.119466015338174,0.743236965897843,1.20846749681091,0.272252079014641,0.420457657955285,FALSE
"PAXBP1",-0.0702355980230587,4.41803522639439,1.20822202811882,0.272299735031771,0.420487969629092,FALSE
"MED15",-0.0393533962752993,8.12464798621025,1.2075979947388,0.272423415817305,0.420593922383748,FALSE
"KLHL9",-0.0600399169063724,4.66943194885143,1.20759293804288,0.272424419664237,0.420593922383748,FALSE
"CABP7",0.062595677778781,0.845642752442307,1.20664958084313,0.272612350681231,0.420840757863741,FALSE
"LRRC32",-0.0837669609314314,0.569809818216056,1.20649802853762,0.272642865686236,0.420844559216474,FALSE
"IKBKE",0.0393080714806869,6.22912954552689,1.20582050701519,0.272776101471242,0.421006900645223,FALSE
"PHOSPHO1",0.100909654319037,9.26456970571221,1.20536016337118,0.272867535301524,0.421104697520159,FALSE
"CMTM8",-0.0754201349463572,1.75302592904358,1.2050805380938,0.272923309343851,0.421147447724384,FALSE
"LINC00299",-0.0667608971961672,2.46400991103276,1.20455194827857,0.273028242042906,0.421266037964381,FALSE
"BECN1",0.026785595038575,5.94271130369323,1.20426022143546,0.273086163052152,0.421312075083133,FALSE
"TMA16",0.0513269244326514,2.16628157196775,1.20389915562579,0.27315810209095,0.421379727256394,FALSE
