"gene","logFC_baseline","FDR_baseline","logFC_adjusted","FDR_adjusted","sig_baseline","sig_adjusted","change"
"AP1G2",-0.0367183422552448,0.478100211861759,-0.0274521355852689,0.573577484549135,FALSE,FALSE,"Not significant"
"RAB11FIP4",0.0409280375315115,0.478156431349333,0.0384911769035199,0.445402229881917,FALSE,FALSE,"Not significant"
"GPN2",-0.0178764628583936,0.478372002045777,-0.0203088069904426,0.396667954138378,FALSE,FALSE,"Not significant"
"ADA",0.047239919061003,0.478372002045777,0.052680115515297,0.375697058009283,FALSE,FALSE,"Not significant"
"CALCRL",0.0917484851557272,0.478545342386262,0.0808997752407355,0.523452577489436,FALSE,FALSE,"Not significant"
"RPL10P8",-0.0787875392093541,0.479040989525753,-0.0112778508168804,0.913286056624943,FALSE,FALSE,"Not significant"
"CCSER2",-0.0400331786432518,0.479055575375951,-0.05711967953451,0.266482614024845,FALSE,FALSE,"Not significant"
"BTNL8",0.0945130718134779,0.479615897492304,0.071793935238983,0.561712247050751,FALSE,FALSE,"Not significant"
"INO80D-AS2",-0.0547016884174414,0.479711023708854,-0.0858559741495823,0.21067749378683,FALSE,FALSE,"Not significant"
"DPP3",0.0367441999550179,0.479711023708854,0.0440655015321244,0.356445917079728,FALSE,FALSE,"Not significant"
"B3GAT3",0.0419041665156958,0.47971620621523,0.050163828811453,0.352443667566637,FALSE,FALSE,"Not significant"
"JAG2",0.0651987578086248,0.479754435528961,0.0648690071236498,0.462573938249518,FALSE,FALSE,"Not significant"
"ST13P13",-0.0495853741351176,0.479796724092457,-0.0207481928355597,0.76626912305682,FALSE,FALSE,"Not significant"
"SLC9A3R2",0.0560644293201027,0.479919971791979,0.0610963228928288,0.392249596886012,FALSE,FALSE,"Not significant"
"PRR5L",0.0470855916609159,0.48012291693767,0.0317761964967269,0.616224447000219,FALSE,FALSE,"Not significant"
"HNRNPA1P4",-0.0328500028224481,0.480186806671303,-0.0316110376223962,0.474049219317068,FALSE,FALSE,"Not significant"
"RBM3",0.0400333788694916,0.480217429011776,0.0187224874413009,0.712138432804782,FALSE,FALSE,"Not significant"
"GLDC",-0.147333090127014,0.480367196788213,-0.106241296837346,0.604527964044852,FALSE,FALSE,"Not significant"
"TRAIP",-0.0416894138889578,0.48041915319211,-0.0506199425491621,0.345147774003031,FALSE,FALSE,"Not significant"
"TRBV12-5",-0.0950396627625366,0.480438054717946,-0.0823624858006082,0.508483076401873,FALSE,FALSE,"Not significant"
"CCT6A",-0.0237523675345725,0.480758878494906,-0.0390561680433188,0.180962071117091,FALSE,FALSE,"Not significant"
"TPM3P6",-0.0829284553871513,0.480758878494906,-0.110463804052887,0.306898471305701,FALSE,FALSE,"Not significant"
"GZMA",0.0963540262912573,0.480758878494906,-0.0285397013904326,0.831182236941183,FALSE,FALSE,"Not significant"
"NANP",0.0430444505455366,0.480758878494906,0.0421371253049686,0.472791741442522,FALSE,FALSE,"Not significant"
"JMJD1C",0.0867253639991228,0.480758878494906,0.0912686431569203,0.384150496614769,FALSE,FALSE,"Not significant"
"ASCC3",-0.0380976880132577,0.480782949192891,-0.0400613282657319,0.443122619752811,FALSE,FALSE,"Not significant"
"RPL3P9",-0.0605168020051404,0.481079792614483,-0.0630301565556168,0.367706975990712,FALSE,FALSE,"Not significant"
"SDC2",-0.119393215529995,0.481080295698545,-0.13031819271874,0.393075763982114,FALSE,FALSE,"Not significant"
"LTB4R2",-0.0494019863050504,0.481223687416406,-0.0304523154585998,0.662158495833963,FALSE,FALSE,"Not significant"
"CAMKK1",0.054288610260947,0.481431877267918,0.0563508823975449,0.443851722314414,FALSE,FALSE,"Not significant"
"ATOH8",0.131410477412074,0.481559423450184,0.170801897184739,0.326807743233009,FALSE,FALSE,"Not significant"
"GADD45GIP1",0.0624332568943236,0.481678453865384,0.0709697510916615,0.310662770076106,FALSE,FALSE,"Not significant"
"ANP32B",0.0301421110816343,0.482202413138315,0.0159865462877388,0.705612563393617,FALSE,FALSE,"Not significant"
"LBHD1",-0.0427461597604286,0.482202413138315,-0.0569346310996364,0.269617054178631,FALSE,FALSE,"Not significant"
"PPM1N",0.0538966165689911,0.482485603038746,0.0397205272681376,0.539713752518008,FALSE,FALSE,"Not significant"
"SNRPA",0.0406428754277127,0.482586559774143,0.0534718728025427,0.298366335491277,FALSE,FALSE,"Not significant"
"SF3B2",0.0478010618702901,0.482726014343576,0.0490625540275276,0.409408898468543,FALSE,FALSE,"Not significant"
"ALS2CL",-0.0587262598240322,0.482779333074001,-0.0537283648533038,0.505277491813629,FALSE,FALSE,"Not significant"
"COPS8",-0.0407290198801652,0.48281617438575,-0.0727679500374704,0.116593478564644,FALSE,FALSE,"Not significant"
"CARNMT1",-0.0751182542682721,0.483169113142035,-0.127214370124299,0.187359914111775,FALSE,FALSE,"Not significant"
"FBXO22",0.0404131423036176,0.483205091076098,0.00804446376838672,0.892376522001544,FALSE,FALSE,"Not significant"
"ARL17A",-0.0730309770612398,0.483563883476191,-0.0772471486181265,0.416902407089376,FALSE,FALSE,"Not significant"
"PHF10P1",-0.0365386215088706,0.48359410097975,-0.0567949641369626,0.217443870975427,FALSE,FALSE,"Not significant"
"BTBD2",-0.0356577333284759,0.483682908779332,-0.00906759138086516,0.858245246098766,FALSE,FALSE,"Not significant"
"VCPKMT",0.0576359517256166,0.483697458805826,0.00116837942474801,0.990301969532828,FALSE,FALSE,"Not significant"
"KLF10",0.0583847943386899,0.483697458805826,0.0761715331600791,0.272115645910676,FALSE,FALSE,"Not significant"
"ARRDC4",0.0811633807149521,0.483728918824081,0.104263322667051,0.280455347079626,FALSE,FALSE,"Not significant"
"GGH",0.0766292522798192,0.484136544100737,0.0279008744192879,0.811729564725881,FALSE,FALSE,"Not significant"
"RRAS2",-0.0623603680822764,0.484136544100737,-0.13332524242453,0.0772682527734044,FALSE,FALSE,"Not significant"
"OSBPL8",0.0951619398775007,0.484164507529837,0.0292738185395061,0.837047197926419,FALSE,FALSE,"Not significant"
"UCN",0.0571061426248405,0.484569232795347,0.0595249795262573,0.408142455577,FALSE,FALSE,"Not significant"
"HSPA8P5",-0.0536345919252968,0.484569232795347,-0.0693870050805772,0.327502294564271,FALSE,FALSE,"Not significant"
"BRIX1",-0.0485302789243201,0.484569232795347,-0.106330703735548,0.038725858512653,FALSE,FALSE,"Not significant"
"FBXL16",-0.0558312384102021,0.484569232795347,-0.0430975438885915,0.549326867361023,FALSE,FALSE,"Not significant"
"CAMK1D",-0.0512341357202383,0.484569232795347,-0.0399394787739933,0.522727359733002,FALSE,FALSE,"Not significant"
"CDYL",-0.0272035055184387,0.484569232795347,-0.0271533671431707,0.439646556704431,FALSE,FALSE,"Not significant"
"ANXA6",-0.041523132028622,0.484569232795347,-0.0382087241559255,0.490657995217929,FALSE,FALSE,"Not significant"
"MFNG",-0.0325986656969504,0.484646269811052,-0.0160911345184912,0.723889067731298,FALSE,FALSE,"Not significant"
"GOLGA1",0.0199333519247043,0.484646269811052,0.0168653073970355,0.52952239683417,FALSE,FALSE,"Not significant"
"UBXN7",-0.0330546286662634,0.484737052373478,-0.0402282113850255,0.285251272757715,FALSE,FALSE,"Not significant"
"SLC1A7",-0.108034846464876,0.484752811232905,-0.120363825503549,0.40088626415442,FALSE,FALSE,"Not significant"
"PITPNA-AS1",-0.0499562751147343,0.484754456202769,-0.05371160823825,0.40491987421868,FALSE,FALSE,"Not significant"
"ADAMTS7P1",-0.106308960634743,0.485340678374208,-0.102899681180496,0.481015000869813,FALSE,FALSE,"Not significant"
"MPHOSPH6",0.0497928260448954,0.485366869248675,-0.0143174173187391,0.815552003280962,FALSE,FALSE,"Not significant"
"RPS2P46",-0.0498846992232994,0.485503079244479,-0.0136691737392992,0.831649058175402,FALSE,FALSE,"Not significant"
"TMED4",-0.0129850178743557,0.485562287719205,-0.00751523273877621,0.676145905673961,FALSE,FALSE,"Not significant"
"PER3",-0.0634949927186187,0.485562287719205,-0.035532165049301,0.686311796411976,FALSE,FALSE,"Not significant"
"GMNN",0.0571061418950128,0.485562287719205,0.017994137091861,0.827716999563193,FALSE,FALSE,"Not significant"
"SH2D3C",0.0471559013596315,0.485562287719205,0.0569098502937556,0.29305912472165,FALSE,FALSE,"Not significant"
"OSGEP",-0.0332431220811577,0.485562287719205,-0.0374054455940163,0.366791099593184,FALSE,FALSE,"Not significant"
"EFNA4",0.0307988291029486,0.48570281160392,0.0395527105200636,0.336338208147484,FALSE,FALSE,"Not significant"
"IGKV2-28",-0.116739147997035,0.485869334761888,-0.0609804349122113,0.72212241095132,FALSE,FALSE,"Not significant"
"ZC3H10",0.019444670028416,0.485990967138145,0.0283494483529583,0.257039323010906,FALSE,FALSE,"Not significant"
"TTF2",-0.0442189966000446,0.485990967138145,-0.035204837356598,0.568054979480977,FALSE,FALSE,"Not significant"
"C10orf88",-0.0511454941540078,0.486090538184938,-0.0923578441839257,0.139579566820841,FALSE,FALSE,"Not significant"
"PA2G4P5",0.0393078761153905,0.486090538184938,0.0493604739878015,0.338925823512054,FALSE,FALSE,"Not significant"
"SLFN11",0.0469584966694569,0.486090538184938,0.0353431749820459,0.599368336320105,FALSE,FALSE,"Not significant"
"TRPV2",0.0310556778041547,0.48609880026376,0.0394536139200457,0.322077135401317,FALSE,FALSE,"Not significant"
"LRSAM1",0.0385601685706236,0.486215784526313,0.0469922556645513,0.349399154025556,FALSE,FALSE,"Not significant"
"NBR2",0.0324853393790028,0.486354753601762,0.0402075749604753,0.358268168933312,FALSE,FALSE,"Not significant"
"TEN1-CDK3",-0.0406842569139228,0.486375589709626,-0.0436057189312407,0.425133879067216,FALSE,FALSE,"Not significant"
"HINT1",0.0887354091532165,0.486422608910847,-0.0310399293126344,0.784329851210311,FALSE,FALSE,"Not significant"
"TMEM35B",-0.0367302707770736,0.486422608910847,-0.0280363493079332,0.568265493650078,FALSE,FALSE,"Not significant"
"EIF3H",0.0331573222627569,0.486544135272238,0.031454074814686,0.38606499935292,FALSE,FALSE,"Not significant"
"FBXL19",0.0347402337397779,0.486822973449215,0.0503528192960707,0.249414689538569,FALSE,FALSE,"Not significant"
"RPL23AP82",-0.0495999087685156,0.486907468828847,-0.0761970886098436,0.218578889762616,FALSE,FALSE,"Not significant"
"TPM3P9",-0.0461549834186825,0.486907468828847,-0.0489017352050562,0.441882059461703,FALSE,FALSE,"Not significant"
"FBXO30",0.070234254008924,0.486907468828847,0.020007237368068,0.853873370343866,FALSE,FALSE,"Not significant"
"UNC13D",0.046077312159543,0.487107263220884,0.054769196325783,0.3312440338624,FALSE,FALSE,"Not significant"
"MSH5",-0.059491048112504,0.487175772282128,-0.0426689856103254,0.590691337729813,FALSE,FALSE,"Not significant"
"PSMD2",0.0345187995470941,0.487280510128301,0.045192717433435,0.314291233278158,FALSE,FALSE,"Not significant"
"MMP28",-0.0900767579174385,0.487280510128301,-0.0391573109978541,0.756723995505061,FALSE,FALSE,"Not significant"
"EOLA2",-0.0245448188935915,0.487287430142248,-0.0332264693309729,0.26783244678745,FALSE,FALSE,"Not significant"
"PLEKHA8",-0.0523970640395185,0.487384463069983,-0.059537138903962,0.408142455577,FALSE,FALSE,"Not significant"
"CGRRF1",0.0724484109016142,0.487384463069983,-0.0103168767668353,0.923445550585732,FALSE,FALSE,"Not significant"
"RFTN2",0.0574832568994751,0.487431733316808,0.0340380021933302,0.67339026737381,FALSE,FALSE,"Not significant"
"CEBPZOS",0.0327102422777424,0.487431733316808,0.00387585590464828,0.935872479600227,FALSE,FALSE,"Not significant"
"PIGW",-0.0492119391703017,0.487431733316808,-0.0619910955152373,0.345238055181385,FALSE,FALSE,"Not significant"
"WDR37",-0.0262217794548769,0.487496416083347,-0.0217841089849449,0.522106154002421,FALSE,FALSE,"Not significant"
"B9D1",0.0630403778471353,0.487500532887801,0.0885597525461677,0.25648910086645,FALSE,FALSE,"Not significant"
"APOOL",-0.0434390848635298,0.487647279937091,-0.0431850913597629,0.478565543950098,FALSE,FALSE,"Not significant"
"MTHFR",0.0292589998172217,0.487842664461818,0.0466814892083883,0.185280410999996,FALSE,FALSE,"Not significant"
"CES4A",0.040550093939439,0.487842664461818,0.0523183701607726,0.324694050860392,FALSE,FALSE,"Not significant"
"ZNF790",-0.0494059792969885,0.487856866452356,-0.0886641962486568,0.147288367423544,FALSE,FALSE,"Not significant"
"PHAX",-0.0366471294421137,0.488140835111753,-0.0711634688067444,0.111066514373775,FALSE,FALSE,"Not significant"
"ZNF791",-0.0304103159659643,0.488140835111753,-0.0534876004143325,0.159321982994424,FALSE,FALSE,"Not significant"
"NLRP9P1",0.0972021327004807,0.488140835111753,0.106285159040374,0.408036179500018,FALSE,FALSE,"Not significant"
"GAMT",-0.0600388167386418,0.488140835111753,-0.0299811763015983,0.716592800042738,FALSE,FALSE,"Not significant"
"XRCC3",-0.0351898519612537,0.488232213497938,-0.0178126790448779,0.712745683900203,FALSE,FALSE,"Not significant"
"DHPS",-0.0409436751959141,0.488232213497938,-0.0419292162552317,0.44300660817119,FALSE,FALSE,"Not significant"
"IL17RE",0.0679871607719993,0.488232213497938,0.0775969182716944,0.39778641541071,FALSE,FALSE,"Not significant"
"STAG3L5P-PVRIG2P-PILRB",-0.0520931228266237,0.488470094044077,-0.0771572165713267,0.219337015815495,FALSE,FALSE,"Not significant"
"ZNF772",-0.071440394004235,0.488542315726542,-0.0628206200943616,0.532385495741225,FALSE,FALSE,"Not significant"
"PRPF3",-0.0194377696156578,0.488546428557991,-0.0333477483794927,0.157466377180463,FALSE,FALSE,"Not significant"
"KCTD13",-0.0235056315122866,0.488555894395491,-0.01700098686128,0.606121503120372,FALSE,FALSE,"Not significant"
"TMEM161A",-0.0401517824051944,0.488555894395491,-0.0200276354166668,0.723173664948394,FALSE,FALSE,"Not significant"
"PARD6A",-0.0457950797936862,0.488683363620073,-0.0322080299051637,0.607536816396854,FALSE,FALSE,"Not significant"
"PAIP1P2",0.045759759970266,0.488709821436339,0.012899939646863,0.84503964321989,FALSE,FALSE,"Not significant"
"WASH9P",0.0449097338410636,0.488998376066187,0.0524895512749754,0.383817395828394,FALSE,FALSE,"Not significant"
"MATK",0.057867352589733,0.489014219736903,0.0525622086128013,0.515691880955076,FALSE,FALSE,"Not significant"
"DLGAP1-AS2",0.0499454597507894,0.48911976020102,0.0200833376053686,0.785956141340097,FALSE,FALSE,"Not significant"
"ZNF404",-0.0725202943423941,0.48921554437656,-0.14721348132278,0.102827437420662,FALSE,FALSE,"Not significant"
"ADCY5",-0.0629910129551104,0.489301396973686,-0.0545601245463202,0.526657276010624,FALSE,FALSE,"Not significant"
"MAP7D1",0.0513261355185968,0.489301396973686,0.0595583619446994,0.310847077763193,FALSE,FALSE,"Not significant"
"VPS4B",0.053860653876625,0.489305141060926,0.0362662565829701,0.586064354784033,FALSE,FALSE,"Not significant"
"RASSF1-AS1",0.0500795383419885,0.4893546797729,0.0708771589337189,0.276321109400709,FALSE,FALSE,"Not significant"
"WDR55",-0.0167689157118152,0.489452796004185,-0.0129691256396228,0.569637500360964,FALSE,FALSE,"Not significant"
"GOLGA5",0.026394669201835,0.489942242776851,0.0174429432969833,0.604138308144621,FALSE,FALSE,"Not significant"
"STRN",0.0392106988597946,0.489942242776851,0.0111207643674889,0.846529702462006,FALSE,FALSE,"Not significant"
"ENTREP3",0.0394629295309165,0.489951339437488,0.0637673360138079,0.17967490718117,FALSE,FALSE,"Not significant"
"BTG2",0.0341337979604881,0.49023923327453,0.0461595757567093,0.290360087242106,FALSE,FALSE,"Not significant"
"CD101",0.0634556720223879,0.49023923327453,0.0620055186649183,0.484389865843174,FALSE,FALSE,"Not significant"
"SNIP1",0.0216764541423101,0.49056958891516,0.0211471360103431,0.375821122749556,FALSE,FALSE,"Not significant"
"TPT1P12",0.0989789291187455,0.49056958891516,0.0258812657059335,0.851357899581794,FALSE,FALSE,"Not significant"
"ADAMTS17",-0.0623125451395764,0.49056958891516,-0.0485913597613013,0.584826835392873,FALSE,FALSE,"Not significant"
"GFM1",-0.0344430683417345,0.490616829663342,-0.0320005154201438,0.478617292709178,FALSE,FALSE,"Not significant"
"PAPOLA",0.0451122317976501,0.490730763542024,0.0222929030341828,0.739871416225877,FALSE,FALSE,"Not significant"
"C6orf136",-0.0290152074016772,0.490762325637611,-0.0292882945574092,0.463663546130895,FALSE,FALSE,"Not significant"
"GAPVD1",0.0311158609741073,0.490813293495615,0.0391315645406154,0.251739388889671,FALSE,FALSE,"Not significant"
"TUFM",0.0369938673269229,0.490901465668327,0.0457517491183588,0.355450934320549,FALSE,FALSE,"Not significant"
"TBC1D3L",0.224175132612045,0.490901465668327,0.219600037686893,0.454224502775747,FALSE,FALSE,"Not significant"
"SKP2",-0.039500773917997,0.491484926621473,-0.0613820676367792,0.232601359188919,FALSE,FALSE,"Not significant"
"EXTL2",-0.0673841361070305,0.491535223605273,-0.107692952942424,0.225330348711381,FALSE,FALSE,"Not significant"
"MTA2",-0.0293978793959233,0.491573514685227,-0.0204686897943329,0.622091719136415,FALSE,FALSE,"Not significant"
"RBPMS2",-0.15823925651136,0.491786882828616,-0.14746391394127,0.518994309907159,FALSE,FALSE,"Not significant"
"CCDC146",0.0529325628025243,0.491786882828616,-0.00501345464109984,0.952455907520597,FALSE,FALSE,"Not significant"
"CLIP2",0.0533292464773779,0.491837659414262,0.0818311947454082,0.217227108445879,FALSE,FALSE,"Not significant"
"TSPAN14",0.0243121610938498,0.491837659414262,0.0416267934467658,0.113615531297075,FALSE,FALSE,"Not significant"
"IGHMBP2",0.0417570131533857,0.492203660777807,0.037203251199666,0.527002424549474,FALSE,FALSE,"Not significant"
"MED9",0.0234067344012256,0.492229076051898,0.0292812827026636,0.340944236642676,FALSE,FALSE,"Not significant"
"SMOX",0.139548273338204,0.49246133709162,0.216957329013561,0.220015254552425,FALSE,FALSE,"Not significant"
"SMARCD1",-0.0257477245347766,0.492675252373555,-0.0132997440025772,0.718480690141909,FALSE,FALSE,"Not significant"
"GTPBP10",-0.0462659160465532,0.492689124366187,-0.0902315687407575,0.113823718516521,FALSE,FALSE,"Not significant"
"DUSP14",-0.0411131411949777,0.492812898420533,-0.0457513298234027,0.428189361010956,FALSE,FALSE,"Not significant"
"CNPY2",0.0373552783984853,0.493034101304612,0.00116475047212765,0.982434598545222,FALSE,FALSE,"Not significant"
"PET117",-0.0473119738947701,0.493034101304612,-0.049623219270758,0.45423725005926,FALSE,FALSE,"Not significant"
"CLHC1",-0.0718873183610673,0.493034101304612,-0.114076973285464,0.227461966454911,FALSE,FALSE,"Not significant"
"BPNT1",-0.0338349217425696,0.493034101304612,-0.0671662334664994,0.0877960542478305,FALSE,FALSE,"Not significant"
"TSGA10",-0.0736002226544138,0.493080552822749,-0.14918335586775,0.103508536957399,FALSE,FALSE,"Not significant"
"BTBD6",-0.0365347512054203,0.49315510290847,-0.0379253393338765,0.354942528585968,FALSE,FALSE,"Not significant"
"PCSK6",0.0970416160790157,0.493170865320437,0.115897872231845,0.37713681589119,FALSE,FALSE,"Not significant"
"NCL",-0.0358871941937088,0.493189485035852,-0.0509591249184232,0.270404976111035,FALSE,FALSE,"Not significant"
"TRAPPC9",0.0510105868433505,0.493252007080653,0.0632221815397312,0.31437391056512,FALSE,FALSE,"Not significant"
"GBA2",0.0253373181347698,0.49339786899129,0.0261196242423355,0.451809619454017,FALSE,FALSE,"Not significant"
"SMARCA4",-0.0410184134609926,0.493492522345461,-0.0320957452030498,0.55593460579895,FALSE,FALSE,"Not significant"
"NFIC",0.0495614259605494,0.493604483508996,0.072834550547284,0.18968685981113,FALSE,FALSE,"Not significant"
"TMEM109",-0.0300983528906116,0.493604483508996,-0.00810487451077605,0.852935927403663,FALSE,FALSE,"Not significant"
"GHDC",0.0377610330416933,0.494406559598575,0.0606183249889211,0.174049916598765,FALSE,FALSE,"Not significant"
"KLRG1",-0.0663488769518373,0.494719043746024,-0.142708063453661,0.0817753325268222,FALSE,FALSE,"Not significant"
"NAT9",-0.0313079004940343,0.494735196410658,-0.0282602760107337,0.466764586491716,FALSE,FALSE,"Not significant"
"PTPN23-DT",0.0443776775820837,0.494735196410658,0.0224797338895983,0.733975530193588,FALSE,FALSE,"Not significant"
"ING2",0.0331594378214834,0.494815694421647,0.00835139906180058,0.871801658045747,FALSE,FALSE,"Not significant"
"TNRC18",0.0513480899942921,0.495028238172057,0.0654660248002333,0.254918504149152,FALSE,FALSE,"Not significant"
"RPL13A",-0.0571476732286477,0.495028238172057,-0.0551836088017815,0.403237597383315,FALSE,FALSE,"Not significant"
"GNAS",0.048268194856904,0.495176980753181,0.0544920026145252,0.418511954306409,FALSE,FALSE,"Not significant"
"C2CD3",-0.0234321469975203,0.495348951517944,-0.0113134026206118,0.712346325648774,FALSE,FALSE,"Not significant"
"MIR9-1HG",0.0706476797998453,0.495348951517944,0.0168275892215591,0.877253840453318,FALSE,FALSE,"Not significant"
"SAMM50",0.0349978205545143,0.495348951517944,0.0333372135325461,0.49446183335681,FALSE,FALSE,"Not significant"
"RPL26P30",0.0935089655596018,0.495348951517944,0.0252574122053711,0.857445132884109,FALSE,FALSE,"Not significant"
"RPL13AP5",-0.0584384922018951,0.495348951517944,-0.0474690640847769,0.495795845496658,FALSE,FALSE,"Not significant"
"IBA57",0.0348944428573674,0.495377460724188,0.0482123838679296,0.287144397655772,FALSE,FALSE,"Not significant"
"TLCD3A",-0.0548203673447936,0.495509445199041,-0.0398082133981617,0.606906517323716,FALSE,FALSE,"Not significant"
"IRAK1",0.0253053313127652,0.495634493362309,0.0391277971571544,0.207727069471139,FALSE,FALSE,"Not significant"
"HOOK2",-0.0354339984580724,0.495696739311043,-0.0276868729857525,0.572574531951151,FALSE,FALSE,"Not significant"
"EEF1A1P6",-0.0567075093727107,0.495797058984778,-0.0689448911338044,0.301364373887799,FALSE,FALSE,"Not significant"
"RNF122",0.0402906011462188,0.496153843695829,0.0456364267589591,0.38727890735137,FALSE,FALSE,"Not significant"
"ST13P7",-0.0326682985041394,0.49619639403901,-0.034730718092587,0.443330362484798,FALSE,FALSE,"Not significant"
"SRRM2",-0.037968352032086,0.496245758291554,-0.0312199887643965,0.557798503893319,FALSE,FALSE,"Not significant"
"RO60",0.060346258428487,0.496245758291554,0.0184372638811999,0.844137645158493,FALSE,FALSE,"Not significant"
"PIK3CD",0.0458597956676274,0.496245758291554,0.0502845693814255,0.331835539953958,FALSE,FALSE,"Not significant"
"L3MBTL3",-0.0430790435850183,0.496391652753478,-0.0606531996245718,0.271591576101724,FALSE,FALSE,"Not significant"
"IGHE",0.13698417281482,0.496500648719251,0.209518755079556,0.251845093031057,FALSE,FALSE,"Not significant"
"RSPH14",-0.0957862089440038,0.496500648719251,-0.0870608113627718,0.50659986701363,FALSE,FALSE,"Not significant"
"HPF1",0.0443482836716348,0.496500648719251,-0.0239703613201896,0.66954924271086,FALSE,FALSE,"Not significant"
"ERBB2",-0.0629825855062051,0.496749423709936,-0.0465549805156068,0.597486221285287,FALSE,FALSE,"Not significant"
"PDIK1L",-0.070860438821143,0.496778895316281,-0.119918951887888,0.203668522427681,FALSE,FALSE,"Not significant"
"ZNF630",-0.0576906959595019,0.496801440722032,-0.0782600498369812,0.321261651231519,FALSE,FALSE,"Not significant"
"ECM1",0.0560637977930062,0.496801440722032,0.0657078067197893,0.394824149559527,FALSE,FALSE,"Not significant"
"NIPSNAP2",0.0421312395706334,0.496988011419007,0.00784432590585986,0.905826781368325,FALSE,FALSE,"Not significant"
"PPP1CC",0.0326426414617387,0.496988011419007,0.0114547245744873,0.822151310632825,FALSE,FALSE,"Not significant"
"COL9A3",0.126000497591913,0.497039335555558,0.15944260608019,0.345210228885263,FALSE,FALSE,"Not significant"
"RSBN1L",0.0457586906031327,0.497039335555558,0.0276791698411876,0.645056473611286,FALSE,FALSE,"Not significant"
"MARS1",0.0253338574330415,0.497164031646675,0.0304474246276487,0.362893385241219,FALSE,FALSE,"Not significant"
"KDSR",0.0276628509180714,0.497351311345889,0.0251957039082344,0.528530763275554,FALSE,FALSE,"Not significant"
"GALNT1",0.0500246178170487,0.497351311345889,0.0225529741032483,0.767666701410538,FALSE,FALSE,"Not significant"
"ORM2",0.0795776710062287,0.497351311345889,0.0231179446333253,0.836707905949012,FALSE,FALSE,"Not significant"
"ZNF615",-0.0479375381802312,0.497452179451171,-0.0773847263402123,0.228653381296307,FALSE,FALSE,"Not significant"
"KCTD10",-0.0227239240062718,0.497683612018508,-0.0093952064945626,0.765128248015727,FALSE,FALSE,"Not significant"
"UTP23",-0.049733379926714,0.497822961017319,-0.080327659625809,0.222125402674219,FALSE,FALSE,"Not significant"
"ABHD13",0.0729541996323759,0.497822961017319,-0.00448891800221605,0.969287080024602,FALSE,FALSE,"Not significant"
"SSBP3P1",-0.0477325610766583,0.497922170443428,-0.0249804116721704,0.715353086174714,FALSE,FALSE,"Not significant"
"HLA-L",0.1076262006566,0.49807805899487,0.0893380567451079,0.556501836934709,FALSE,FALSE,"Not significant"
"PRDX3P1",0.0577998371553914,0.498281979020478,0.0948788178084043,0.200346423610567,FALSE,FALSE,"Not significant"
"MEMO1P1",0.0249167983000315,0.498344373097544,0.0330749843448159,0.315036250337149,FALSE,FALSE,"Not significant"
"DYNC1LI2",-0.0631475612404577,0.498349677638371,-0.0563004476468571,0.523360669965314,FALSE,FALSE,"Not significant"
"SUCLG2",-0.0334583656915405,0.498692169780753,-0.0566873330305295,0.194473435691284,FALSE,FALSE,"Not significant"
"PPP2R2B",-0.0559624804943671,0.498713450812926,-0.0776674191908914,0.294826763783641,FALSE,FALSE,"Not significant"
"CPSF7",-0.0283967596863001,0.498749421397516,-0.0190394308344726,0.574545033997924,FALSE,FALSE,"Not significant"
"IFT74",-0.0633555625653843,0.498749421397516,-0.106300357362563,0.197098307722665,FALSE,FALSE,"Not significant"
"EEF1A2",-0.107728035055326,0.498756517981662,-0.0547984517838312,0.734512964418507,FALSE,FALSE,"Not significant"
"PDPK1",-0.0485784732733756,0.498798557562639,-0.0444628788456202,0.46484110498749,FALSE,FALSE,"Not significant"
"RPL24P8",0.0870068565242054,0.498798557562639,-0.00631034647433354,0.957582028718529,FALSE,FALSE,"Not significant"
"MTRES1",0.0370119582865881,0.498812889280741,-0.0100647026425802,0.837922858069665,FALSE,FALSE,"Not significant"
"ACTG1",0.0293399754313403,0.498814325399683,0.041905507930925,0.272974657978992,FALSE,FALSE,"Not significant"
"SLC8B1",0.0335758499240684,0.499201812810879,0.0472650266132791,0.281821446499811,FALSE,FALSE,"Not significant"
"C5orf58",0.0675867479885166,0.499265125200179,0.0642510119547008,0.5077881882834,FALSE,FALSE,"Not significant"
"ARHGAP42",-0.0835369242600126,0.499388257905856,-0.0496174569112913,0.685491275682353,FALSE,FALSE,"Not significant"
"LINC01963",-0.0303444100987,0.499427454187145,-0.0302462345140287,0.476786000855105,FALSE,FALSE,"Not significant"
"APPL2",-0.0337869095316088,0.499442846323701,-0.04204381378029,0.33044027116395,FALSE,FALSE,"Not significant"
"BBS1",-0.0436968045612232,0.499676639097363,-0.0326782676201285,0.61005715472998,FALSE,FALSE,"Not significant"
"INPP1",0.0400919018195154,0.499676639097363,0.0232579058024089,0.688439806521521,FALSE,FALSE,"Not significant"
"ALCAM",0.0721243607935357,0.499720915264463,0.0564470821750021,0.583104520929403,FALSE,FALSE,"Not significant"
"DUSP18",0.0396738910624766,0.499743357426259,0.0411359638377206,0.411315311050483,FALSE,FALSE,"Not significant"
"GTF2IP4",0.0699069065272578,0.499743357426259,0.0626003366092794,0.42516415271881,FALSE,FALSE,"Not significant"
"NR4A1",0.0970337359851972,0.50001040513106,0.0832742563607153,0.516681960524131,FALSE,FALSE,"Not significant"
"DNASE1L2",0.0526320921471453,0.500046862599143,0.0397273739830545,0.58832120698123,FALSE,FALSE,"Not significant"
