"gene","logFC","logCPM","F","PValue","FDR"
"CBL",0.0385541198242901,7.04591794399694,0.794167063021747,0.373346292932051,0.508483076401873
"NPDC1",0.0641268582740857,5.48628428665854,0.793663793404946,0.373497624313111,0.508643006530982
"PSMC6",-0.0652523838251887,3.13214361799389,0.793536002153629,0.373536106727217,0.508649239640711
"GALT",-0.0261797205070511,5.35885512625326,0.792999946078497,0.373697372225047,0.508822651853345
"NAPB",-0.0379888181056341,3.37119082558156,0.792470839947896,0.373856716455412,0.508969614895889
"ARMCX1",0.0446200680703451,0.394914753142648,0.792420726854735,0.373873160655426,0.508969614895889
"HIRA",0.0280897061961978,4.56755134859964,0.792216358740641,0.373933343514283,0.509005355176597
"NDUFAF5",-0.0360705940334619,2.09413210096057,0.791982457580412,0.3740039534266,0.509032575361181
"ENPP5",-0.0674098809414608,1.89344737724981,0.791925314696233,0.374021202386768,0.509032575361181
"ASAP3",0.0602078818593128,0.744995364083101,0.791596413684995,0.374120968325469,0.509082037582448
"CNN2",0.0457229502162998,9.86424961260015,0.791579054995974,0.374125414234535,0.509082037582448
"PLA2G12A",-0.0383922989061005,2.69067198965492,0.79108769778115,0.37427365620366,0.509237564880038
"LINC01145",-0.040324155082313,3.85085545875103,0.790897034081217,0.374331127291993,0.509269572107961
"UBE2O",0.0493573427057743,5.67071217692185,0.790477024213103,0.374457874713079,0.509395813968589
"LINC00921",-0.0297956300457829,3.60973428379392,0.789943496132535,0.374618997210357,0.50956182886539
"KCTD17",0.0314338621501892,4.61258457984313,0.789847937401544,0.374647845113002,0.50956182886539
"SNX13",0.0628423237957914,4.36556549171996,0.789452360931101,0.374767370624285,0.509655168125478
"SHLD3",-0.0793733191578563,0.229111007396663,0.789402929094457,0.374784416395165,0.509655168125478
"MYCT1",-0.101034462706726,-0.0341971423167753,0.789138401323999,0.374865267477076,0.509718910785017
"IGKV1D-43",-0.113613019352477,0.809109635838993,0.787975155462228,0.375215007300436,0.510108065989338
"POLR3C",0.0204272959916893,4.87353212067878,0.787957680903551,0.375219471283318,0.510108065989338
"TBXA2R",-0.0542610731138661,2.59625564296107,0.787684211244981,0.375302342772032,0.510108080261846
"ZNF19",-0.0330418465271202,0.949858602336258,0.78763013087646,0.375319245535869,0.510108080261846
"CSNK2A3",-0.0287295566761319,3.19122869176908,0.787620873226657,0.375321489796711,0.510108080261846
"CD160",-0.0759529051977465,3.72330120739621,0.787009399121698,0.37550671532681,0.510307834492349
"YEATS4",-0.0477373185475326,2.49450646592822,0.786911358610505,0.375536494653748,0.510307834492349
"LINC02328",0.0457998415209155,1.61459144425186,0.786103999169346,0.375781476617801,0.510593630085943
"KLF6",0.0423270071633996,8.11281362937737,0.78599307429828,0.375814882242967,0.510593630085943
"MIR6891",0.131429498574956,0.614178623732687,0.785841659522051,0.375862044136311,0.510611463020278
"MYH7B",-0.0402177098841734,1.29396368773307,0.785442810015915,0.375982240826433,0.510728502071545
"VAV2",-0.035024441939214,4.60254463725604,0.784203091761056,0.376358531391246,0.511167178662702
"RPL23AP2",-0.0447621382260349,5.39299262753477,0.784154421454306,0.376373327256913,0.511167178662702
"SLC16A1",0.0380063845387069,2.97756193493651,0.783887184919194,0.376454635345267,0.511231324291635
"FRG1",0.0417120317846007,2.8195133280642,0.783618655525877,0.376536326188612,0.511295978048656
"ZGPAT",-0.030805852355145,4.59551921990943,0.78316376904725,0.376674699150759,0.511437581379282
"RPS7P10",-0.11645914812775,3.48249547495607,0.78252110774719,0.376870429480886,0.511657030142285
"ZDHHC13",-0.0386848912723275,3.60036111312388,0.781890202833399,0.377062654700828,0.511871680917729
"ADCK2",0.0284499825796146,4.91630789711316,0.781573850383461,0.377159085143493,0.51195626088696
"ATAD3A",0.0376240441240692,3.77432814621876,0.781216094313271,0.377268211994591,0.512058058114798
"FMC1",-0.0443660726715927,0.611832301826481,0.780781747373645,0.37740179031663,0.512193021379599
"ID2-AS1",-0.0548536500753958,-0.0465425842719964,0.780189568951596,0.37758416608624,0.512322351131895
"PSMC5",0.0319971968397188,6.72430798066692,0.78015204591375,0.377592997455242,0.512322351131895
"IGKV1-9",0.121045450307464,4.377836279357,0.780130655649412,0.377599535826247,0.512322351131895
"KLF9",-0.0553529924523372,3.81152083334676,0.779928038360082,0.3776614367115,0.512359999416343
"ADNP2",-0.0325652700927493,3.9333101657551,0.77856246941403,0.37807895463798,0.512880050409529
"RCN3",0.0730843034047015,5.0899926372111,0.77767609585267,0.378350303653688,0.513201740995717
"TMEM39A",-0.0248382849928447,4.23681835796975,0.777428445604328,0.378426172443254,0.513258244190733
"SFR1",0.0385060206799054,1.88129207942829,0.777047413510133,0.378543106170707,0.513370428383018
"DHX40",0.0286542432519452,4.39343126575746,0.776739928997656,0.378637205068527,0.513451627084701
"PRR33",0.0378909930960987,7.07738236243495,0.776509358308947,0.378707910070254,0.513501090642981
"MYBL1",-0.0823242312435581,4.54036197255016,0.776042399612511,0.378851170649099,0.513620681141718
"RPS7P4",-0.114829304659262,1.36011200186554,0.775964179688246,0.378875892635069,0.513620681141718
"PTPN2",0.0362801026753238,4.99680769153231,0.775887134949865,0.378898818703866,0.513620681141718
"TXNDC5",0.0961221610009959,2.8687882686608,0.774915382976928,0.379197296029297,0.513978843063924
"LYPLA1P3",0.0580939793693542,2.01241725659779,0.774707605636964,0.379261223008456,0.514019050282126
"PSTPIP1",0.0377213236838118,7.8907187561204,0.774362671746996,0.379367122214037,0.514116130754741
"EEF1A1P13",-0.0481104972258582,6.85329829815978,0.773679089639104,0.379577379610856,0.514354606532568
"C1orf35",-0.0253831593206043,4.26242004369626,0.773074290365828,0.379763546159353,0.514560397352115
"IGKV5-2",0.0996430667998219,0.985042363476736,0.772800305553354,0.379848533612802,0.514629070826267
"HINFP",-0.0201479741307606,5.06312801538549,0.772345764709293,0.379987961150263,0.514771482136197
"PRRT2",-0.0502656151809959,0.317906595321605,0.769941912760143,0.380731254169063,0.515691880955076
"MATK",0.0525622086128013,6.75299880261857,0.769921418348193,0.380736120081218,0.515691880955076
"HSPA14",-0.0451568859487842,2.98477690884898,0.769434492734021,0.38088668551564,0.515849242223132
"MT-CYB",0.0665702420429783,11.8871292177688,0.769034956372598,0.381010205354935,0.515969949515683
"PDXK",0.0303698431431024,6.9412532777408,0.767907301786462,0.381359269309986,0.51639604280065
"CLYBL",-0.0352615104191865,2.46973249626375,0.767789423917922,0.381395860318865,0.516398979828845
"SHCBP1",0.0776888895339148,1.22965342211591,0.767191844298955,0.381581372820933,0.516603533531237
"NR4A1",0.0832742563607153,3.39295392054212,0.766892744320096,0.381673742602881,0.516681960524131
"CNOT7",-0.0349420908163808,5.78744913409646,0.766510099881274,0.381792400561298,0.516795957161471
"COX6C",0.0706861401976804,3.26101672555298,0.766124427704755,0.381912123130147,0.516911374160814
"GLG1",0.0322321647560826,7.20479980797777,0.765607736972174,0.382072502817436,0.517081794070111
"MTCO1P40",-0.197883284443724,5.2070404852642,0.764470768555005,0.382425847094305,0.517513310311092
"ZKSCAN7",-0.0427302576837244,1.63231461108729,0.763870995617883,0.382612647318544,0.517719395244231
"P3H1",-0.0203277888744977,5.21243979183671,0.762918614997949,0.382908965111436,0.518073619643016
"IDH3A",0.0301381909900948,3.49782361144338,0.762704856869096,0.382975591214343,0.518117036648712
"BOLA1",-0.0310731940812617,3.3760264809145,0.761496356419191,0.383352445522467,0.518580107099013
"IGLV2-28",0.120397727943012,2.01190788384254,0.761055720606904,0.383490090356098,0.518719532550913
"SLC35E1",0.0196582355476649,5.45941172142483,0.760834965947647,0.383558881690117,0.518744454472207
"RNF145",0.0329827811465648,6.05619885816391,0.760774798265486,0.383577671874429,0.518744454472207
"SHMT1",-0.0350708292494799,3.69307767179428,0.760531435661152,0.383653702586592,0.518800508942136
"CYP3A5",-0.0558634031455017,1.70926494418145,0.760251272322702,0.383741426913327,0.518872364718677
"RBPMS2",-0.14746391394127,2.4758940070832,0.759758958861173,0.383895191168132,0.518994309907159
"DNAJB1",-0.0220971860525616,7.0861178963504,0.759740768174584,0.38390080369549,0.518994309907159
"HIGD1AP1",-0.0658411710639894,0.075654972922825,0.758821018522324,0.384191024949184,0.519339859099627
"ALG14",0.0412623465914075,1.32184853801748,0.758604406498516,0.384256723366994,0.519351666943969
"SNRPF",0.0375349721999264,3.69195885085066,0.758564104953807,0.384268997672181,0.519351666943969
"DYRK4",-0.0263137963502667,3.30772918543812,0.75815291505314,0.384397790707495,0.519448678172561
"ARIH2OS",0.0399701385964061,0.769661632322552,0.758116252406774,0.384410027001185,0.519448678172561
"ADNP-AS1",-0.0464526519743388,-0.0987495742841417,0.757956894461086,0.384462141548309,0.519472309061311
"CD27-AS1",0.0248608588073395,3.40755889119239,0.757553382408426,0.384585662941419,0.519587168025038
"ZNF160",-0.0264045033826664,4.51185450351139,0.757455193184768,0.384616417872153,0.519587168025038
"SUCO",-0.0619568274650507,4.05472993164847,0.75657542239151,0.384892383711389,0.519913158692441
"SIGLEC10",0.0571178496244372,7.52554904609801,0.756338542141386,0.384966728767351,0.519966765550356
"GATAD1",-0.0267898717409265,4.46551034039905,0.755740013570589,0.385154687556475,0.52017380471032
"ZFAND2A-DT",-0.040285619780345,1.68790119762293,0.755359690304874,0.385274390490245,0.520288631392084
"PCBP3",-0.0652284911912417,2.03350358645531,0.75501239204742,0.385383491300712,0.520389121196515
"IGLJ2",0.0879665934221285,0.248485647939801,0.753694824593154,0.385799706016441,0.520880786518487
"SGTB",0.0462305235017091,4.28495148019491,0.753634116136998,0.385817044380311,0.520880786518487
"MED15",-0.0294464444432961,8.12464514971007,0.753466777250574,0.385869742444824,0.520905054994804
"KCTD1",-0.0381997483662947,1.00269048742639,0.75314987890744,0.385970097795937,0.520993648293563
"KAZN",0.112641437649428,2.88972328996612,0.752870210152725,0.386057766597821,0.521065102519164
"MSH5-SAPCD1",0.0579760690259373,-0.0999115261790957,0.752381758098765,0.386214670914321,0.521192152061968
"HNRNPD",0.0195538830551284,7.38210311683409,0.752351087111407,0.386221380780756,0.521192152061968
"RPL26P19",-0.123590738503022,4.4230987158988,0.751614044726339,0.386453942698822,0.521459079723667
"SANBR",-0.0379553769295999,1.77266692613496,0.75110701336448,0.386614205153405,0.521628411341972
"HSPG2",-0.0630233468709805,1.21950375247303,0.750650189079748,0.386758798841707,0.521776573761087
"CDK10",-0.0335705354029757,6.19027514295791,0.750273923632016,0.386877271133932,0.521888221623383
"RNF14",0.0401596011006419,4.58451363509427,0.750115881915037,0.38692724203837,0.521888221623383
"RPSAP47",-0.0693023025772333,3.06323440160778,0.750056960933433,0.386945919818484,0.521888221623383
"KLHL35",0.0879829375386383,0.458786157712902,0.749605058070213,0.387090267895367,0.522035976174605
"WDR37",-0.0217841089849449,5.87642908908352,0.749326035046652,0.387177107270826,0.522106154002421
"RPS15AP5",-0.117035315765098,0.282778070476258,0.749057091016216,0.387266011180416,0.522179102977584
"DTD1",0.0267735723273952,3.4263083961385,0.748360150298209,0.38748300504853,0.522424736383396
"CAMK1D",-0.0399394787739933,6.80645294709177,0.747542091675875,0.387742304966594,0.522727359733002
"PDZD8",0.048463895510863,4.28927991798877,0.747053246517513,0.387897392942581,0.522889449988732
"MTARC1",0.0690923071811521,4.72877451229986,0.746399517416928,0.388104922011788,0.523122195868898
"RASA2",-0.0652176816885591,5.24633035923299,0.746276859703237,0.388143877444879,0.523127701862193
"PTGES",0.11385904182197,0.0894236499196257,0.746150955847177,0.38818626538598,0.523137832673417
"FAM168A",0.0256849847536321,6.20657509126676,0.745478500644656,0.388397574511161,0.523360669965314
"DYNC1LI2",-0.0563004476468571,4.75342359489371,0.745403596001452,0.388421390440862,0.523360669965314
"CALCRL",0.0808997752407355,-0.0217305581840122,0.74508731446495,0.388524493423868,0.523452577489436
"NDUFV2",-0.0399542301289315,-0.0215640694778826,0.744154292917997,0.388821453926256,0.523805626059778
"RPL22P16",-0.0694486290284142,1.09633530440289,0.743953167956559,0.388883463674185,0.5238421228374
"PDSS2",-0.019253303982611,2.99438927229346,0.743638508599872,0.388983223569155,0.523929459506596
"GGT5",-0.128955149017095,1.07686156999238,0.743355648884978,0.389073815563199,0.524004433169864
"CKB",0.0805675546267389,3.33352364163751,0.743148702781073,0.389139312613461,0.524045598548217
"IL5RA",-0.103985670469448,4.33146902068396,0.743028378166553,0.389177645515185,0.524050178441684
"TRBV7-6",-0.0697249218554902,1.90382696276556,0.742647870835829,0.389299141560688,0.524166731439009
"SSB",-0.0448855636231722,4.22418768137477,0.742419820064524,0.389371746364787,0.524217440452709
"CCNY-AS1",0.0419935080730944,1.22487972017712,0.741759769554268,0.389582798982034,0.524454518155822
"IFT122",-0.0305157005435617,3.76061070421965,0.741462465892827,0.389677383404967,0.524534778451441
"PPTC7",0.0488497078035671,5.51777422419135,0.740997530268616,0.38982592252523,0.524645013899846
"CLPTM1L",0.0201678218724935,6.80746269942594,0.740987209554998,0.38982922076667,0.524645013899846
"YWHAZP3",-0.0370283240540428,4.14286889585879,0.740817878933692,0.389883349940929,0.524670794385883
"CBY1",-0.0266781140492857,2.70629174756293,0.740661624392685,0.389933355529466,0.524691021585169
"DDX19B",0.0227722696821858,3.74299987204905,0.740405952093874,0.390015068239873,0.524753906164535
"NCR1",0.0569315146502252,2.99511577546842,0.74013827903621,0.39010071841023,0.524784676598085
"RAP1GAP2",-0.0283947967521744,7.28492930366603,0.740115697864819,0.390107899841478,0.524784676598085
"WNT5B",0.0690220591948721,0.599222570306751,0.739959524026187,0.390158838685754,0.524806141662663
"SNW1",0.0204947237843289,5.8089197102902,0.739251209859041,0.390384615454194,0.525062757848647
"TRIM11",0.0238509452092786,6.2036556751506,0.739061931174864,0.390445239479767,0.525097219424067
"LARP4",-0.0526156214189566,3.44826848848083,0.738732513753915,0.390550807400733,0.525192112999802
"PPIL4",-0.0441188609076667,3.65899257864424,0.738453421819239,0.39064024809248,0.525223970001052
"CSF1",0.0576781968838231,4.88044626865226,0.738440049543862,0.390644517882398,0.525223970001052
"CAVIN1",0.0760339183687171,0.161684949991088,0.738152011672728,0.39073890634562,0.525303797203781
"CCM2",0.0302780475491474,8.11041679421456,0.736458390207742,0.391280500674949,0.525949139542541
"ZNF583",-0.0427200491906829,0.993390123423732,0.736433441064515,0.391289051222124,0.525949139542541
"EPS15L1",0.0354807915321427,6.38433951513469,0.735708459954116,0.39152156730741,0.526214527212486
"PPP1R3G",0.0802751859436619,0.370908748149631,0.735254469326333,0.391669091234674,0.526338558139015
"EFR3A",0.0532298292750645,5.29945994764972,0.735203464270362,0.391684019668308,0.526338558139015
"NGDN",-0.0382493233549719,3.82098090547299,0.73503047157169,0.391739706849347,0.526366241124399
"ADCY5",-0.0545601245463202,0.0648930839692953,0.734255533113248,0.391991410740877,0.526657276010624
"IGHMBP2",0.037203251199666,5.06779085772646,0.733342738085583,0.392283433871748,0.527002424549474
"LINC02086",-0.0893099499237192,0.470048142153012,0.733201925889945,0.392330083728004,0.527017900795802
"RYR1",0.050580301873809,2.37481526783219,0.733074464983784,0.392370046879445,0.527024392809153
"PAXBP1-AS1",-0.0410082111806173,2.41392825921261,0.732793666641716,0.392460642182141,0.527098885766918
"ZSCAN32",-0.0150036446453415,4.58043854285542,0.732607379970878,0.39252068665691,0.527132337411778
"RPS27",-0.0531268397238344,3.96141877908514,0.732361146554618,0.392600186779184,0.527191908526792
"RPS27AP11",-0.0618053413459785,3.86999055633355,0.731875464027591,0.392757050451424,0.527355345106262
"DECR2",-0.0348813609159727,2.70447222044456,0.730760895423517,0.393117393184625,0.527791939552152
"ZCCHC9",-0.027820833853212,3.45138671260455,0.730035267166931,0.393352189484762,0.528059914689074
"TIAM2",-0.0497929392693774,2.63468722253436,0.729468059191721,0.393535928401322,0.528259305464982
"KDSR",0.0251957039082344,4.52294777905426,0.728645516209812,0.393802479503356,0.528530763275554
"PSMC4",0.032850484679885,6.48451698185827,0.728626584661976,0.393808616977346,0.528530763275554
"PCCB",0.0225849157289174,3.96570930952428,0.728434052398141,0.393871069579075,0.528567294554548
"AGPAT5",-0.0465555173455297,3.70126563111359,0.728084860478474,0.393984369818707,0.528672049733474
"RPL37",-0.0554142840728974,8.6212050710956,0.727572372116203,0.394150712306979,0.528847955105026
"PAAF1",-0.027986708679289,3.5257455376359,0.726506956360972,0.394496901221224,0.529243959160863
"ZNF460",0.0436344763724713,0.295276082490196,0.726451411382127,0.394516410831618,0.529243959160863
"GOLGA1",0.0168653073970355,5.12125966956983,0.725700295639661,0.394759264510956,0.52952239683417
"SFXN5",0.0323615589846483,5.0930963548813,0.725232626688788,0.394911500247197,0.529679242441524
"RPL22P1",-0.063375860618616,6.34201280664353,0.725050933643756,0.394970667315118,0.529711241825622
"LMBRD2",-0.07493746401599,3.14690634606434,0.724682999767134,0.395090560594314,0.529824670603013
"IGLV3-10",0.141901668241407,3.30225163355849,0.724528761215018,0.395140814480342,0.529844699574016
"GJC2",0.0585636833766099,0.375341476820009,0.72331715354859,0.395537395674553,0.53032907408255
"CBR3-AS1",-0.0377365858436339,0.435657213377675,0.722377049337057,0.39584413221132,0.530692910762665
"ZNF33A",-0.0397942410259792,5.76126819199509,0.720778885975004,0.396365538854377,0.531344456607396
"CBFA2T3",0.0431346838732066,6.41681804473549,0.720231156166438,0.396544893300444,0.531537391823915
"SETD4",-0.0200988137019366,4.12813826249021,0.719470777930153,0.396794079367469,0.531823888025621
"DNAJC30",0.0298954021008347,3.17803062398923,0.719098481470386,0.396916198215822,0.53192553139653
"VSIG2",0.0890445689027695,3.74266316772038,0.719023318238893,0.396940829488345,0.53192553139653
"WBP1P1",-0.0428433994289423,0.49198380406542,0.718827140729333,0.397006317957994,0.531943469243736
"GPRIN3",-0.0462445616641722,5.11399749537353,0.718766322834191,0.397025131657253,0.531943469243736
"SESN3",-0.0615097682766785,6.30909104135284,0.718393510603634,0.397147490153263,0.532059889915989
"SSBP3",-0.0374309117087412,5.62630962187326,0.7182730519047,0.39718703711103,0.532065356794328
"NACA",-0.0354101480113773,8.71344493663046,0.717980102724849,0.397283236452906,0.532146706541651
"CBR4",-0.03618597110172,3.75523926322079,0.717797994522708,0.397343068959421,0.532179334035285
"CIAO1",0.00965570715079279,6.33663770724433,0.717578035303912,0.397415323621791,0.532228591767015
"CERS6",0.0448633047157963,2.78400465069552,0.717159147783301,0.397553056200129,0.53231932042828
"A2M",-0.0750059305431404,0.547719542864991,0.717159094405352,0.39755403720027,0.53231932042828
"HNRNPCP2",0.024298635195833,6.72658980098227,0.716885944787148,0.397642837956475,0.532385495741225
"ZNF772",-0.0628206200943616,1.50941628223594,0.716629436155326,0.397727459051797,0.532385495741225
"CMC2",0.0392121256309547,2.97338668627713,0.716595551534019,0.397738404788802,0.532385495741225
"CD69",-0.0969807505570041,2.64390062498258,0.716574340023342,0.39774540969655,0.532385495741225
"PA2G4P1",0.0374798584516932,0.952398208941805,0.716364302352192,0.397814993235285,0.532431129317133
"RALGAPB",-0.0247240744621377,6.00140704428577,0.716154652951,0.397883444282735,0.532475239173024
"FTSJ3",-0.0302833927738498,5.61899196648947,0.715991350860843,0.397937202075256,0.532499679380339
"ERH",0.0530780465042184,4.67107271411723,0.715740099262417,0.398019934975739,0.532562884811455
"KIF23",0.0606800301207703,0.915089236071887,0.715228922607,0.398188959353248,0.532741529315743
"SAMD4B",0.0265905726425627,6.46766018694956,0.714992164116708,0.39826635525695,0.532797562115638
"SOCS4",-0.060097363602877,3.98476466472874,0.71414918011175,0.398544366669315,0.533019366411789
"NCK1-DT",-0.0367015126686232,0.893585571180825,0.714150992776873,0.398544395871806,0.533019366411789
"DIPK2A",0.0579829367559271,3.63076517606925,0.714124446135927,0.398552538186045,0.533019366411789
"PIP5K1B",-0.0513794645036403,2.8431690231433,0.714058674666453,0.398574273590685,0.533019366411789
"SLC35E3",0.0202309275274427,3.84534461017864,0.713434015542144,0.398780441028235,0.533206777010961
"IGLV4-69",0.107899447444704,3.9235578910785,0.713418705204526,0.398785497804491,0.533206777010961
"TRBV29-1",-0.0569642011234384,4.02957537668374,0.712420758216959,0.399115255601324,0.533600130516982
"INPP5D",0.0290984496042663,8.73592552121797,0.712219836659138,0.399181688474515,0.533641391061725
"SEPTIN7P14",-0.0333071104696636,3.30186076993733,0.710472953668042,0.399760054109616,0.534366954624652
"PRR7",-0.0395180075814597,3.59537409105336,0.710345986371061,0.399802123764593,0.534375575616218
"B4GALT3",0.0337408037751586,6.59913281776791,0.710211245677055,0.399846768914409,0.534387637171846
"TTN-AS1",0.0384199020988915,2.72676049139423,0.709467649805746,0.400093449606976,0.534594506174141
"SSBP4",0.0371184653832407,6.5742753942552,0.709467055238297,0.400093592293155,0.534594506174141
"CAPN3",-0.0372154503915592,3.48554498010728,0.709330804505538,0.40013882985612,0.534594506174141
"PABPC4",-0.0214496935996614,7.07245651810828,0.70931486868272,0.400144094775992,0.534594506174141
"ANKRD19P",-0.037787255307858,0.737086277501045,0.708717281946723,0.400343296415568,0.534813012718286
"MAPK8IP1",-0.058862434629447,0.398989140116334,0.708365537120006,0.400460581372082,0.53492205874312
"LINC01138",0.0286788555770662,4.42396544681053,0.707407044046592,0.400777988631021,0.535298378333563
"CYP4V2",-0.047527699026971,4.03408800031161,0.706988422648677,0.400917278362768,0.53543674975503
"SRP14",0.0451426997748164,6.10752588790058,0.706690403597991,0.401016473242015,0.535521553460629
"TYW1B",0.0555889319792308,1.14132453722006,0.706283468304712,0.401152404637489,0.535558194371919
"RTEL1",-0.0484515750672181,0.3836635449151,0.706285960412533,0.40115250777969,0.535558194371919
"PRRC1",-0.0369606866458971,4.48651595347194,0.706228535205776,0.401170287787832,0.535558194371919
"DDX19A",-0.0198428971687262,3.50000080568646,0.706122201529003,0.401205732813983,0.535558194371919
"MT-TQ",0.132915914800868,0.947184665356131,0.705992846522748,0.401250316025261,0.535558194371919
"VLDLR",-0.0860433151371858,0.156258037080749,0.705970659581064,0.401258105901904,0.535558194371919
"CNN2P1",0.0573077190326909,-0.129171070462603,0.705530201238522,0.401406021076707,0.535707955537119
"SMG1",-0.046248498830237,6.60519291332911,0.705316211672244,0.40147436171086,0.535751501012838
"GLIPR1-AS1",-0.0401034345700365,2.00913474641014,0.703828797131785,0.40197096645896,0.536366489265972
"ZNF587",-0.0379910838004262,4.16847940500936,0.703606784531551,0.402045020316823,0.53639422418587
"KDM5B",0.027292061827183,5.26025715582868,0.703506521181058,0.40207852342864,0.53639422418587
"ACAD10",0.0207035527796369,5.07042159124261,0.703445206316103,0.402099016477423,0.53639422418587
"CRMP1",0.0586240636737818,-0.286505930792971,0.702622273492127,0.402377876371409,0.536718493938284
"SUPT16H",-0.0163629856632578,6.14513494411097,0.702216727431372,0.40250992661486,0.536829542944467
"CEBPA-DT",0.0470718058241442,0.792270480408042,0.702150798170492,0.402532697545815,0.536829542944467
"RNF138",0.0618386445500187,4.14525899283729,0.701984490957873,0.402587681198277,0.536833652758271
"NIPSNAP1",-0.0211271240272314,5.23805268183002,0.701861757627854,0.402628773768225,0.536833652758271
"FLII",0.0341786778673516,8.25218325545607,0.701818882992942,0.402643131638186,0.536833652758271
"LRRC3",0.0429523447966026,1.43045589634833,0.701578614604655,0.402723882213386,0.536893600014681
"SNAI3-AS1",0.0308713653303187,3.30441146814935,0.700701241304087,0.403017714057083,0.537204014267065
"MICOS10",-0.0214620350273951,3.40395892405016,0.700648343333101,0.403035448561076,0.537204014267065
"HYPK",-0.0337110192824726,1.97702274580793,0.700563075831866,0.403064150419283,0.537204014267065
"TPT1-AS1",-0.0397207307107054,4.37980409721893,0.700367346893586,0.403129679361192,0.537243621726623
"TMEM64",-0.0570573035419656,3.25402756125365,0.698992768736582,0.403591249968766,0.537810972822121
"ZNF12",-0.0495672078251062,4.28227171558566,0.698313519345721,0.40381957585607,0.538067437338375
"ISCU",0.0287925893304508,6.94510881531245,0.697768062291521,0.404003084584923,0.538264145199202
"TTC8",-0.0401175587880218,0.708099603314127,0.69721314542014,0.404190673599919,0.538466253915814
"MARCHF3",0.0464573909595042,2.47742747317954,0.697065339122739,0.40423976344139,0.538483833346452
"CLDND1",-0.0404872518917259,5.49540785691876,0.696532116654886,0.404419355445496,0.538675234874663
"SUMO2P6",0.0414569704035363,0.00791104347266379,0.69472088972627,0.405032941284795,0.539432556030418
"LINC02273",-0.0624248400734932,4.11846125513001,0.694543724638078,0.405090374208207,0.539432556030418
"ATP5PB",0.0332738879825451,5.9181776925397,0.694527654768175,0.405095798976049,0.539432556030418
"PPM1N",0.0397205272681376,2.61131600319464,0.693796721637625,0.405342944248793,0.539713752518008
"TMEM14B",0.0330650336110186,4.01598270091474,0.693117553082171,0.405572664659158,0.539912384768259
"WDR5",-0.0174488900536664,5.2942704352401,0.693057774270482,0.405592890614827,0.539912384768259
"LSM14A",-0.0212047698218608,6.72801304381778,0.692953087268812,0.405628327927573,0.539912384768259
"SGMS1",0.0428759278437275,3.88268820207347,0.692930213463146,0.405636081104056,0.539912384768259
"SPATC1L",-0.0845874158181343,3.0194576511159,0.692244617340427,0.405868312893825,0.540173565474908
"FAM3A",0.0335374709572474,5.84004958141494,0.691415585404363,0.406149310885209,0.540499597436344
"HIPK3",0.0712414409309025,6.24479764283049,0.690976633035893,0.406298229787712,0.540617141485166
"DMXL1",-0.0486737157032381,3.77962708415283,0.690942839462384,0.40630971005501,0.540617141485166
"PIN1",0.0300384729904472,6.03735771135649,0.690748517183354,0.406375651994892,0.540656928984336
"SCARB1",-0.0368877371524753,4.3320406270868,0.690535940160547,0.406447823067025,0.540704996156027
"RPIA",-0.0281991655699494,4.82125909536225,0.689935249685174,0.406651850799523,0.540928450584717
"DDX54",-0.0257245122944328,6.04872778366319,0.689528677511452,0.406790030996834,0.541062550485694
"SLC4A1AP",0.0261601687297127,4.28669799870104,0.689426433500781,0.406824794659287,0.541062550485694
"YWHAZP5",-0.0393315974640359,1.98270953741035,0.688129555039118,0.407266213425861,0.541587645430903
"KIR2DL1",0.0984332883137247,2.55246699559962,0.688054170688761,0.4072918154747,0.541587645430903
"ARMC12",0.0464760439214618,0.290511186291341,0.687847161120677,0.407363771850448,0.541635319090705
"CDV3",0.0220047590728896,7.28196371394025,0.687707227733949,0.407409931000864,0.541648687067969
"APBB3",0.0278000120889704,5.32906417700925,0.687288438912831,0.407552655102118,0.541790423734335
"RPL30P14",-0.0662156041043112,1.81697426735009,0.687170420411146,0.407593103973939,0.541796185168973
"UTP14A",-0.0239114231204044,4.01824199147087,0.686224887189313,0.407915450981784,0.542176627591807
"CAMLG",0.0229779873180613,4.65338454225932,0.685704227203173,0.408093222694789,0.542306235923193
"ARAP1-AS2",0.0588390440839434,0.230469637474448,0.685675489030602,0.40810463215683,0.542306235923193
"MRPL22",0.0488407426123794,2.55229492972797,0.685468034869072,0.408173983876,0.542306235923193
"GTF2H5",-0.0463885701429229,2.77660133230463,0.685428700067538,0.408187402465681,0.542306235923193
"COL7A1",0.0578200166292581,0.999181803965845,0.685384681792278,0.408202907587838,0.542306235923193
"LINC01882",0.0610925037041191,0.809749849373562,0.685306343990429,0.408229857504374,0.542306235923193
"PLEKHD1",0.112221889308548,-0.0529687313083749,0.684808777664097,0.408401919705809,0.542486771686431
"RBBP9",-0.0292468863731562,3.11991811613914,0.684534921810501,0.408492925940244,0.542546452376316
"EPOR",0.0462044450738161,4.41794024389302,0.684340850582697,0.408559279746391,0.542546452376316
"HES1",-0.0731007120672482,1.62551120874315,0.68425254310726,0.408589702686774,0.542546452376316
"ANAPC5",-0.0171760596971622,7.12677054464039,0.684246645454013,0.408591509061967,0.542546452376316
"NUDT3",0.0297044625966712,2.27413762294381,0.683488785077832,0.408851035153596,0.542805180064602
"UCP3",-0.0268820562406573,2.46823693248429,0.683466284904032,0.408858721152513,0.542805180064602
