"gene","logFC_baseline","FDR_baseline","logFC_adjusted","FDR_adjusted","sig_baseline","sig_adjusted","change"
"FUNDC2P1",0.00628892866921235,0.943327705486583,-0.0505972109544918,0.683901824816835,FALSE,FALSE,"Not significant"
"PREP",-0.00225974478237909,0.943693541428646,0.0139020236992988,0.752801640028391,FALSE,FALSE,"Not significant"
"PBX2",0.00406459307555321,0.9437217286812,-0.0067269192634199,0.939991116729318,FALSE,FALSE,"Not significant"
"RPIA",-0.00294971551623044,0.943976947416842,-0.0211779412271615,0.71649198001713,FALSE,FALSE,"Not significant"
"TIGD2",0.00375484014720353,0.944281292674755,-0.0157341228244836,0.85377879152244,FALSE,FALSE,"Not significant"
"TNFAIP1",0.00157391423827243,0.9445811495365,0.00441183139640707,0.905141522826326,FALSE,FALSE,"Not significant"
"AL132709.8",0.00756514502587787,0.94504439343034,0.0456658104015648,0.785649415730455,FALSE,FALSE,"Not significant"
"RPL28",-0.0038573578539153,0.94504439343034,-0.00112049197139906,0.989908637719182,FALSE,FALSE,"Not significant"
"RTN4IP1",0.003208725164037,0.94504439343034,0.0114973071332208,0.868193791306527,FALSE,FALSE,"Not significant"
"GNAO1",-0.0077070279161279,0.94504439343034,-0.0161135092700981,0.925670686994278,FALSE,FALSE,"Not significant"
"RFNG",-0.00346104792367113,0.94504439343034,-0.00075990522335281,0.99263022150501,FALSE,FALSE,"Not significant"
"PRSS57",0.012630857896719,0.945129396337124,-0.122038819772548,0.6019570746298,FALSE,FALSE,"Not significant"
"MYO1E",-0.00603315136864654,0.945150836552221,-0.0006645246510343,0.995993260522626,FALSE,FALSE,"Not significant"
"PTX3",0.00673462292182004,0.945248721058423,0.0354384554562625,0.808354938656095,FALSE,FALSE,"Not significant"
"INPP5B",-0.00278562191079509,0.945248721058423,-0.00697303682415821,0.905008290792165,FALSE,FALSE,"Not significant"
"ZDHHC13",-0.00285178196320478,0.945272540612164,-0.0258611225056561,0.672583064598743,FALSE,FALSE,"Not significant"
"ZMAT3",0.002923918381364,0.945340860424866,-0.0200345350116021,0.743080913765396,FALSE,FALSE,"Not significant"
"AC104996.2",0.00426825485312359,0.945552209549704,0.058221612961014,0.622132667978421,FALSE,FALSE,"Not significant"
"VIT",0.0122098830001949,0.945664191504373,-0.240520347803549,0.33560743038846,FALSE,FALSE,"Not significant"
"MARS1",0.0022894109124548,0.945704692400631,0.0180639858220412,0.703266220185217,FALSE,FALSE,"Not significant"
"BORCS6",-0.00363185087911868,0.94577560562691,0.030517965862534,0.686706707978506,FALSE,FALSE,"Not significant"
"TNFRSF21",-0.00819544970425569,0.94577560562691,-0.0214290185633265,0.902570098767247,FALSE,FALSE,"Not significant"
"FDPSP1",0.00519097233958421,0.945847293447689,0.0609272552705061,0.608500046354908,FALSE,FALSE,"Not significant"
"OMG",0.00701100365018544,0.945928717533575,-0.0194792083382464,0.891621808780448,FALSE,FALSE,"Not significant"
"PARP3",0.00368339534900075,0.945986305581234,0.00726730365785816,0.929383507905032,FALSE,FALSE,"Not significant"
"AC007683.1",-0.00416486367748026,0.945986305581234,0.0372276424513009,0.666145560041333,FALSE,FALSE,"Not significant"
"LINC00654",-0.00643241318232897,0.946130308021092,-0.0363340554056425,0.798645637995649,FALSE,FALSE,"Not significant"
"AGAP12P",0.0088045544912574,0.946567353678969,0.0355068089110612,0.849816930505168,FALSE,FALSE,"Not significant"
"MATN2",-0.0088658083207952,0.946753850966943,-0.013285122248907,0.956569248137012,FALSE,FALSE,"Not significant"
"NIPBL-DT",-0.00485160715637039,0.947019974657831,-0.038046045023544,0.734049610667056,FALSE,FALSE,"Not significant"
"MRPL18",0.00267973062237712,0.947019974657831,0.0214312994828376,0.689063791350586,FALSE,FALSE,"Not significant"
"TOMM22",0.00251970996247155,0.947034174796908,0.00404866251641954,0.948121937684986,FALSE,FALSE,"Not significant"
"ATP11C",-0.0038190606840242,0.947034174796908,-0.0337116170991124,0.687321635088116,FALSE,FALSE,"Not significant"
"ANKRD40",-0.00235790660447862,0.947226962863902,-0.00398618612408215,0.943051805246894,FALSE,FALSE,"Not significant"
"RPL7P32",-0.0115208130130656,0.947226962863902,0.0517524744289492,0.860026374217246,FALSE,FALSE,"Not significant"
"HSP90AA1",-0.00576756085659756,0.947226962863902,0.0226223361920992,0.871388120745993,FALSE,FALSE,"Not significant"
"EIF2S2",-0.00335656264284591,0.947268868724365,0.0292820069083305,0.66518253480672,FALSE,FALSE,"Not significant"
"OTUD6B-AS1",-0.00725093820550311,0.947268868724365,-0.00484786331070964,0.98114959413211,FALSE,FALSE,"Not significant"
"STX4",-0.00254413069016726,0.94731832394277,0.00644637217743044,0.913237592947516,FALSE,FALSE,"Not significant"
"RPL23AP64",-0.00743356872457384,0.947324889796611,-0.0317746348647606,0.868193791306527,FALSE,FALSE,"Not significant"
"PLK2",0.00495632706155501,0.947326286516444,0.0128325646597219,0.917027194380356,FALSE,FALSE,"Not significant"
"PPIG",-0.00580210009876224,0.947451453594589,-0.0264488551525254,0.851604774385895,FALSE,FALSE,"Not significant"
"TRBD1",-0.00502476046299915,0.947669484906989,-0.0393236931148489,0.7377338951639,FALSE,FALSE,"Not significant"
"TRMT12",-0.0029721604008194,0.947936868799726,0.0021976969295473,0.976780368443719,FALSE,FALSE,"Not significant"
"KPNA2",-0.00416317543183906,0.947936868799726,0.0527785043088769,0.505031559357066,FALSE,FALSE,"Not significant"
"IL9RP3",-0.00939633558171646,0.947936868799726,-0.0421342798789487,0.863087720931224,FALSE,FALSE,"Not significant"
"GORAB",0.00501400090042215,0.948054016888208,-0.00488784979094937,0.971957062765899,FALSE,FALSE,"Not significant"
"BIRC5",-0.012626393542262,0.948072985159369,0.254524999874462,0.238100845860899,FALSE,FALSE,"Not significant"
"RPS12",0.00469421482516029,0.94810045297341,-0.014000298634605,0.897483165989235,FALSE,FALSE,"Not significant"
"ICOS",0.00532522211426381,0.948255375182845,-0.0410923523301089,0.734484729974169,FALSE,FALSE,"Not significant"
"DDX59",-0.00265813219635132,0.948255375182845,-0.0126129400962549,0.836891811261935,FALSE,FALSE,"Not significant"
"AMPD3",0.00351435082740439,0.948280963994415,-0.00577409578881109,0.94653228528761,FALSE,FALSE,"Not significant"
"OMA1",-0.00304484500405258,0.948326912432699,-0.00326011509914583,0.968494970861848,FALSE,FALSE,"Not significant"
"LUZP1",-0.0034152440982952,0.948385223026126,0.00861345597123825,0.914073281151232,FALSE,FALSE,"Not significant"
"FBXO8",-0.0030425235885004,0.948422216496677,0.0199714995661326,0.787903500744105,FALSE,FALSE,"Not significant"
"TUBGCP3",-0.00220355643585318,0.948463548874162,0.00383402203457525,0.943359882045042,FALSE,FALSE,"Not significant"
"GPR137B",-0.00355252973984485,0.948663824714263,-0.0112329903023958,0.88733670321726,FALSE,FALSE,"Not significant"
"SCAT8",0.00750754823599926,0.948770757414297,-0.0221675351296588,0.897421814136343,FALSE,FALSE,"Not significant"
"TMEM64",0.00371296810397852,0.949123071114445,-0.0328734922031576,0.688931694492855,FALSE,FALSE,"Not significant"
"DUSP22",-0.00231328939210221,0.949123071114445,-0.000401567114474662,0.994418899911353,FALSE,FALSE,"Not significant"
"GLRX3P2",0.00439444545102092,0.94944803623628,0.0204628888600221,0.848852273294802,FALSE,FALSE,"Not significant"
"FASTKD3",0.00340638330273287,0.949497252730477,-0.00302799308347789,0.975373178875646,FALSE,FALSE,"Not significant"
"IKZF5",-0.0033448579191737,0.949498495470252,-0.0297798783410338,0.698157371577679,FALSE,FALSE,"Not significant"
"DSTNP1",0.00666419992232466,0.949570332710101,0.010646095543251,0.953632574455164,FALSE,FALSE,"Not significant"
"ZNF713",-0.00525941050641487,0.949580935586343,-0.0733159172515784,0.545410516772097,FALSE,FALSE,"Not significant"
"AC103810.3",0.00964481498702312,0.949580935586343,0.112305716018347,0.697958848817837,FALSE,FALSE,"Not significant"
"RASGEF1B",0.00404686670632058,0.949580935586343,0.0357309737766905,0.670053716582564,FALSE,FALSE,"Not significant"
"DUSP19",-0.00459368054955905,0.94962722205001,-0.0247161744613809,0.832124704374126,FALSE,FALSE,"Not significant"
"CLASRP",0.00285201014852827,0.949938475594833,0.00964899623254916,0.891074556256148,FALSE,FALSE,"Not significant"
"ERLEC1",-0.00405923582760496,0.950057112203815,-0.0133061070181255,0.891713858378339,FALSE,FALSE,"Not significant"
"CTCF",-0.00245162330585261,0.950342938165424,0.0212107438882654,0.726939787209702,FALSE,FALSE,"Not significant"
"RDH14",-0.00445045216581143,0.950398353026522,-0.0107137651013685,0.926532624752583,FALSE,FALSE,"Not significant"
"AC073840.1",-0.00573769107844848,0.950527302123538,-0.0273328265689777,0.852260092959726,FALSE,FALSE,"Not significant"
"BORCS7",-0.00466890119955008,0.950617760655433,-0.0285317681121289,0.808057095767463,FALSE,FALSE,"Not significant"
"AC011979.1",0.00954111586293262,0.950617760655433,-0.0842918712858439,0.750813747149171,FALSE,FALSE,"Not significant"
"NPDC1",0.00653725766268894,0.95090360687424,-0.125167246093554,0.294920888729421,FALSE,FALSE,"Not significant"
"MLEC",-0.0018608921226232,0.951049664419459,0.0286684460813038,0.462034291277514,FALSE,FALSE,"Not significant"
"NAA30",0.00266164104590792,0.9512390005564,-0.0106699500390514,0.87311130821224,FALSE,FALSE,"Not significant"
"STOML2",0.00248021415792469,0.951367714270035,0.011186819899038,0.855791502341858,FALSE,FALSE,"Not significant"
"FLACC1",0.00412789497075016,0.951367714270035,-0.0533536346263064,0.577750853865685,FALSE,FALSE,"Not significant"
"PSMA3-AS1",0.00371896080274148,0.951367714270035,-0.0355494595172971,0.690555474360767,FALSE,FALSE,"Not significant"
"NLRX1",-0.00442637490757058,0.9514711966761,0.0150912104933699,0.88733670321726,FALSE,FALSE,"Not significant"
"INPP5D",0.0028252824502993,0.9514711966761,0.0194025820751683,0.780831643718876,FALSE,FALSE,"Not significant"
"NDUFB3",-0.00871863612814953,0.951542602891268,0.00980693464896552,0.968009652573744,FALSE,FALSE,"Not significant"
"PRKCSH",0.0026377006157976,0.952231325974845,0.0393768724432561,0.507510957091014,FALSE,FALSE,"Not significant"
"ZFP64",0.00268470549832577,0.952300561264404,0.0317638782807314,0.595535990131319,FALSE,FALSE,"Not significant"
"NECTIN3",0.00671705872770201,0.952475524628477,-0.0949636215026239,0.579127957311038,FALSE,FALSE,"Not significant"
"PDSS2",0.00193789580152585,0.952580443032445,0.0110842625507137,0.809673816025738,FALSE,FALSE,"Not significant"
"FAM122A",-0.00178089487730302,0.952910168132139,-0.00432654951135946,0.926482514562464,FALSE,FALSE,"Not significant"
"MANF",-0.0044231455412694,0.95316331863579,0.0176726024805317,0.866260433125541,FALSE,FALSE,"Not significant"
"RPS27P21",-0.0110404046432839,0.95316331863579,-0.0858310284175726,0.788851704438604,FALSE,FALSE,"Not significant"
"IGLC7",-0.0150640391614336,0.95316331863579,-0.34388804572413,0.242488146821439,FALSE,FALSE,"Not significant"
"UQCR10",-0.00334715263073703,0.95321756418026,0.032958432588496,0.67361507345402,FALSE,FALSE,"Not significant"
"AC025171.5",0.0046179117345346,0.95321756418026,-0.0194320720614617,0.876696462114954,FALSE,FALSE,"Not significant"
"AL590560.3",-0.00722683211176723,0.953612003155597,-0.0416816239519194,0.803140500610839,FALSE,FALSE,"Not significant"
"PEX10",0.00282984619450282,0.953624982824537,0.0138962358223844,0.865525402893024,FALSE,FALSE,"Not significant"
"ECE1-AS1",0.00372346017890993,0.953732294023077,-0.00788128764813695,0.938549074278434,FALSE,FALSE,"Not significant"
"UBE2O",0.00352504745544893,0.953920011005521,0.015017798378092,0.865501109315068,FALSE,FALSE,"Not significant"
"CMTM2",0.0082417823105236,0.953920011005521,0.00291798260566691,0.989714167856967,FALSE,FALSE,"Not significant"
"AL049779.2",0.00469834559281267,0.953920011005521,0.017086263714374,0.895346425557397,FALSE,FALSE,"Not significant"
"VPS8",0.00308030679701053,0.954179024806808,0.00125026804662511,0.988638135665325,FALSE,FALSE,"Not significant"
"LINC01176",-0.0050614654245879,0.954579151794092,-0.117853378269539,0.280191733676609,FALSE,FALSE,"Not significant"
"RPS6KA2",0.00415280958068672,0.954783399539852,-0.00442690679801164,0.9705604491403,FALSE,FALSE,"Not significant"
"PEX2",-0.00379629162801107,0.955026111121342,-0.0154284937704303,0.884674949009113,FALSE,FALSE,"Not significant"
"PSMD5",-0.00161028250635044,0.955026111121342,-0.0104543559699759,0.802461336739187,FALSE,FALSE,"Not significant"
"MLLT3",-0.00318518982610061,0.955439288612056,-0.0277258857847359,0.7415949650765,FALSE,FALSE,"Not significant"
"PEX12",-0.00196763759393184,0.955439288612056,0.00801211051756293,0.88511886084068,FALSE,FALSE,"Not significant"
"ABHD17AP6",-0.00451370371864576,0.955506734299435,0.0359900221203995,0.755754529461615,FALSE,FALSE,"Not significant"
"FMN1",-0.0107208119186912,0.955567646887257,-0.102230444077009,0.698067656812398,FALSE,FALSE,"Not significant"
"DDIT3",-0.00432324897373252,0.955567646887257,-0.000664267018714962,0.995847636177615,FALSE,FALSE,"Not significant"
"AP005329.2",-0.00504350746150911,0.955614766555903,-0.00504283973920359,0.976343040405125,FALSE,FALSE,"Not significant"
"PDCD10",-0.00641437929580733,0.955614766555903,-0.0250505543016343,0.8940779067233,FALSE,FALSE,"Not significant"
"ALPK3",0.00586064287796532,0.955614766555903,-0.0758706536814156,0.604070020036673,FALSE,FALSE,"Not significant"
"NSD3",0.00191573778194283,0.955614766555903,-0.00962368775925006,0.85332080471808,FALSE,FALSE,"Not significant"
"FUCA1",0.0026675248375827,0.956072785091721,0.0156030162713549,0.8173002727539,FALSE,FALSE,"Not significant"
"C8orf31",0.00900247260801369,0.956388503568323,-0.165751529987689,0.517404536887331,FALSE,FALSE,"Not significant"
"SERBP1P1",0.00207636801535307,0.956501778130123,0.0245653280539626,0.64028514174529,FALSE,FALSE,"Not significant"
"METTL14",0.00287066030920793,0.956501778130123,-0.0140416104600867,0.860367435614202,FALSE,FALSE,"Not significant"
"RPL4P5",0.00389768897484803,0.956501778130123,0.000823007435203913,0.99477905347749,FALSE,FALSE,"Not significant"
"ZBTB42",-0.0034797124155712,0.956501778130123,-0.0197633333229222,0.835131503502744,FALSE,FALSE,"Not significant"
"ZNF219",-0.0045108028277286,0.956592361987619,0.00622581210863609,0.965741330018594,FALSE,FALSE,"Not significant"
"UBR7",0.00152538786155588,0.956592361987619,0.0260351769982697,0.465222444522368,FALSE,FALSE,"Not significant"
"ECI1",-0.00301450765743572,0.956592361987619,0.0488299099181962,0.508524579533499,FALSE,FALSE,"Not significant"
"RPL7",0.00727332777067589,0.957129476115286,0.0102755195733505,0.965375495674162,FALSE,FALSE,"Not significant"
"AL133216.2",0.00429429638354346,0.957129476115286,0.0494070417193872,0.645918178823998,FALSE,FALSE,"Not significant"
"U2AF1L5",0.00721525742997408,0.957960327785764,-0.063479338266427,0.744620379192151,FALSE,FALSE,"Not significant"
"AC010680.2",0.004391726026814,0.958224504892013,-0.0289396379305282,0.827654428082084,FALSE,FALSE,"Not significant"
"AC024560.2",-0.00588347234115862,0.958297435836062,0.0694444072707059,0.688288967288325,FALSE,FALSE,"Not significant"
"NCKAP1",0.0036582816422885,0.95831526025332,-0.0745802304261356,0.394312737346779,FALSE,FALSE,"Not significant"
"TENM1",-0.00581956301684863,0.958368072824917,-0.0821669941077598,0.592066282160271,FALSE,FALSE,"Not significant"
"VDAC1P1",0.00290912282227814,0.958394009988553,0.0440266977324346,0.632053078031227,FALSE,FALSE,"Not significant"
"MAN1C1",-0.00361159821909444,0.958502217704309,-0.00259943815099145,0.981789949325699,FALSE,FALSE,"Not significant"
"ALDOC",-0.00308793607724911,0.95873950775182,0.00954592975856669,0.919435633426587,FALSE,FALSE,"Not significant"
"BTG2",-0.0021551484728927,0.958801542931346,0.00154587895940372,0.981982270731768,FALSE,FALSE,"Not significant"
"NMD3",0.00408652159921152,0.958801542931346,-0.0355533472461065,0.771657711138176,FALSE,FALSE,"Not significant"
"ZNF354C",0.00435244854821266,0.958962285794113,-0.0160482363438068,0.903261385609038,FALSE,FALSE,"Not significant"
"PI4K2A",-0.00210756020476645,0.959420186421306,-0.00583404648580007,0.925516625540777,FALSE,FALSE,"Not significant"
"UPRT",0.00206478173450097,0.959420186421306,-0.019058696398822,0.74920515126895,FALSE,FALSE,"Not significant"
"PALM2AKAP2",0.00352347718571433,0.959420186421306,0.0282015988860621,0.769719615280502,FALSE,FALSE,"Not significant"
"ERO1B",-0.00284388935996983,0.959420186421306,-0.0249480073210948,0.769719615280502,FALSE,FALSE,"Not significant"
"FXR1",-0.00227323354412428,0.959420186421306,-0.0213992099755271,0.757841428660228,FALSE,FALSE,"Not significant"
"SLC29A3",-0.00285852444904558,0.959420186421306,-5.94271176743271e-05,0.999510898167,FALSE,FALSE,"Not significant"
"GLI1",0.00563873819362804,0.959683645535448,-0.0397897948906785,0.79405865323797,FALSE,FALSE,"Not significant"
"POMC",-0.00761946651512542,0.959683645535448,-0.0736640070279647,0.716095874525713,FALSE,FALSE,"Not significant"
"IMPA1",-0.00348609242094064,0.959768974825667,-0.0149543745943252,0.886337420563935,FALSE,FALSE,"Not significant"
"CDKL1",0.00259178042686369,0.959789271405326,-0.0551426684885479,0.364746784159417,FALSE,FALSE,"Not significant"
"LINC02863",0.00611743185370346,0.95983199260281,-0.0104287454271998,0.959523442890121,FALSE,FALSE,"Not significant"
"BBS12",-0.00299560781042598,0.959934847626037,-0.0387433210308234,0.656658566861053,FALSE,FALSE,"Not significant"
"IFT122",0.0024388816548403,0.959945540555263,0.00341577561868131,0.965224048083241,FALSE,FALSE,"Not significant"
"METRNL",-0.00448587582091588,0.959945540555263,-0.0021719383699294,0.987779130523371,FALSE,FALSE,"Not significant"
"DYNC1LI2",0.00282703158719428,0.96001482961026,-0.0175900718930759,0.854206626612489,FALSE,FALSE,"Not significant"
"GTF2IP13",0.00466027902320708,0.960208771061188,0.0940418753663512,0.421123616260016,FALSE,FALSE,"Not significant"
"CLTCL1",0.00465700804039261,0.96027927942566,0.00631685272943549,0.966556329227341,FALSE,FALSE,"Not significant"
"DEPDC1B",-0.00806447502768652,0.960430991284038,0.0928172470491128,0.675395141670211,FALSE,FALSE,"Not significant"
"CIZ1",-0.00216553134536976,0.960564090370873,-0.0105456771451922,0.876760548817993,FALSE,FALSE,"Not significant"
"TULP4",0.00237066983878202,0.960664647158345,-0.00517619690356758,0.944289094959664,FALSE,FALSE,"Not significant"
"SSBP1",0.00270696832848079,0.96067992555843,0.020263043463205,0.784393517781107,FALSE,FALSE,"Not significant"
"LRRC29",-0.00326676230498776,0.96074357675439,-0.0141583171405331,0.891399182462973,FALSE,FALSE,"Not significant"
