"gene","logFC","logCPM","F","PValue","FDR"
"C1orf56",-0.0274089217408962,2.45057558390107,0.881856904786696,0.348341729309269,0.501329855578106
"TTBK2",-0.0312152635547013,4.28471698735522,0.881457611007836,0.348450026507895,0.501442123508188
"ZBTB11-AS1",-0.0371998783528674,1.26665287490186,0.880462044313157,0.348718222163206,0.50178445614184
"CCAR1",-0.0318124380404211,5.71314579789289,0.880000824147787,0.34884803720033,0.501897384050507
"AC006942.1",-0.0741614343844035,0.319120698407522,0.879855759243647,0.348868700728337,0.501897384050507
"STRADB",0.118351782294262,5.49814195362783,0.879856017280191,0.34888765301439,0.501897384050507
"MAP1LC3A",-0.0748700831389504,3.38341136891917,0.878336980671909,0.349303988950647,0.502419524151929
"ST13P4",0.036103134246265,2.88407274716262,0.878311504536139,0.349311309150631,0.502419524151929
"PSMD9",0.0265087986226109,4.16970843406001,0.87762771307324,0.349498060758855,0.50264446145972
"RFPL3S",-0.0643311414091615,0.572004360255985,0.877341799909111,0.349562981627743,0.502694159211891
"LGALS12",0.0973390626398599,3.92671249719583,0.877020428483543,0.349664703675929,0.5027967662082
"TMC3-AS1",-0.0630480542788249,0.390644953531784,0.876095081831573,0.349903480567082,0.503096414867816
"BNIP3P11",-0.077270625943272,-0.00118523398115173,0.875804110809437,0.349973381639118,0.503140676776643
"TRAV9-2",-0.0552206905172991,2.48925725437597,0.875819797802281,0.349995048852904,0.503140676776643
"IMPAD1",0.0255819464399002,5.51637669166712,0.874693702514998,0.350303686564874,0.503498133204639
"PPCDC",0.0517195716257713,5.53050009308494,0.874690634455597,0.350304530247722,0.503498133204639
"DEPDC7",-0.0672171557439334,0.399193876362799,0.873208351517185,0.350695708868937,0.504016621262719
"EBLN2",0.0919026098938274,0.631324483106315,0.872924033852272,0.350779125536279,0.504092745074054
"STAG2",0.0335019848593709,7.56282050189421,0.872443856123802,0.35092326210467,0.504256106600365
"UQCRB",0.0750063749904494,4.2619779585687,0.871931761754177,0.351064626731082,0.504415456998182
"ELOA-AS1",-0.0510950548095437,0.487307247184633,0.871577685073243,0.351148037508821,0.504491517917082
"BIN2",0.0292704790527127,8.91373316338255,0.870939006407569,0.351338521864417,0.504721384021645
"AFDN",-0.0783527264903313,3.45267172325528,0.870611510140733,0.35142943272538,0.504808178635025
"POMZP3",0.0622729575415605,1.90853699628996,0.870095607485063,0.351571682351162,0.504959105263956
"SEC14L1",0.0640132453350498,8.83519339258266,0.869976425299515,0.351604497379058,0.504959105263956
"CHTF8",0.039125929455572,2.75284248388962,0.869901671724453,0.351626008183804,0.504959105263956
"GPS1",-0.0276130114840355,6.46817151986511,0.869775797013586,0.351659974657159,0.504964080184688
"APOBEC3B",0.115336440706076,4.20743606397933,0.869658291074404,0.351692613093354,0.504967147420682
"TMEM201",-0.0365125979700555,3.02456000386473,0.868637202477278,0.351975698237305,0.505329779231514
"HADHAP1",0.0421382194387016,1.60507394197915,0.868322979692485,0.352060586974056,0.505407823218478
"EEF1A1P25",0.0804306100611678,0.470302075397939,0.868138185323588,0.352099618856465,0.505420028628179
"NINJ2",0.0541355495148731,4.38749516256292,0.867994524351857,0.352153107587591,0.505452982149521
"CRBN",-0.0415357732619092,5.9028568496286,0.867811478736284,0.352203722579868,0.505481805575182
"ISCU",0.025445796828196,6.65410056529684,0.865573853498666,0.352824514327685,0.50632886916564
"NEB",0.0521315770682386,1.77620788922321,0.865186127074134,0.352932118419445,0.506439388093431
"AL691447.2",0.0930092993963293,0.0870532939612576,0.864980005075128,0.352968302328349,0.506447412467136
"IGF1R",-0.0596943971703933,6.60816431920806,0.864928503392361,0.353003836309886,0.506454502999407
"KARS1P3",-0.0580975321564077,0.183384727047154,0.864689755584074,0.353051837903645,0.506479478032482
"BHLHE40",-0.0403306183554685,6.53934032784058,0.864208108403937,0.353204159105064,0.506629087045171
"PRKAG2",0.0300267001847973,5.37641541186356,0.864160821457232,0.353217331481448,0.506629087045171
"TM2D3",0.0235054161988178,5.77626488682079,0.863621667572478,0.353367355004267,0.50680036057313
"LPP-AS2",0.0579966987912453,0.546166396686607,0.86342988326113,0.353407216456589,0.506813623392137
"ARMT1",0.041673548556927,4.73644487273264,0.863136616214915,0.35350245595863,0.506906293494597
"EEF1AKMT1",0.0430077798577358,1.26671998478567,0.862008582274089,0.353813444261612,0.50730829462593
"SLC7A1",-0.0378284125639763,4.4536759266631,0.861769777529826,0.353883440577342,0.507364714536927
"ARL6IP1P2",0.0495104701206973,0.485433855173539,0.861227849746083,0.354019933592137,0.507488413838276
"CSTB",0.0459705712008465,6.53592418390817,0.861240439590511,0.354031029381954,0.507488413838276
"ANKRD10",-0.0239261956097652,7.0966876538419,0.860008951681928,0.354374930534758,0.507937400433154
"KMT5A",0.0278263495895344,4.16814544770564,0.85948201378328,0.354522377865346,0.508104749853762
"FGD3",0.0398880339492042,9.31267483460519,0.858288531916322,0.35485613815008,0.508539072634572
"TMEM203",-0.024137628127586,5.2217074315382,0.857314399913035,0.355129036087573,0.508886106849283
"H4-16",-0.0677908586410329,1.03483046675975,0.85684981969513,0.355253601735522,0.509020544982826
"CBX2",-0.0682482820265064,0.157496409122108,0.856213564885796,0.355418758629872,0.50921311545803
"TRIM16L",-0.0533961502492073,0.623990022453993,0.856020594696384,0.355479544189785,0.509241788774706
"PTPRN2",-0.0747600362418923,3.65530447662171,0.855900695004263,0.355525864387297,0.509241788774706
"FAM111B",-0.0837453468565389,1.50466444012301,0.8558733507158,0.355531053739538,0.509241788774706
"RPL22L1",-0.104385558913407,2.60523539836659,0.855553967734318,0.355623688951413,0.509330406660666
"FBXL12",0.0201931024734668,4.45363172180073,0.854664374563008,0.355872875803498,0.509643205789524
"PDS5B",0.0224810664856883,5.57617885283262,0.854146427345876,0.356018409762111,0.509807523018057
"C12orf49",-0.0199853808497785,5.6646901978029,0.853570592472277,0.356180398490184,0.509995372513838
"SKI",-0.0366090913493742,6.72390130136505,0.852757677997773,0.35640924330911,0.510278908845655
"ZFP1",-0.0354380858725308,3.27140818533884,0.852251540988314,0.356552376593659,0.510439691673126
"HELZ",-0.0247795085246187,6.37053729099595,0.851743162703893,0.356695141957945,0.510599920027132
"RGS12",-0.0407475949762286,3.76031492556404,0.85065993779246,0.357001019042923,0.510986905880228
"RAB11FIP5",-0.0519941574139746,4.52235458956492,0.850566497776035,0.357027214757874,0.510986905880228
"ZNF280D",-0.0538201810146823,4.03849047353074,0.850353718729007,0.357087389426443,0.511028849581152
"DHRS4-AS1",-0.0359157446563523,3.63521576802225,0.849973085694021,0.357195051992287,0.511138740230989
"HSH2D",0.0503810473712108,8.32668623799704,0.849435834725007,0.357346528548805,0.511311303381631
"TRIM62",0.0249981363933383,4.48583843981131,0.849072541664674,0.357449336779921,0.511414205374782
"EIF3G",-0.0246225731659947,7.61448679179914,0.848251794474877,0.357681438366421,0.511632621999197
"AL356750.1",-0.0667982316969883,0.816034838588406,0.848215294675952,0.357683009895239,0.511632621999197
"FOXM1",-0.0663304081364707,2.46671316881548,0.848207958214418,0.357694712595512,0.511632621999197
"AKT2",-0.023733616499681,7.58773353815786,0.848045280823958,0.357739895460255,0.511653042707951
"APBA1",-0.0754864832150993,0.164498531987524,0.847766664624901,0.35780024678201,0.511695152511763
"PKIG",-0.0572787779468294,3.26481110453795,0.846759514763221,0.358104704525702,0.512086324904811
"CHID1",0.0273813881610604,4.88927659703493,0.846409787524481,0.358203358991311,0.512183158412607
"AC064807.1",-0.0461628355999597,1.69161515695325,0.846273694459637,0.358240970739409,0.512192699766035
"GABPAP",0.0526795941884068,2.27681698263665,0.846128101109231,0.358284050159825,0.512203501510089
"CNOT3",0.0334820868549316,6.45616453977235,0.84599492504967,0.358321001166324,0.512203501510089
"HSBP1",0.0339787710651933,5.50829828122311,0.845923276518659,0.358341344276041,0.512203501510089
"AC244034.2",-0.101157221189759,-0.067327483053058,0.84547788522408,0.358446508303721,0.512309586891833
"PDE1B",0.0372430276204594,3.95700993668644,0.844730593170518,0.358680188012189,0.512599319107544
"CD27",-0.0448380243761238,6.00092377471975,0.843933788623899,0.358906474351589,0.512878436158011
"NLRP6",0.0801963477717602,5.25271167793308,0.843699763771759,0.358973049638367,0.512929297148556
"SLC37A3",0.0611202196343007,5.04279872451677,0.843410430504185,0.359055372809697,0.513002649250413
"ITM2A",-0.0516225714668381,6.24214344698499,0.84315150009538,0.35912902733353,0.513063604375784
"AC025171.1",-0.027146901244566,3.20656735956423,0.842839336223403,0.359218454051855,0.513147079715978
"RPS11P5",-0.0417138177192901,6.83443427730261,0.842325284382281,0.35936428250281,0.513263666497356
"MRPL45",-0.0300807219135858,3.90162019610066,0.84232295685737,0.359365172354724,0.513263666497356
"LINC00886",-0.0787899303813921,0.823898491802118,0.842190243025481,0.359393078951214,0.513263666497356
"TRBV28",-0.135851018685867,2.90383170361958,0.842113411690655,0.359425396073794,0.513265542310158
"FKBP8",0.10225893992651,10.7274111529767,0.841999821778662,0.359457010029906,0.51326641375238
"LINC01504",-0.0471603961042825,2.03200662610439,0.841250765357755,0.359671172247576,0.513520293697297
"BTBD9",-0.0261517084313181,4.78853942113925,0.841092074787767,0.359715878756042,0.513520293697297
"EFEMP2",-0.0412079346294565,3.28966050109623,0.841051643221683,0.359727867472519,0.513520293697297
"GPA33",-0.0529373279537458,3.68163208688389,0.840369485067627,0.359922349174037,0.513753620501482
"IGHJ5",-0.101944575080992,2.81445621890484,0.839462837796874,0.360181563894111,0.514048204220216
"RPL5P9",-0.0529889001371285,3.51216254498237,0.839429789962549,0.36019082868949,0.514048204220216
"Z74021.1",-0.0993894127340478,4.56620934489774,0.839291532379117,0.360230032691752,0.514059838911469
"AMER1",-0.0300275242659331,2.93658159380552,0.83840443190915,0.360484361218436,0.514378434750147
"EIF2S3B",0.0333493032062364,5.20400942301973,0.837915191021216,0.360623658097107,0.514532850107525
"NUP133",-0.0222815459908243,5.38332276912759,0.837586719716514,0.360717693403424,0.514622665830204
"FAM200B",0.0449714208492777,4.6898741934302,0.837023352902192,0.360879109211069,0.51480858707361
"GPLD1",-0.0593677453196162,0.339883160841365,0.836631860493246,0.360974710259989,0.514900596963133
"KLHL18",0.0224573174078108,5.21592937969638,0.836332432893014,0.361077116715506,0.515002297512295
"TEF",-0.0354998292350958,3.79715253925382,0.836053793071214,0.361157260485934,0.515072230129621
"WBP4",0.0337902530969825,3.32551206878479,0.834642859845898,0.361562510081842,0.515605767456705
"RPSAP47",0.0728041588222664,3.59158238634944,0.834324660044608,0.361653884335802,0.515691649886236
"PYCR1",0.0978890831943833,0.946657952466249,0.834140463395505,0.361700179984296,0.515713244306263
"UNC45A",0.0297081542153325,5.97723420039319,0.833856614142115,0.361788003110864,0.515794039915635
"MTATP8P1",-0.310873663521897,4.53715634100418,0.833334107217044,0.361938367235324,0.515930938581684
"RPL39L",-0.0721483799901465,0.88355264011165,0.833280217748009,0.36194635582529,0.515930938581684
"KLC1",-0.0242906289915523,6.20453823672154,0.833109801295539,0.362002820671096,0.515948067075833
"TRIP11",-0.0257052593389934,4.77243737453345,0.83304782841655,0.36202070354291,0.515948067075833
"PPP2R5C",0.0160879981667099,7.80033045643358,0.832455869673996,0.362191060803299,0.516146424343515
"AC012645.1",0.0744526974931604,3.73331555865699,0.8312176006371,0.362548196219657,0.5166010959007
"TESK1",-0.02839192994654,5.34075328840484,0.831132270902716,0.362572523906387,0.5166010959007
"JPX",-0.0519415561994921,2.42088311366677,0.83098924465851,0.362614528146839,0.516616481365827
"CCNG2",-0.0360992408495234,6.45439999442747,0.830551146609369,0.362740151694698,0.51675098625813
"IL5RA",0.114325410254718,4.20949118337893,0.830198195331534,0.362842161498491,0.516851831320557
"ZNF621",-0.0387936809721809,4.66784609619904,0.829809199518467,0.36295441250454,0.516967245892856
"CDKN2AIPNL",-0.034669193413921,2.90501563202316,0.829175506178921,0.363138175483905,0.517149559314979
"RBL1",-0.0338429434066991,3.81479379490178,0.829150562986223,0.363144888374306,0.517149559314979
"LRRC23",-0.0404613674079857,2.04502757725307,0.828770655982077,0.363254921548129,0.517221577713652
"SEPTIN9",-0.0278646447101307,9.45920134909656,0.828758606059971,0.36325794527796,0.517221577713652
"YWHAZP6",0.0356374356667254,2.40476099809782,0.828078534354027,0.363455572306491,0.517458462292222
"POLR2I",-0.0429982566558592,2.8935750878619,0.82795816031561,0.363490236332702,0.517463312622572
"MTREX",0.0292661430126251,5.61770759287753,0.827819129694147,0.363529752101402,0.517475068447009
"GPBP1L1",0.0148540821766993,7.26173466214554,0.827586897230522,0.363596965886551,0.517526246260154
"MARC1",0.0889372921328171,5.1767476595115,0.827324358350082,0.363673019277299,0.517589996057057
"CALM2",0.037107541680508,8.35037785450035,0.826865783429136,0.363805826930947,0.517734502264405
"GOLGB1",-0.0227666504162617,6.23720349904073,0.825457302862364,0.364214266284062,0.518271203226117
"MTHFD1L",0.0547142600973189,2.50011181834336,0.825049905819758,0.364333342507378,0.51839608811428
"ANKRD13C",-0.0354119910067285,4.3421404581684,0.824844752350527,0.364392202175353,0.518435279048898
"TPRG1L",0.033669641584549,6.66020130573734,0.824635236219852,0.364452940439058,0.518477135771126
"BBOF1",0.0711262822552022,1.89608455469263,0.824430460544384,0.364512623976354,0.518500664048397
"SATB1-AS1",-0.0536559715096861,3.97983192780791,0.824363424970677,0.364532118928378,0.518500664048397
"KIAA0319L",0.0476539842620643,7.04439613688888,0.823582236592503,0.364758981954608,0.518778775451764
"MIR3671",0.0696050182069532,0.3437446247797,0.823177620835085,0.364860300259287,0.518864621451776
"DLGAP4-AS1",-0.0627820632012953,0.0584215192007791,0.823026678819698,0.36489838492467,0.518864621451776
"P2RX5-TAX1BP3",-0.0509515528593224,1.10904791527231,0.823030961527174,0.364913366811418,0.518864621451776
"MTAP",-0.0283995905930411,4.08671825081492,0.822699109213484,0.365016094072178,0.5189661145109
"TM2D1",-0.0277539684488968,4.41114898871057,0.821969881842144,0.365228392475823,0.519223360879112
"LNX1",-0.0462588290080901,0.95047947798988,0.821268095625317,0.365425769016343,0.519459351370904
"AC092746.1",0.0937485187171003,1.21555394375406,0.818563020627314,0.366218563263684,0.520541625725963
"AC100786.1",0.0507949051166937,1.05718224297628,0.817827343502525,0.366432857411146,0.520775021504265
"NCF1B",0.0800950003705479,5.68520809077435,0.817800825864226,0.3664456795834,0.520775021504265
"BLOC1S3",0.0228474352323962,5.38393978215457,0.817255030761149,0.366605480506784,0.520949209153433
"OGA",-0.0244512231372684,8.80639884827776,0.817167190593447,0.366631183077417,0.520949209153433
"STX16",0.0241085106490194,7.70752146435389,0.816754645195339,0.366752041400191,0.52102135863972
"AL592293.2",-0.038828496463317,2.73256916338476,0.816702519352966,0.366768177100807,0.52102135863972
"LAMTOR4",-0.0533742265514533,7.16675451097321,0.816653316388709,0.366781735516175,0.52102135863972
"ITGB1BP1",-0.0214103295080764,5.47233785836892,0.816564273924358,0.366807848682932,0.52102135863972
"SEPSECS",-0.0342238893556718,4.15492939561529,0.816443246221256,0.366843457317607,0.521027233690201
"MAPK6",0.039170329676211,4.04952932449343,0.816184462669383,0.366919341163543,0.521090305650034
"IGLV4-60",0.179406387118452,2.55747412404174,0.815842505491342,0.367019697600214,0.521188119211832
"VKORC1L1",0.0194705426101596,4.35559882786692,0.8156148179085,0.367086359866345,0.521238072526575
"SNRPG",-0.0654393657673344,1.66669331616361,0.815209135344626,0.367204696439336,0.521346775975494
"XKR7",0.0678140879299284,0.131024391832584,0.815070369530187,0.367225898800981,0.521346775975494
"AC092910.3",-0.0415203943228945,1.66161809916203,0.814887836845629,0.367298610200854,0.521391664129235
"TRBV6-6",0.067421752823899,2.00748931588802,0.814737984942639,0.367343924225855,0.521391664129235
"CYP20A1",-0.0297961506661483,4.9207589669479,0.8146471268334,0.36737035771278,0.521391664129235
"PPP2R2D",0.0142256723374753,5.42739556795548,0.8145597475926,0.36739599924617,0.521391664129235
"AC026412.1",-0.0555186196025503,2.10610888998045,0.814496873992512,0.367414989654585,0.521391664129235
"PAQR3",-0.044296271623972,3.24630129056394,0.814253984900195,0.367486356005364,0.52144824065045
"PNO1",-0.023707150048091,3.39359103881174,0.813649014979839,0.367664074851545,0.521655704419552
"DGUOK-AS1",-0.0326759617225986,1.46120740842435,0.813524910171211,0.367697546723258,0.521658487102882
"ICOSLG",-0.0627891003844166,1.94007412235502,0.81299754943296,0.367854847771154,0.521782972646337
"MAU2",0.0252421861031895,7.49266462465008,0.812979475004313,0.367860573869102,0.521782972646337
"COA4",-0.0266267990309178,4.44559899294807,0.812914320749163,0.367879846374391,0.521782972646337
"HLA-DPB2",0.135131436787845,2.70416215822248,0.81218266987606,0.368096053789318,0.52204490452173
"AC114956.2",-0.0676022196470562,-0.103596566717143,0.810615609014448,0.36853384572072,0.522621022435029
"ABCD3",0.0288036814067981,4.78361427201826,0.810519506486312,0.368585483400376,0.52264947988807
"KATNB1",0.0279574321404963,5.37806569677518,0.810407770593259,0.368618421093537,0.522651418397012
"TM7SF3",0.0168793991339527,5.40437528606222,0.810011239468663,0.368735463321608,0.522731570136795
"FAM78A",0.0208648614738072,7.58514659869568,0.809876030937964,0.368775363562454,0.522731570136795
"CRTC2",0.0282034710659484,7.13660709689145,0.809738394267983,0.368816008578518,0.522731570136795
"TRERF1",-0.0263948555515114,6.34821614213747,0.809728281004793,0.368818999705,0.522731570136795
"RBM12B",-0.0412703514175043,4.20996487472021,0.809681903646218,0.368832828194981,0.522731570136795
"ST6GALNAC2",0.0824087172601675,3.97611680801995,0.809483923194042,0.368891368235677,0.522769782669203
"IRAK1",0.0250929438156895,6.98168160721301,0.809182876476407,0.368980117080888,0.522850795024746
"CDC42EP2",0.0799864145947904,1.44221835407742,0.808970584390623,0.369039839080071,0.522883896975548
"EEF1A1P16",-0.0536204139783799,4.43678476067462,0.808890445889579,0.369066646702463,0.522883896975548
"AC093591.1",-0.105821703219453,-0.0901948374691458,0.808411254560501,0.369185536548126,0.523007578089528
"EEFSEC",-0.0303426263018802,4.61143703739029,0.80837896378039,0.369217858861793,0.523008612428937
"NDUFB8P2",0.0486831258929856,0.205119601686833,0.80795415609771,0.369323795822438,0.523113915112975
"TRAV41",-0.057850550930474,1.51357561840199,0.80778401939678,0.369392289074641,0.523146254887763
"FAM126B",0.06259129224502,6.75311754924866,0.807649254642266,0.369433701192148,0.523146254887763
"LIG4",0.0536118363333047,4.19195544613577,0.807623636147256,0.369441429531431,0.523146254887763
"NDRG3",0.0246966486451476,5.71842897476969,0.806634028012332,0.369734403554829,0.523516340305353
"FLT1",0.0749677253883581,1.00492467923073,0.806253445310454,0.369841851279691,0.523623693486298
"AP003065.3",0.0521381458943601,4.13317128971298,0.806009646003086,0.369919659703964,0.523664616577732
"RAB6D",0.0407605976809276,1.12970691048046,0.805944411275983,0.369934019382457,0.523664616577732
"RAP2A",-0.0455979550643308,5.24062701527755,0.80572210412101,0.370004804886091,0.523720036327739
"NGDN",-0.0406056509544928,4.12035916358951,0.80559249841254,0.370043388734156,0.523729870949299
"POLR2J2",-0.0668400961377887,0.546468551425607,0.80428653079603,0.370418202536325,0.524215536244559
"C17orf58",0.0429499671326893,0.994779275761543,0.803233115233275,0.37073815550456,0.524623486142233
"CXCR6",-0.0695984384295185,4.1863941640663,0.801385997329,0.371294373001868,0.525312214259701
"MSH6",0.0223201118546095,5.17023375122483,0.801342179607781,0.371307322547477,0.525312214259701
"DDX41",0.025413661818129,6.18469176259685,0.801299392631769,0.371320056252916,0.525312214259701
"TAF1",-0.0241738643699621,5.44790887281034,0.800772197823427,0.371477287109244,0.525489745201533
"BAG3",0.0392343831962543,3.69083879556485,0.800256885439568,0.371631332344438,0.525662739829304
"WWP1P1",-0.0449028811455248,1.50431924213114,0.800068177431987,0.371685978808383,0.525695119963501
"GGT5",0.111347814580901,0.663405524329123,0.799840134336739,0.371743515025639,0.525731581347125
"SULT1B1",0.0710252987973939,6.39894013013572,0.799510332268168,0.371853963459201,0.525789349888811
"ALG8",0.0231485020297536,4.30926544426441,0.799359312710592,0.371899199354781,0.525789349888811
"ST13P5",0.0294644677571546,3.20976777728742,0.799322649325474,0.371910605574639,0.525789349888811
"AC020895.2",0.100324124416879,-0.0032946229443172,0.799247459157921,0.371911403636241,0.525789349888811
"USP16",-0.0420084142267836,5.46450790509859,0.798931115520368,0.372027062276385,0.525869599776915
"COL7A1",-0.0593315753125496,1.08581418050941,0.798897739747812,0.372031697528676,0.525869599776915
"AC007041.1",0.042893773427732,0.943836293222199,0.79875992054215,0.37207128748318,0.525880659462481
"RPS4XP3",0.0655035086892147,1.63381932635954,0.798593669546797,0.372127068844601,0.52591460002752
"LARP7",0.0511155077477063,4.61107378516858,0.797627683036949,0.372417030041143,0.526279464987718
"RSRP1",-0.0349278518282169,8.43788399506478,0.797334781468205,0.372504656219172,0.526358363239023
"TTI1",0.0203198811308443,4.90855668177589,0.796944488858879,0.37262160536353,0.526478678569023
"ZNF674",-0.03711333098763,2.83679150482025,0.796613753989641,0.372721485869657,0.526574859069138
"SLC16A5",0.0435718319184103,5.37790131980728,0.796051551734071,0.37288923704381,0.52675580374235
"LRRFIP1P1",0.0652735004412981,2.14874385446238,0.795758253664238,0.372977875805721,0.52675580374235
"LPXN",-0.0215256323034741,7.09755221133508,0.795739963959565,0.372982677759614,0.52675580374235
"ACER2",-0.0692423006557363,0.403194407244772,0.79565156380971,0.372993959512878,0.52675580374235
"EPRS1",-0.0249710096240702,6.39481154417261,0.79565338996492,0.37300865522631,0.52675580374235
"CYP4F12",-0.0990287531253857,2.49755487560908,0.795330709314677,0.373106441893131,0.526848954754417
"SYCP2L",-0.143823292203474,0.0966095645237602,0.795018719194722,0.373180125300804,0.526899931800804
"TNK2",-0.0325700418756671,7.81350880302591,0.794901241189283,0.373234414621199,0.526899931800804
"HIGD2A",0.0372716470591545,5.67605272908477,0.794889264767876,0.373238024779706,0.526899931800804
"PSIP1",-0.0318567740805704,6.51841242689601,0.794632015857076,0.373315275624624,0.526964050815625
"ABCC13",0.145974838017114,1.19529144771209,0.794339314358707,0.373399487794495,0.527037984520238
"GTF3C4",-0.0248868256640376,4.31887135245096,0.793893095601495,0.373537438600495,0.527187749022268
"RPL10P16",-0.035888440482686,9.20086696466964,0.79332512255191,0.373708122121441,0.527383680992282
"BORA",-0.0389978542152757,2.68878968405671,0.793079532573128,0.373782872333217,0.527444208274498
"SWT1",0.0259738996484508,3.37449971412444,0.792822522486168,0.373859816505319,0.527478876281587
"ZNF107",-0.0658163215120011,4.6842316507764,0.792783533039921,0.373871164861863,0.527478876281587
"PLA2G4C",0.107707749277349,2.44949165464091,0.792498160916722,0.373957921524478,0.527556317923965
"RPL23AP74",0.0635361218445899,1.99240725663395,0.792079545046012,0.374082993089449,0.527657656763413
"ME3",-0.0653019890224669,1.64206463445092,0.792034850187213,0.374094899139607,0.527657656763413
"SLX4IP",-0.0284010823027672,3.57818463960795,0.791940346831576,0.374125374514584,0.527657656763413
"ARID3B",0.0326785947546869,5.41577636761541,0.791028889520136,0.3743997984928,0.527999715823179
"DDX49",0.0258244762950166,5.30458260969931,0.790609231094543,0.374526403490324,0.528133271702071
"AC024075.1",-0.0552606603755388,1.08462456312867,0.789891346154485,0.374737985216837,0.528357083979749
"SEM1",-0.0561847413296969,2.94493187652677,0.789874132557802,0.37474895077561,0.528357083979749
"ARHGDIB",0.0337937486248191,10.6093547539976,0.789740251951025,0.374788719898412,0.528368156171183
"CACNG8",0.115387869764548,1.57509605239766,0.788914540731031,0.375036985937905,0.528673135405485
"ARHGAP32",-0.0491372272678613,2.58455102936651,0.787671530225197,0.37541511645315,0.529161111356484
"ZBTB11",-0.0347698854085998,5.78290968141039,0.786879279258813,0.375654279506579,0.529453141259273
"TULP4",-0.0297801882078336,4.28729485736184,0.786594946596645,0.375740564913448,0.529529671587821
"TRIT1",-0.0227878512963903,4.00678643837096,0.785911292877451,0.375947945306896,0.529776833040148
"FAM162A",0.0330645230587922,4.00830475277499,0.784615322507744,0.37634137745107,0.530286109771254
"TRMT10A",0.0456177274006491,2.07964053127604,0.78448423944216,0.376381539147038,0.530297564304613
"DRAIC",-0.0721653755290879,1.74484499325485,0.784340699008764,0.37642435318282,0.530306372451527
"NUDCD2",-0.0431435239280092,3.62367311283957,0.784184409934698,0.376472456746688,0.530306372451527
"AC025176.1",-0.101858561991277,0.0869750034392528,0.78407635769413,0.37648388978694,0.530306372451527
"FTH1",0.0814192358079468,6.64693737087205,0.783791756408613,0.376591517649967,0.530404738882752
"CCT8",0.0257630642248285,6.42830912644433,0.783705332007195,0.376617801604757,0.530404738882752
"WASL",-0.0295425078861114,3.64281073808037,0.782750831693815,0.376908550200027,0.530769058230814
"MAP2K5",0.0247838110589682,4.22122057905311,0.78214451465276,0.377093036828225,0.530953169131006
"RNF38",-0.0206788519931628,6.35606489073859,0.782109953247916,0.377103434771511,0.530953169131006
"MT1F",-0.0553303813905012,2.43038664992856,0.781902404842672,0.377167480084595,0.53099818290675
"CCNK",0.0426500160146484,3.90519324393583,0.781674647950439,0.377236304458366,0.531049916692879
"IGLV2-5",0.129517097285151,1.27695402059042,0.78132939359812,0.377337340502017,0.531146983420703
"ZNF613",0.036237852173376,2.6872955033608,0.78085969231579,0.377485459947617,0.531310303471586
"LRCH3",-0.0199555285564345,5.84412455041995,0.780449086015211,0.377609945373865,0.531440333729859
"MPP6",-0.0429683200458553,2.99893244310758,0.780132294322829,0.377707337358899,0.531532214380871
"TUBB",-0.0302004951059909,7.87764952436351,0.779933849083572,0.377767258403665,0.531571352560363
"LRRC8B",-0.0412340658912933,3.87410090442986,0.779300453768508,0.377961012341884,0.531774508752393
"SH3BP4",0.0542517131106882,1.3953481680929,0.779121840312807,0.378012714647445,0.531774508752393
"TRMT44",-0.0226502540604717,3.53027548470488,0.779097701592546,0.378023130282479,0.531774508752393
"AC009299.2",-0.0965956629624781,1.43720924846157,0.779032730310115,0.37804012041721,0.531774508752393
"SIKE1",-0.0325695482275862,5.32491765973808,0.776812841895064,0.378722241361846,0.532674248894458
"SLC45A4",0.0573888458588903,7.21357723540055,0.776741458996973,0.378744100497533,0.532674248894458
"SEC24C",-0.0379775032503731,6.20710222209478,0.776347446914662,0.378864917400217,0.532798904821661
"GNA12",-0.0385271160305512,5.78447458914584,0.776166082799802,0.378920550077324,0.532831878580659
"HSF1",0.0270758675291472,6.39557564336533,0.775940936075411,0.378989616729974,0.532883735770742
"WDYHV1",-0.0351314224881446,1.94319512029339,0.775387982069382,0.379159571615319,0.533077427438777
"PPIH",-0.0334327303172843,3.91399134304002,0.775244790274644,0.379203513758415,0.533093934296074
"SRP14-AS1",-0.0396641598754321,2.30762021008364,0.774955792997937,0.379292813008313,0.533174197108994
"AP001372.2",-0.0603105636507949,1.13686623332203,0.77476372871526,0.379346487596584,0.533204372742524
"NUDT14",-0.0390433398139743,2.94404057113846,0.773887648174594,0.379621075276233,0.533545029391122
"IGLV7-46",-0.139292967172469,3.39203878551423,0.773368033843357,0.379780633919497,0.533723972371586
"BBX",0.0256504962655936,5.72962290071137,0.772868844742126,0.37993389450029,0.533860331718714
"RNF8",-0.0242328092934141,3.5807576404992,0.77284308448288,0.379942158158253,0.533860331718714
"AC007278.2",0.0944916827340797,0.455152698138376,0.772477419109021,0.3800417953847,0.533955013374667
"CD320",-0.0461057773213719,4.84323904787626,0.771942651936586,0.380219268554494,0.534126273890295
"CHAMP1",0.0305950035476962,4.57734974494345,0.771913707344065,0.380228217323898,0.534126273890295
"RPL39P3",-0.0995200571791281,7.48018128876093,0.771517523848396,0.380350293710527,0.534219507933528
"SPRY3",0.0412448652116873,2.37308120061112,0.771491557077316,0.380359126548625,0.534219507933528
"PSD",-0.0429262830882892,2.49820814152793,0.771372452474416,0.380395879451584,0.534225804574226
