"gene","logFC","logCPM","t","PValue","FDR","B","sig"
"AC063977.2",0.26410878552382,1.16808175377927,2.71128267585942,0.00703058575676329,0.049761157419075,-2.50694057346104,FALSE
"SIGLEC7",0.110546093712355,4.78657604556853,1.51101408605769,0.131680980619858,0.302480731810982,-5.32647758331995,FALSE
"AC063977.1",-0.0738934047734852,-0.298380701322915,-0.66413148283709,0.507040434293058,0.685340822152316,-5.40718616840086,FALSE
"AC063977.6",-0.0847210508882572,0.486494785708095,-0.858886273429881,0.39098707264947,0.588573467118626,-5.39575727878528,FALSE
"SIGLEC17P",-0.203241978948289,3.6544023275505,-2.18682460955494,0.0294122796922136,0.120405610856725,-3.97729831502345,FALSE
"SIGLEC22P",0.139779840138855,0.526424072093862,1.4110687165774,0.15910651652766,0.341016103199821,-4.8482990813591,FALSE
"CD33",0.157717450076405,6.07251999599329,2.8458320511542,0.00468866758752599,0.0383313046476508,-2.54757989260042,FALSE
"VSIG10L",0.132127568027496,0.352744061470544,1.50618831726554,0.132914623889657,0.304048859816674,-4.70335270477728,FALSE
"ETFB",0.0350411502236725,4.93658945802366,0.768539954739867,0.442681166786529,0.634180228119677,-6.15903919402567,FALSE
"AC008750.8",-0.091472668112591,0.0379109232936979,-0.643163241732009,0.520536441930185,0.696643556681828,-5.47363722122385,FALSE
"CLDND2",-0.201765476636079,3.77792444488611,-2.09878358243682,0.0365471453223083,0.13757116662365,-4.17561238501878,FALSE
"NKG7",-0.119592757018247,9.07273913856406,-1.53619666963323,0.125387442371712,0.29418779881855,-5.09292585075839,FALSE
"LIM2",-0.260085064228398,0.186722606759288,-1.95323094862512,0.0515832669855099,0.169486317819981,-3.99149398089173,FALSE
"C19orf84",-0.155910619646611,0.126173323137219,-1.47748681672243,0.14043828173474,0.314225672944806,-4.70375311866004,FALSE
"SIGLEC10",-0.0541240293227249,7.27636821832653,-0.685837115166021,0.493266752729528,0.674711318800078,-6.15699244786491,FALSE
"AC008750.1",-0.242921627685522,1.37283030874064,-3.03767614179447,0.00256189536897734,0.0262614104231702,-1.66224907556414,FALSE
"AC008750.2",-0.291111803078432,0.493472758182604,-2.37087948678859,0.018283118616849,0.0904593630310624,-3.21955281842863,FALSE
"SIGLEC8",-0.125485415775297,3.00290532572174,-0.751582154392136,0.452803997081297,0.642159241178401,-5.88581597585723,FALSE
"SIGLEC12",-0.220082973273584,-0.396959034333042,-1.14130405167427,0.254518343683952,0.452049262921126,-5.01338369122152,FALSE
"SIGLEC6",-0.0713400327920685,2.09668939226405,-0.736893996724785,0.461677093865633,0.649276686411898,-5.74015030089923,FALSE
"ZNF175",-0.102818483756054,3.80919906879458,-2.45564071686188,0.0145455370991501,0.0786924757839848,-3.40835975717504,FALSE
"SIGLEC5",0.403607627730023,3.85392733103631,3.57361441904927,0.000401105015145131,0.00838420899713085,-0.247648043869782,FALSE
"AC018755.4",-0.126657618030614,2.28906178120754,-0.423585521966605,0.672126518011458,0.804268486135141,-5.93819653522564,FALSE
"SIGLEC14",-0.00406278237488967,5.70399951123812,-0.0125562915533084,0.98998889711589,0.995037714270752,-6.47518222857625,FALSE
"SPACA6",-0.0647724236133319,1.83351718428707,-0.747823623143945,0.45506526823303,0.644393594696588,-5.68462794635442,FALSE
"FPR1",0.325807232308648,10.3044513655369,3.19235975252752,0.00153812407334844,0.0189762804337711,-1.31677001806372,FALSE
"FPR2",0.384622836011286,8.0219610138562,3.68968172742678,0.000260011408382194,0.00639531749882407,0.170322330946407,FALSE
"FPR3",0.082580158519222,1.84292476257089,0.679049893636373,0.497551959170282,0.6774859283059,-5.75534728503047,FALSE
"ZNF577",-0.226647453690598,2.98420675357973,-3.70038661666412,0.000249678979637546,0.00624386028383621,0.277587269991749,FALSE
"AC074141.1",-0.13648340788969,0.558212571876202,-1.2855803847641,0.199433670642287,0.391187727189936,-4.98940259667782,FALSE
"ZNF649",-0.108678652067663,2.58687061121889,-2.16728404745591,0.0308824551435231,0.124547466304952,-3.86370615409654,FALSE
"ZNF613",0.0371341340696282,2.63511490786631,0.701637633029301,0.483368258565762,0.667220790643348,-5.87304604673316,FALSE
"ZNF350-AS1",0.0460105423221452,-0.0739682321889938,0.584291748720201,0.55939787070684,0.727252375494875,-5.49451282131019,FALSE
"ZNF350",0.0607845079690811,4.06465243318674,1.6292129279539,0.104161453356829,0.262428446312835,-5.0712397318012,FALSE
"ZNF615",-0.00151799209922519,3.23538383764835,-0.03190059743268,0.974569381065153,0.986668059169129,-6.21712617954126,FALSE
"ZNF614",-0.0654686802909541,3.44759711394905,-1.29327223750549,0.196764003069698,0.38783522691021,-5.4458746134614,FALSE
"ZNF432",-0.0598513128267866,3.48769304316974,-1.218550778999,0.22382983136791,0.420458738034239,-5.54166548961908,FALSE
"AC011468.1",-0.0430898813572336,0.740620191798714,-0.633559110183325,0.526779547540839,0.700806445639552,-5.58849625086463,FALSE
"ZNF841",-0.0933061507439349,4.08661401766112,-2.17110593856819,0.0305900223199352,0.123788271695558,-4.07339479327094,FALSE
"ZNF616",-0.0209779837468679,3.01087401568078,-0.554095133632489,0.579865157258613,0.741723686472827,-6.02562214768187,FALSE
"RPL37P23",0.0798773880645235,2.95788590201277,1.00307737811154,0.316511755618107,0.518232827045571,-5.68899649252898,FALSE
"ZNF836",0.00787152564776155,3.44489787860318,0.213905869311242,0.830744166907827,0.902957639065427,-6.23423444991935,FALSE
"PPP2R1A",0.0729654732052708,7.53920657986288,1.72096294625885,0.0861352228539787,0.233880369747026,-4.92360931531055,FALSE
"ZNF766",-0.0492276118937453,4.50355579423051,-1.51676670452709,0.130222065511552,0.300631194330461,-5.2876906815641,FALSE
"ZNF480",-0.0900443189547769,3.44325090592343,-1.47718074450918,0.140520250725968,0.3143512874106,-5.1972807244735,FALSE
"ZNF880",-0.176221368807719,2.54190208204889,-3.48952178017256,0.000545245136146705,0.0101307892580345,-0.387540502117907,FALSE
"ZNF528-AS1",-0.381125744411991,2.03984315951128,-5.02845977253514,7.88777717317244e-07,0.000150852362452379,5.46240300061662,FALSE
"ZNF528",-0.306438104049354,3.69662613264315,-4.55804656274287,7.13027632006214e-06,0.000723182427583227,3.48557132394698,FALSE
"ZNF578",-0.31057506311735,-0.387843141341499,-2.73527680807142,0.00654800325256898,0.0475865644628093,-2.39084017615047,FALSE
"AC010332.3",-0.353137550595037,-0.284007456077276,-3.26669599199052,0.00119500081963111,0.0162557424560337,-1.05075579091493,FALSE
"ZNF808",-0.00385473832351244,3.72549503287004,-0.0917550761620994,0.926944770496822,0.962795164503547,-6.29882315771971,FALSE
"ZNF701",0.0220210430884042,3.9505775422913,0.567342031777324,0.570843038345261,0.736004023804378,-6.18210123828257,FALSE
"ZNF137P",-0.0588642399825792,2.41527367532697,-0.905188315317528,0.365984038717544,0.565667609090556,-5.66872294829773,FALSE
"ZNF83",-0.326848872344053,5.66176805313358,-4.0301645758202,6.83268609799652e-05,0.00279783869949423,1.29911155135757,FALSE
"AC022150.2",-0.0607103168029491,1.64784930231174,-1.0405598414408,0.298793218708279,0.500103299536503,-5.41792004418802,FALSE
"AC022150.4",-0.214519421521205,1.13512437552915,-2.14782183182311,0.0324092800486194,0.128110654991753,-3.72676929414393,FALSE
"ZNF611",-0.0503124344126217,3.6391386971459,-1.08721991804914,0.277682658542436,0.477465352323434,-5.70973798448326,FALSE
"ZNF600",-0.289677316088529,4.6007754581263,-3.37131398487382,0.00083107816722031,0.0130853641079974,-0.949643561026263,FALSE
"ZNF28",-0.122911653549874,3.52073348444476,-2.10189762604891,0.0362715499469904,0.137108295938824,-4.1375895907062,FALSE
"AC008813.1",0.0277216780807339,0.318932964754971,0.420352285306476,0.674484305421333,0.805902869495576,-5.62830518862533,FALSE
"ZNF468",0.00244802429445437,3.89657224028049,0.0518965768883321,0.958640504918278,0.979125410581618,-6.32809597634295,FALSE
"ZNF320",-0.118589337407083,4.00651798470308,-2.1618763227803,0.0313003444328641,0.125710141214475,-4.08348263064882,FALSE
"ZNF888",-0.0422905974892699,3.05557182912211,-0.837449881593374,0.40290729680395,0.599777924520223,-5.84666705275654,FALSE
"ZNF321P",-0.0751943067147726,1.34692607436863,-1.43045929864398,0.15347126753482,0.332815933198709,-4.92873836832115,FALSE
"ZNF816",-0.0567006058264928,3.00951268711077,-0.817296997978679,0.414310903533065,0.60806001843882,-5.85322815337152,FALSE
"ZNF702P",-0.290433621919389,0.449483147960055,-2.02816392515942,0.043295285470984,0.152988997005793,-3.87811473155881,FALSE
"ZNF160",-0.00915166726404568,5.07437973408971,-0.2913193712459,0.770978460520891,0.866507299898433,-6.41542700889325,FALSE
"ZNF415",-0.243641747153058,0.261279528694516,-2.16322480498752,0.0311956852084143,0.125502932837254,-3.61842793513446,FALSE
"ZNF347",-0.126328172723439,2.56941753839898,-2.09609804315235,0.0367862547125374,0.138188438113469,-4.00427973445797,FALSE
"ZNF665",-0.20599519151766,1.06118801094159,-2.66026619600553,0.00816474714065256,0.0548346405328613,-2.6105616880129,FALSE
"AC092070.2",0.05512839186399,3.77508685187059,0.868160109349149,0.385897487310321,0.584227974615672,-5.95079609315175,FALSE
"NDUFV2P1",0.0356912002119438,3.59376440432607,0.676423623052325,0.499215417281253,0.678531299925381,-6.05931511549223,FALSE
"ZNF677",-0.22494151482832,2.22693546417818,-2.52503576961736,0.0120067510225742,0.0698425028737582,-3.03109878379415,FALSE
"ZNF845",-0.00376587776491384,3.68282428698216,-0.0691663692729354,0.944896420692277,0.972056691781428,-6.29448768993397,FALSE
"ZNF525",-0.18175306112022,3.350307724795,-2.49312929216908,0.013120477480638,0.0737370017366883,-3.25579390901491,FALSE
"ZNF765",-0.0582073184770331,3.45233199871965,-1.130361933799,0.259092455745146,0.457035226943089,-5.63610575229418,FALSE
"TPM3P9",-0.104205411633066,3.28122568899035,-1.76978468019095,0.0776276729982527,0.218968499997627,-4.71880040185186,FALSE
"ZNF761",-0.0431351256593189,3.56634280636518,-0.769108654576002,0.442343953286015,0.634026333043288,-5.98735863505488,FALSE
"ZNF813",-0.0501450475160341,2.79952651344329,-1.04829695080581,0.29522020496099,0.496425467488435,-5.60765448041818,FALSE
"TPM3P6",0.187105092226953,-0.31971169036462,1.3188512288181,0.188075205501764,0.376992980637087,-4.85641126464522,FALSE
"ZNF331",-0.185945712589575,3.96677219282511,-3.8945753187016,0.00011768614088308,0.00389658812463879,0.880707838578672,FALSE
"AC008753.1",0.234049064712454,0.578328583196262,2.29581364156244,0.0222730811965236,0.101578749093236,-3.3959040959866,FALSE
"NLRP12",0.0691710382280686,6.78209547323609,0.819242425336602,0.413201783670232,0.607422223446396,-6.09605751420661,FALSE
"MYADM",0.0420995844279351,8.44780332761391,0.511603848047782,0.609248697175288,0.762424384438498,-6.14935855677835,FALSE
"CACNG8",-0.0478889517210245,1.13569642580028,-0.315815575486743,0.752329444470463,0.855791502341858,-5.78851652170783,FALSE
"CACNG6",-0.0523249764795395,1.3778794940567,-0.317434475245105,0.751101937662996,0.85519206176141,-5.82885483261225,FALSE
"VSTM1",0.10966036010543,4.17301447394569,0.891195477745075,0.373432345157981,0.572635464439642,-5.98527681391413,FALSE
"OSCAR",0.275990059084395,6.82223533933509,3.37641388043691,0.000816300808439585,0.0129319233337008,-0.938582120143794,FALSE
"NDUFA3",-0.0139521507556723,5.18664559394285,-0.292641214785742,0.76996862795234,0.866247409836969,-6.41930420049847,FALSE
"TFPT",0.0231854769586384,3.72651072309004,0.542033881875675,0.588137714116763,0.748510136623847,-6.15901625647349,FALSE
"PRPF31",-0.0362129041295188,5.00981973853565,-0.889344737255825,0.3744244924972,0.573413272274852,-6.06346567322496,FALSE
"AC245052.4",-0.16037975329086,-0.154223977463282,-1.5593374411394,0.119814069596676,0.286180844601006,-4.55947570463182,FALSE
"CNOT3",0.0551025872816213,6.42587330815786,1.20672066434698,0.228349123762293,0.425554005899658,-5.73982527755825,FALSE
"LENG1",-0.027641626809345,3.45823506284762,-0.571587871536132,0.567965578577687,0.734126712604423,-6.09504427221434,FALSE
"TMC4",0.180134538691563,1.91004647296031,1.75198978868984,0.0806453187355415,0.224534687465,-4.54673667718182,FALSE
"MBOAT7",0.24394172250502,9.23137965198686,2.87270156046891,0.00431626413525522,0.0364756267274886,-2.2772292301619,FALSE
"TSEN34",0.122608327509567,6.75438717407943,1.59077279326818,0.11255731999029,0.27430735915689,-5.19256849226125,FALSE
"RPS9",-0.0325544652502255,9.10347744682782,-0.572387499908822,0.567424441141274,0.734049610667056,-6.06402959901997,FALSE
"LILRB3",0.222844720523192,8.35347678238946,2.39011202902242,0.0173679471435688,0.0877407277881541,-3.5345860718601,FALSE
"LILRA6",0.197272714114716,7.0357810656676,2.03880440785292,0.0422154012940398,0.150457689649694,-4.38365758873672,FALSE
"LILRB5",0.383710945666897,2.44651575828761,3.00090504333602,0.00288356773776435,0.0284490249694212,-1.86370046850275,FALSE
"LILRB2",0.147686970954065,8.53671069729723,1.84206326989417,0.0663058940723901,0.197640273022762,-4.63288075670085,FALSE
"AC245884.12",0.0726044247661427,1.75091796558807,0.39768896054522,0.691100254186365,0.817050968225043,-5.86543703498915,FALSE
"AC245884.2",0.39836979033673,0.488496533068394,2.68873417877456,0.00751308544434639,0.0518534905137757,-2.52332390037343,FALSE
"LILRA5",0.258427818350947,8.00931282043384,2.17570302752984,0.0302414419224959,0.122677547421445,-4.02811541294276,FALSE
"AC245884.11",0.17514089775936,2.5667897730209,1.50134611519199,0.134161481106163,0.305854333243905,-5.0331593603378,FALSE
"LILRA4",-0.164130377228003,3.48182394087436,-1.65079891723357,0.0996704730456654,0.255187856676615,-4.94165177593818,FALSE
"LAIR1",-0.0558785299979534,6.83125231142165,-1.57811538122594,0.115436257637357,0.279066478561105,-5.21266771908228,FALSE
"AC245884.8",-0.0894777129924114,0.66007688172204,-0.974945099404521,0.330256222688308,0.531124741217632,-5.32474813916987,FALSE
"LENG8-AS1",-0.0442005281329456,2.20387731390139,-0.883949006024519,0.377326374343906,0.576683726667593,-5.64931897633661,FALSE
"LENG8",-0.152603178532631,9.10962803398449,-3.4044114859264,0.000739443971739659,0.0121323042142221,-0.73011546093478,FALSE
"LENG9",0.0565216409962907,1.7948479662699,0.91116620836983,0.362830619874551,0.563256584797757,-5.56727052901564,FALSE
"LAIR2",-0.202172290981555,1.59492390436096,-1.35910625586142,0.174982028813767,0.361110382325095,-5.04582272043343,FALSE
"KIR3DX1",-0.405526484939566,1.37604633070544,-2.64655876992611,0.00849628822263372,0.0565565144856056,-2.65823164406706,FALSE
"LILRA2",0.134281070977801,8.00304672087643,1.6206586802247,0.105985236483317,0.265177810333791,-5.04357525283298,FALSE
"LILRA1",0.0169035659493471,6.84799590212352,0.236520407783789,0.813166285597864,0.891843109811705,-6.39274089347635,FALSE
"LILRB1",0.0852880750273241,6.60562824223613,1.34647548723292,0.179014570658015,0.366236556752773,-5.5538284985572,FALSE
"LILRB4",0.392565166243477,5.17244319028562,5.11910429847756,5.05934018667475e-07,0.000111676502387201,5.89623077780266,FALSE
"LILRP1",0.10013527773498,2.46490923683458,1.0315716654084,0.302980235235295,0.5044591968541,-5.57389202436443,FALSE
"LILRP2",0.141292450795288,0.96331489971065,1.0616346371986,0.289128563256011,0.490472729245133,-5.30396845439532,FALSE
"KIR2DL3",-0.17401379817832,2.17194478243189,-1.35773647960409,0.175416028426046,0.361624084982461,-5.14083621780266,FALSE
"KIR2DP1",-0.514869077816679,-0.0533476587280046,-2.8259842747233,0.00498225789490245,0.0400468564595572,-2.17534045563876,FALSE
"KIR2DL1",-0.442776877806835,2.55812738450537,-2.91531438652765,0.00378057812930971,0.0335769693834347,-2.07333476240413,FALSE
"KIR2DL4",-0.189033329362415,1.07583531994738,-1.38429659287986,0.167143580871149,0.351730263292471,-4.94147847717536,FALSE
"KIR3DL1",-0.477008283254015,2.67758989742677,-2.87867426956889,0.00423723279766778,0.0360099532676541,-2.18441869360986,FALSE
"KIR2DS4",-0.190961048688401,2.63777015458264,-0.938776040684056,0.348488695336846,0.54976466088255,-5.66844199038898,FALSE
"KIR3DL2",-0.198162025396655,2.88719131297911,-1.69518537255494,0.0909235502127243,0.241146967922405,-4.76762894439858,FALSE
"FCAR",0.315728862435101,5.18320810069272,2.92975785594676,0.00361325812686416,0.0325581050774371,-2.31827061785595,FALSE
"NCR1",-0.177183279333749,3.72034124383889,-2.32066711646155,0.0208750660115508,0.0976743863607717,-3.70352932345991,FALSE
"NLRP7",-0.084078652807679,1.14792652671642,-0.954278235299799,0.340596913031877,0.541338507607788,-5.41962033149639,FALSE
"NLRP2",-0.0342015735595589,3.1549287202717,-0.277962153025094,0.78120441330856,0.873368386164452,-6.15782158240083,FALSE
"AC011476.3",-0.136510252026931,0.415297652842238,-1.54266326654061,0.123809937245322,0.291937717457212,-4.64721255755902,FALSE
"GP6",0.272090190570235,0.958023144823043,2.13481341847585,0.0334656334684358,0.130665934450461,-3.75094358391822,FALSE
"RDH13",-0.034083233825687,3.54766375964776,-0.782514652019431,0.434437651771621,0.626846715224108,-5.97417430825809,FALSE
"EPS8L1",-0.0518606992339368,1.25534809308918,-0.640153287492721,0.522488916544817,0.697958848817837,-5.66605012840322,FALSE
"PPP1R12C",0.0140717255097499,7.34255514591562,0.351506274459315,0.725418630841737,0.839506542443242,-6.31758258471462,FALSE
"TNNT1",0.698380294403884,2.20062622455458,4.29806890340708,2.23229137276533e-05,0.00138930765699737,2.47377060563737,FALSE
"TMEM86B",0.0709629130175786,3.30633485566381,0.978019779944634,0.328735426389945,0.529449847639415,-5.77374016584117,FALSE
"AC010327.6",-0.0379951812203341,3.12842205014327,-0.663801218663987,0.507251565364161,0.685514258334995,-5.98178430487435,FALSE
"PPP6R1",0.058242100748503,8.00375800824264,1.1366221046445,0.256468576746457,0.454087480809958,-5.69082398389086,FALSE
"HSPBP1",-0.037710981781378,4.25825292169371,-0.734024577355609,0.463421822658698,0.651092784356574,-6.11345342315937,FALSE
"BRSK1",0.0801022688287024,0.975634881451768,1.26746727122824,0.205825105855292,0.398950313480197,-5.08391798113187,FALSE
"TMEM150B",0.407567844781436,3.48933377205611,4.90314495228476,1.44222522781039e-06,0.000231806200450496,4.96509743981487,FALSE
"KMT5C",-0.0992797082323209,3.77926228398966,-2.02071069020314,0.044065584759288,0.154586236433372,-4.3343626481864,FALSE
"TMEM238",-0.255705960015399,0.00563476937444148,-2.19927645880179,0.0285073147094755,0.118014152291915,-3.52850855551865,FALSE
"RPL28",-0.00112049197139906,9.95556824724901,-0.0239081987619972,0.980939365858241,0.989908637719182,-6.14592882673807,FALSE
"UBE2S",0.12007612590647,1.67082684266502,1.52014717166161,0.129370643718426,0.299565639257814,-4.85969719288082,FALSE
"ISOC2",0.0670733143660249,3.70077432931945,1.20059629120741,0.230714206832267,0.428048155789329,-5.60329794454489,FALSE
"ZNF628",0.136485472817702,2.49316661926039,2.04678631662521,0.041420430910127,0.148519652093817,-4.10420699128528,FALSE
"NAT14",-0.0505786997929527,1.77177364625796,-0.823059632389496,0.411030670661015,0.605840643511614,-5.62179926459593,FALSE
"ZNF579",-0.0988351225179098,1.99976143869938,-1.47791053959163,0.140324865760578,0.314014348832977,-4.95316623227707,FALSE
"FIZ1",-0.0335651190726947,4.06971184895259,-1.11346006019818,0.266269756247414,0.465332610015406,-5.74981935491686,FALSE
"ZNF524",0.0308700132681468,4.57578135094922,0.555315412905767,0.579031255143412,0.741142359863064,-6.26562940651375,FALSE
"ZNF865",0.0931607287854945,4.84278030183107,1.58802167612413,0.113178179304934,0.275296688082591,-5.21417076735092,FALSE
"AC008735.4",-0.14473721348485,0.406040255006246,-1.86739821453023,0.0626759432389418,0.191051416004545,-4.15719000287456,FALSE
"ZNF784",0.0714774766712671,3.02118448036518,1.57108596822435,0.117060037954405,0.281874115784162,-5.00182948368544,FALSE
"ZNF580",-0.0633086164557076,4.57544593305688,-1.32497507878064,0.18603785508811,0.374316678168989,-5.55607487774703,FALSE
"ZNF581",0.0392728395893831,4.71373810544662,0.897985609448191,0.369806299864469,0.569184017688386,-6.03686866280496,FALSE
"CCDC106",-0.0745925711673611,2.48180873022441,-1.20751156887041,0.228044964686888,0.42534261617277,-5.37759328646808,FALSE
"U2AF2",-0.00805815773116504,7.64004426028864,-0.254020507670929,0.799627856343842,0.884232126228863,-6.32076385869173,FALSE
"AC008735.2",-0.0955282343575958,2.73620735565618,-1.41200103772265,0.158832017432766,0.340692413656315,-5.16580395319425,FALSE
"EPN1",0.129070943699243,6.73365826122413,2.17622630600524,0.0302019817649658,0.122623199435398,-4.12839224386007,FALSE
"ZNF787",0.115860632287699,5.05532753137258,1.85994062522549,0.0637269027667492,0.192834742332943,-4.7742423322052,FALSE
"ZNF444",-0.0172891036615023,4.86415492354831,-0.409795461084082,0.682204977527296,0.810528448612343,-6.35927491733475,FALSE
"ZSCAN5A",0.0731494884979227,1.4729473869226,1.5902661014218,0.11267146482636,0.274466759888226,-4.72714792716075,FALSE
"ZNF542P",-0.185396309587189,2.64941745880945,-3.16923906080097,0.00166215569666426,0.0199969464523692,-1.37761865664389,FALSE
"ZNF582",-0.110804603678548,1.1539839003563,-1.61474666093239,0.107260487768358,0.266848956530234,-4.64496818221734,FALSE
"ZNF582-AS1",-0.239582459317125,1.31928799523709,-3.59764568377972,0.000367012633722744,0.00791390493656122,-0.00312401209545854,FALSE
"ZNF583",-0.0403129279627616,1.48311426045701,-0.631587995140935,0.528065590465907,0.701727873668573,-5.7092034611625,FALSE
"ZNF667",-0.291094301871829,0.491112997255948,-2.75749818530376,0.00612797563309344,0.0455297395664688,-2.34774215164006,FALSE
"ZNF667-AS1",-0.129977150573118,1.67763462476872,-1.59133654523928,0.112430428571368,0.274202378461845,-4.74325089158093,FALSE
"ZNF471",-0.275246520392149,0.267255425045434,-2.36130737746135,0.0187542075230871,0.0917481990380338,-3.22244238397282,FALSE
"ZFP28",-0.125529638985552,2.23890653257968,-1.93958263257416,0.0532281184017969,0.172986160216283,-4.25261342592502,FALSE
"ZNF470",-0.089045419955537,2.07492439657508,-1.50880748233922,0.132243958997896,0.303142999336772,-4.92511046525108,FALSE
"ZNF71",-0.0712441660422343,3.26971723305986,-1.85454344930666,0.0644965828194182,0.194319280820268,-4.56616337746428,FALSE
"ZNF835",-0.20880876068499,0.350859306982672,-1.97620317119816,0.0489112397060288,0.164377907700631,-3.9647314194574,FALSE
"ZNF264",-0.054208462664913,5.31129010734534,-1.77732874732537,0.076376541394232,0.217141274734932,-4.92844076547891,FALSE
"ZNF805",-0.0208334903439768,3.65173339816872,-0.473019852029131,0.636491851712684,0.780701089509038,-6.17864178297931,FALSE
"ZNF460-AS1",-0.131257637443472,0.659230136024944,-1.827644192198,0.0684483730094232,0.201903319954513,-4.24967010188265,FALSE
"ZNF460",-0.0277701388971293,0.714073555005515,-0.380212400455138,0.704016802829626,0.825995672337465,-5.69877545266711,FALSE
"AC005261.2",-0.0944907088821475,5.0461226644033,-2.52371344908151,0.0120511809682859,0.0700271326535531,-3.36520295515547,FALSE
"ZNF543",-0.0579082657094212,2.11058085435666,-1.08662102961601,0.277946986626745,0.477622209217953,-5.44357090848616,FALSE
"AC005261.1",-0.123628886942129,3.71782738590352,-2.51723609262632,0.0122709411222623,0.0707211534786115,-3.24938693345271,FALSE
"ZNF547",-0.134057126219067,1.16965790616066,-1.81860718541148,0.069820052583384,0.204832707871331,-4.32416156198322,FALSE
"TRAPPC2B",-0.12816104216443,1.47731126067468,-1.68223481145423,0.0934090873483143,0.245614269544368,-4.58068542721507,FALSE
"ZNF548",-0.189604080713235,4.75835707120667,-3.62539835432104,0.000331030656135296,0.00742462563802739,-0.125117626224589,FALSE
"ZNF17",-0.066992045224788,2.42372089333072,-1.23476542575578,0.217740452773908,0.412766883736637,-5.33593582275342,FALSE
"ZNF749",-0.080618049953795,2.04904039297964,-1.2319058625749,0.21880557877207,0.414074800705489,-5.27477934567983,FALSE
"AC004076.2",-0.105320313596289,0.414351381214849,-1.17637310339588,0.24023981191152,0.43828228788919,-5.09306674546494,FALSE
"ZNF772",-0.195684152826093,2.25535597444784,-2.53293354693444,0.011744409588705,0.0690417245946494,-3.01724323751618,FALSE
"ZNF419",-0.193787133047228,3.63287248236787,-4.27346646320173,2.47986089024961e-05,0.00149104108117523,2.33556154182713,FALSE
"ZNF773",-0.111867196302694,2.75106017940223,-2.81867342615546,0.00509454140679249,0.0404683246238489,-2.36524796274505,FALSE
"ZNF549",-0.125214110401811,3.76166231503241,-2.74196863635189,0.00641885726636102,0.0470820478708935,-2.69291307821153,FALSE
"ZNF550",-0.224050968688855,3.95627005161259,-3.06537666934768,0.00234171158007648,0.0248825643184635,-1.82119867249774,FALSE
"ZNF416",-0.0823944711674046,2.54671935544396,-2.18354291190833,0.0296548772433289,0.121063891884424,-3.82795469675825,FALSE
"ZIK1",-0.206424116776933,2.8000144423055,-3.62758212791917,0.000328344790835285,0.00741479943106751,0.0457265138681002,FALSE
"ZNF530",-0.135895544672921,2.3545133586882,-2.91280314385529,0.00381038105555204,0.0337330793447401,-2.07273954559197,FALSE
"ZNF134",-0.05730309712885,4.57385367572745,-1.80915345210383,0.071279155755018,0.207729734146134,-4.8225498209554,FALSE
"ZNF211",-0.132873951775364,4.87046754683598,-4.51225301546787,8.75231992647531e-06,0.000800522963440877,3.23149485177513,FALSE
"ZNF551",-0.107106527191415,3.45635577826759,-2.21502770452156,0.0273971425534596,0.11538023275821,-3.89489673315712,FALSE
"ZNF154",-0.183914275877442,3.59969123220487,-1.98186386505512,0.048271031341714,0.163051628957953,-4.3731419598198,FALSE
"ZNF671",-0.068478367203028,4.65946576956863,-2.32805332873416,0.0204746740058014,0.0966709757702539,-3.79432155571899,FALSE
"ZNF776",-0.0250493724365652,4.75217865342294,-0.602338149829347,0.547336424453722,0.718113370330589,-6.25543500976801,FALSE
"ZNF586",0.123249317713,5.07533353159148,3.45353205359019,0.000620676955382513,0.0109544850707436,-0.723005917070377,FALSE
"ZNF552",0.046905072785868,4.03061345240248,1.1165878125124,0.264931311997289,0.464071301461763,-5.74777328547206,FALSE
"ZNF587B",-0.0655370299240179,4.34783591110597,-2.08664897352621,0.0376382270268157,0.139966896383064,-4.2779737481524,FALSE
"FKBP1AP1",-0.119150146812096,0.470718842833088,-1.24901577624839,0.212488298358373,0.406769632206621,-5.02175423463798,FALSE
"ZNF814",-0.110902638907169,4.33081390988911,-2.53665390527721,0.0116226085715872,0.068547304917216,-3.27550093574714,FALSE
"ZNF587",-0.066858610097311,4.88140530972482,-1.5715782140817,0.116945746815015,0.281798531861866,-5.23896351604796,FALSE
"AC010326.4",-0.06138749134004,2.3340874180476,-1.26829885273819,0.20552843688603,0.398616627041169,-5.280985132237,FALSE
"AC010326.5",0.0111128485024412,2.19620340827645,0.17055375551129,0.864672536322125,0.924360960791217,-6.00789629716837,FALSE
"ZNF417",-0.0305199605798232,4.12400516672751,-0.77110580036409,0.441160905256302,0.63306933716786,-6.07026503317451,FALSE
"ZNF418",-0.238659730257776,1.83482842110492,-2.98528614622833,0.00303108398256337,0.0294654112339029,-1.83033543660311,FALSE
"AC010326.1",-0.222947407452883,2.23813213566647,-3.69856043110631,0.000251413821008109,0.00625888091246502,0.314809853160763,FALSE
"ZNF606",-0.155702045832263,3.79543678508293,-3.75940784242165,0.000199315486615454,0.00541817386029365,0.412918169435669,FALSE
"AC008969.1",-0.104611267292701,3.23721920223983,-1.77945703175543,0.076026582066578,0.216518160349595,-4.69052766992584,FALSE
"ZNF135",-0.379427290974167,1.02036088106438,-3.79776361490233,0.000171902248881432,0.0049321347144404,0.636556773718643,FALSE
"ZSCAN18",-0.275520468611602,4.42078947071101,-4.45437755483636,1.13131045791515e-05,0.0009271705262765,3.01832362805028,FALSE
